Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,QuickCross,PropertyReference,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\QuickCross\PropertyReference.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,CloudAuction.Shared.ViewModels,Bid,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\Bid.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' LotId' ProductName' Price
Deficient Encapsulation,CloudAuction.Shared.ViewModels,Bid,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\Bid.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LotId' ProductName' Price
Broken Hierarchy,CloudAuction.Shared.ViewModels,AuctionViewModel,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\AuctionViewModel.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): QuickCross.ViewModelBase
Broken Hierarchy,CloudAuction.Shared.ViewModels,MainViewModel,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\MainViewModel.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): QuickCross.ViewModelBase
Broken Hierarchy,CloudAuction.Shared.ViewModels,OrderResultViewModel,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\OrderResultViewModel.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): QuickCross.ViewModelBase
Broken Hierarchy,CloudAuction.Shared.ViewModels,OrderViewModel,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\OrderViewModel.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): QuickCross.ViewModelBase
Broken Hierarchy,CloudAuction.Shared.ViewModels,ProductsViewModel,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\ProductsViewModel.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): QuickCross.ViewModelBase
Broken Hierarchy,CloudAuction.Shared.ViewModels.Design,OrderViewModelDesign,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\OrderViewModel.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CloudAuction.Shared.ViewModels.OrderViewModel
Broken Hierarchy,CloudAuction.Shared.ViewModels.Design,ProductViewModelDesign,D:\research\architectureSmells\repos\MacawNL_QuickCross\Examples\CloudAuction\CloudAuction.Shared\ViewModels\ProductViewModel.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CloudAuction.Shared.ViewModels.ProductViewModel
