Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
SampleApp.Shared,ISampleAppNavigator,0,3,0,0,0,9,3,3,0,-1,3,1,QuickCross.INavigator' QuickCross.INavigator' QuickCross.INavigator,SampleApp.Shared.SampleAppApplication
SampleApp.Shared,SampleAppApplication,2,4,3,0,4,47,6,0,1,0,26,2,SampleApp.Shared.ISampleAppNavigator' QuickCross.ApplicationBase' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService' SampleApp.Shared.ViewModels.SampleItemListViewModel' SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.ViewModels.Design.SampleItemListViewModelDesign' SampleApp.Shared.ViewModels.Design.SampleItemViewModelDesign' SampleApp.Shared.ISampleAppNavigator' SampleApp.Shared.SampleAppApplication' QuickCross.ApplicationBase' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService' SampleApp.Shared.ViewModels.SampleItemListViewModel' SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.ViewModels.Design.SampleItemListViewModelDesign' SampleApp.Shared.ViewModels.Design.SampleItemViewModelDesign' QuickCross.ApplicationBase' SampleApp.Shared.SampleAppApplication' SampleApp.Shared.ISampleAppNavigator' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService' SampleApp.Shared.ViewModels.SampleItemListViewModel' SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.ViewModels.Design.SampleItemListViewModelDesign' SampleApp.Shared.ViewModels.Design.SampleItemViewModelDesign,SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.ViewModels.SampleItemListViewModel
QuickCross,INavigator,0,0,0,0,0,1,0,0,0,-1,0,1,,SampleApp.Shared.ISampleAppNavigator
QuickCross,ApplicationBase,4,2,2,0,1,54,3,1,0,0,5,2,QuickCross.ViewModelBase' QuickCross.ApplicationBase' QuickCross.ViewModelBase' QuickCross.ApplicationBase' QuickCross.ViewModelBase,SampleApp.Shared.SampleAppApplication' QuickCross.ViewModelBase
QuickCross,PropertyReference,5,3,3,0,3,65,8,0,0,0.67,0,0,,
QuickCross,RelayCommand,3,4,1,0,4,40,5,0,0,0.5,0,3,,SampleApp.Shared.ViewModels.SampleItemViewModel' QuickCross.ViewModelBase' SampleApp.Shared.ViewModels.SampleItemListViewModel
QuickCross,ViewModelBase,2,6,1,0,5,81,15,2,0,0.83,5,3,QuickCross.ApplicationBase' QuickCross.RelayCommand' QuickCross.ApplicationBase' QuickCross.RelayCommand' QuickCross.ApplicationBase,SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.ViewModels.SampleItemListViewModel' QuickCross.ApplicationBase
SampleApp.Shared.Models,SampleItem,0,1,3,0,1,10,1,0,0,-1,0,6,,SampleApp.Shared.SampleAppApplication' SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.ViewModels.Design.SampleItemViewModelDesign' SampleApp.Shared.Services.SampleItemService' SampleApp.Shared.ViewModels.SampleItemListViewModel' SampleApp.Shared.ViewModels.Design.SampleItemListViewModelDesign
SampleApp.Shared.Services,SampleItemService,2,4,0,0,4,34,5,0,0,0,3,3,SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Models.SampleItem,SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.ViewModels.SampleItemListViewModel' SampleApp.Shared.SampleAppApplication
SampleApp.Shared.ViewModels,SampleItemListViewModel,8,7,5,2,2,39,11,1,1,0.71,15,2,SampleApp.Shared.SampleAppApplication' QuickCross.RelayCommand' QuickCross.ViewModelBase' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService' SampleApp.Shared.SampleAppApplication' QuickCross.RelayCommand' QuickCross.ViewModelBase' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService' QuickCross.RelayCommand' QuickCross.ViewModelBase' SampleApp.Shared.SampleAppApplication' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService,SampleApp.Shared.ViewModels.Design.SampleItemListViewModelDesign' SampleApp.Shared.SampleAppApplication
SampleApp.Shared.ViewModels,SampleItemViewModel,7,4,3,2,2,43,8,1,1,0.5,15,2,SampleApp.Shared.SampleAppApplication' QuickCross.RelayCommand' QuickCross.ViewModelBase' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService' SampleApp.Shared.SampleAppApplication' QuickCross.RelayCommand' QuickCross.ViewModelBase' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService' QuickCross.RelayCommand' QuickCross.ViewModelBase' SampleApp.Shared.SampleAppApplication' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.Services.SampleItemService,SampleApp.Shared.ViewModels.Design.SampleItemViewModelDesign' SampleApp.Shared.SampleAppApplication
SampleApp.Shared.ViewModels.Design,SampleItemListViewModelDesign,1,1,0,0,1,12,1,0,2,0,6,1,SampleApp.Shared.Models.SampleItem' SampleApp.Shared.ViewModels.SampleItemListViewModel' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.ViewModels.SampleItemListViewModel' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.ViewModels.SampleItemListViewModel,SampleApp.Shared.SampleAppApplication
SampleApp.Shared.ViewModels.Design,SampleItemViewModelDesign,0,1,0,0,1,7,1,0,2,-1,6,1,SampleApp.Shared.Models.SampleItem' SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.ViewModels.SampleItemViewModel' SampleApp.Shared.Models.SampleItem' SampleApp.Shared.ViewModels.SampleItemViewModel,SampleApp.Shared.SampleAppApplication
