Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MilVisitorsTestFixture,MilSemanticAnalyzerTestFixture,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSemanticAnalyzerTestFixture.cs,when_compilation_errors_in_code_throws,The length of the statement  "            var newComp = compilation.AddSyntaxTrees(SyntaxFactory.ParseSyntaxTree("private class Jar { public string Name { get; set; }}")); " is 129.
Long Statement,MilVisitorsTestFixture,given_a_syntax_tree,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSyntaxWalkerTestFixture.cs,when_multiple_event_handlers_for_same_event_walker_finds_all,The length of the statement  "                var handles = sut.EventHandlers.Where(x => x.BaseList.Types.OfType<GenericNameSyntax>().Any(y => y.TypeArgumentList.Arguments.Any(z => z.GetClassName() == "Bar"))).ToList(); " is 173.
Magic Number,MilVisitorsTestFixture,MilSemanticAnalyzerTestFixture,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSemanticAnalyzerTestFixture.cs,semantic_analysis_of_outer_pub_action_yields_mil_statement,The following statement contains a magic number: Assert.True(pubOps.Count() == 4);
Magic Number,MilVisitorsTestFixture,MilSemanticAnalyzerTestFixture,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSemanticAnalyzerTestFixture.cs,semantic_analysis_of_outer_pub_action_yields_mil_statement,The following statement contains a magic number: Assert.NotNull(pubOps.Skip(2).FirstOrDefault(x => x.Token.MilTokenType == MilTokenType.CommandHandler));
Magic Number,MilVisitorsTestFixture,MilSemanticAnalyzerTestFixture,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSemanticAnalyzerTestFixture.cs,semantic_analysis_of_outer_pub_action_yields_mil_statement,The following statement contains a magic number: Assert.NotNull(pubOps.Skip(3).First(x => x.Token.MilTokenType == MilTokenType.LanguageElement));
Magic Number,MilVisitorsTestFixture,given_a_syntax_tree,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSyntaxWalkerTestFixture.cs,when_walker_visits_command_handler_class_declaration_added_to_cmd_handler_list,The following statement contains a magic number: Assert.True(sut.CommandHandlers.Count() == 2);
Magic Number,MilVisitorsTestFixture,given_a_syntax_tree,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSyntaxWalkerTestFixture.cs,when_walker_visits_event_class_declaration_adds_to_event_list,The following statement contains a magic number: Assert.True(sut.Events.Count == 2);
Magic Number,MilVisitorsTestFixture,given_a_syntax_tree,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSyntaxWalkerTestFixture.cs,when_multiple_event_handlers_for_same_event_walker_finds_all,The following statement contains a magic number: Assert.True(handles.Count == 2);
Magic Number,MilVisitorsTestFixture,given_a_syntax_tree,D:\research\architectureSmells\repos\jelster_CqrsMessagingTools\MilVisitorsTestFixture\MilSyntaxWalkerTestFixture.cs,when_multiple_command_handlers_dumped_lists_all,The following statement contains a magic number: Assert.True(data.Count() == 4);
