Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
indexinfo,3,0,3,0,0,30,0,0,0,0,0,1
FOrders,10,2,0,10,2,29,2,0,0,0.5,0,0
frmSysConfig,0,7,0,0,2,83,11,0,1,0,2,1
Product,14,1,14,0,1,146,1,0,0,1,0,3
New_Mainfrm,0,5,0,0,1,32,5,0,0,0,4,1
frmProducing,1,17,0,0,4,195,25,0,0,1,6,2
Program,0,2,0,0,0,33,6,0,0,0,2,0
frmProducedList,0,7,0,0,1,120,18,0,0,0,4,2
RestUrl,15,0,0,15,0,38,0,0,0,0,0,3
seriportClass,2,0,0,2,0,5,0,0,0,0,1,0
staticClass,8,0,0,8,0,11,0,0,0,0,0,4
frmTiebiao,7,22,2,0,2,310,36,0,1,0.96,9,1
zigbeeInfo,6,2,0,6,2,21,2,0,0,1,0,1
ConfigDB,3,3,0,0,2,72,11,0,0,0,0,0
RequestState,6,1,0,5,1,17,1,0,0,0.17,0,1
HttpException,1,0,1,0,0,12,0,0,0,0,0,1
IErrorParser,0,2,0,0,0,8,2,1,0,0,0,1
ErrorParser,0,2,0,0,2,13,2,0,1,0,0,0
HttpWebConnect,8,13,4,1,5,269,34,0,0,0.87,3,3
FProduct,10,2,0,10,2,29,2,0,0,1,0,0
PcClass,0,0,0,0,0,3,0,0,0,0,0,0
Resources,2,1,9,0,0,87,1,0,0,0,0,0
Settings,1,0,1,0,0,11,0,0,0,0,0,0
IUDPServerListener,0,1,0,0,0,4,1,1,0,0,0,1
UDPServer,6,4,0,4,4,111,12,0,0,0,1,1
AudioAlert,0,1,0,0,1,9,1,0,0,0,0,1
IDataTransfer,0,5,0,0,0,11,5,1,0,0,1,3
IParser,0,1,0,0,0,4,1,1,0,0,0,2
IRFIDHelperSubscriber,0,1,0,0,0,4,1,1,0,0,0,1
RFIDEventArg,2,1,0,2,1,10,1,0,0,1,1,1
RFIDEventType,0,0,0,0,0,34,0,0,0,0,0,2
RMU_CommandType,0,0,0,0,0,20,0,0,0,0,0,1
Rmu900RFIDHelper,18,31,0,14,24,673,158,0,1,0.97,5,1
SerialPortDataTransfer,2,6,1,0,5,82,12,0,1,0.75,1,1
ZigbeeHelper,1,5,0,0,1,108,19,0,0,0.8,0,0
