Method,LOC,CC,PC
AppDomain:GetAssemblies,12,2,0
AppDomain:GetAssembliesAsync,17,4,0
ApplicationException:ApplicationException,3,1,0
ApplicationException:GetBaseException,3,1,0
ApplicationException:ApplicationException,3,1,1
ApplicationException:ApplicationException,3,1,2
Math:DivRem,5,1,3
MissingExtensions:Format,5,1,2
MissingExtensions:AppendFormatEx,7,1,5
MissingExtensions:ForEach,6,4,2
MissingExtensions:ToShortDateString,3,1,1
MissingExtensions:ToLongDateString,3,1,1
MissingExtensions:Close,7,1,1
MissingExtensions:GetString,3,1,2
MissingExtensions:AsReadOnly,3,1,1
ArrayList:ToArray,5,1,1
ArrayList:ArrayList,2,1,0
ArrayList:ArrayList,2,1,1
ArrayList:Clone,3,1,0
ArrayList:Sort,3,1,1
Hashtable:Hashtable,2,1,0
Hashtable:Hashtable,2,1,1
Hashtable:Hashtable,2,1,1
Hashtable:Contains,3,1,1
Hashtable:Clone,3,1,0
Hashtable:GetEnumerator,4,1,0
Hashtable:GetEnumerator,4,1,0
Hashtable:GetEnumerator,3,1,0
Hashtable:CastTo,6,3,0
SortedList:GetByIndex,5,2,1
CollectionsExtensions:ConvertAll,8,4,2
IOrderedDictionary:GetEnumerator,1,1,0
IOrderedDictionary:Insert,1,1,3
IOrderedDictionary:RemoveAt,1,1,1
NameValueCollection:NameValueCollection,4,1,0
NameValueCollection:NameValueCollection,5,2,1
NameValueCollection:Init,7,2,0
NameValueCollection:Add,8,5,1
NameValueCollection:Add,5,2,2
NameValueCollection:Clear,5,2,0
NameValueCollection:CopyTo,14,5,2
NameValueCollection:Get,3,1,1
NameValueCollection:Get,3,1,1
NameValueCollection:GetKey,3,1,1
NameValueCollection:GetValues,3,1,1
NameValueCollection:GetValues,3,1,1
NameValueCollection:HasKeys,3,1,0
NameValueCollection:Remove,5,2,1
NameValueCollection:Set,5,2,2
NameValueCollection:GetEnumerator,3,1,0
NameValueCollection:ToDictionary,3,1,0
OrderedDictionary:OrderedDictionary,3,1,0
OrderedDictionary:OrderedDictionary,3,1,1
OrderedDictionary:OrderedDictionary,6,2,1
OrderedDictionary:OrderedDictionary,6,2,2
OrderedDictionary:Initialize,9,2,3
OrderedDictionary:Add,4,2,2
OrderedDictionary:Clear,3,1,0
OrderedDictionary:Insert,3,1,3
