Implementation smell,Namespace,Class,File,Method,Description
Long Method,Engine,tool,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\xamlTool.cs,getFlowcharStruct,The method has 155 lines of code.
Complex Method,Engine,tool,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\xamlTool.cs,getFlowcharStruct,Cyclomatic complexity of the method is 21
Long Statement,Engine,engineManager,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\engineManager.cs,writeRunInfo,The length of the statement  "                runInfoList.Add(new runInfo() { id = Guid.NewGuid()' time = System.DateTime.Now' instanceId = instanceId' type = type' message = message }); " is 140.
Long Statement,Engine,engineManager,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\engineManager.cs,writeRunInfo,The length of the statement  "                runInfoList.Insert(runInfoList.Count - 1' new runInfo() { id = Guid.NewGuid()' time = System.DateTime.Now' instanceId = instanceId' type = type' message = message }); " is 166.
Long Statement,Engine,tool,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\xamlTool.cs,xamlFromFile,The length of the statement  "            using (System.IO.FileStream fileStream = new System.IO.FileStream(filePathName' System.IO.FileMode.Open' System.IO.FileAccess.Read' System.IO.FileShare.Read)) " is 158.
Magic Number,Engine,controlControl,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\controlControl.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.refreshButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\controlControl.xaml"              this.refreshButton.Click += new System.Windows.RoutedEventHandler(this.refreshButton_Click);                            #line default              #line hidden              return;              case 2:              this.clearButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\controlControl.xaml"              this.clearButton.Click += new System.Windows.RoutedEventHandler(this.clearButton_Click);                            #line default              #line hidden              return;              case 3:              this.infoTextBox = ((System.Windows.Controls.TextBox)(target));              return;              }
Magic Number,Engine,controlControl,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\controlControl.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.refreshButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\controlControl.xaml"              this.refreshButton.Click += new System.Windows.RoutedEventHandler(this.refreshButton_Click);                            #line default              #line hidden              return;              case 2:              this.clearButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\controlControl.xaml"              this.clearButton.Click += new System.Windows.RoutedEventHandler(this.clearButton_Click);                            #line default              #line hidden              return;              case 3:              this.infoTextBox = ((System.Windows.Controls.TextBox)(target));              return;              }
Magic Number,Engine,runInfoControl,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\runInfoControl.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.refreshButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\runInfoControl.xaml"              this.refreshButton.Click += new System.Windows.RoutedEventHandler(this.refreshButton_Click);                            #line default              #line hidden              return;              case 2:              this.clearButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\runInfoControl.xaml"              this.clearButton.Click += new System.Windows.RoutedEventHandler(this.clearButton_Click);                            #line default              #line hidden              return;              case 3:              this.runInfoDataGrid = ((System.Windows.Controls.DataGrid)(target));              return;              }
Magic Number,Engine,runInfoControl,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\runInfoControl.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.refreshButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\runInfoControl.xaml"              this.refreshButton.Click += new System.Windows.RoutedEventHandler(this.refreshButton_Click);                            #line default              #line hidden              return;              case 2:              this.clearButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\runInfoControl.xaml"              this.clearButton.Click += new System.Windows.RoutedEventHandler(this.clearButton_Click);                            #line default              #line hidden              return;              case 3:              this.runInfoDataGrid = ((System.Windows.Controls.DataGrid)(target));              return;              }
Missing Default,Engine,controlControl,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\controlControl.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:              this.refreshButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\controlControl.xaml"              this.refreshButton.Click += new System.Windows.RoutedEventHandler(this.refreshButton_Click);                            #line default              #line hidden              return;              case 2:              this.clearButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\controlControl.xaml"              this.clearButton.Click += new System.Windows.RoutedEventHandler(this.clearButton_Click);                            #line default              #line hidden              return;              case 3:              this.infoTextBox = ((System.Windows.Controls.TextBox)(target));              return;              }
Missing Default,Engine,runInfoControl,C:\repos\ziyunhx_DocManage\Code\WorkFlow\Engine\runInfoControl.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:              this.refreshButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\runInfoControl.xaml"              this.refreshButton.Click += new System.Windows.RoutedEventHandler(this.refreshButton_Click);                            #line default              #line hidden              return;              case 2:              this.clearButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\runInfoControl.xaml"              this.clearButton.Click += new System.Windows.RoutedEventHandler(this.clearButton_Click);                            #line default              #line hidden              return;              case 3:              this.runInfoDataGrid = ((System.Windows.Controls.DataGrid)(target));              return;              }
