Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net' LumiSoft.Net.MIME,LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822,LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net' LumiSoft.Net.IO' LumiSoft.Net.MIME,LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.IO.SmartStream' LumiSoft.Net.IO.StreamHelper' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822,LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.IO.SmartStream' LumiSoft.Net.IO.StreamHelper' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net' LumiSoft.Net.MIME' LumiSoft.Net.Mail' LumiSoft.Net.MIME,LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message,LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net' LumiSoft.Net.IO' LumiSoft.Net.MIME' LumiSoft.Net.Mail' LumiSoft.Net.MIME,LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.IO.SmartStream' LumiSoft.Net.IO.StreamHelper' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message,LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.IO.SmartStream' LumiSoft.Net.IO.StreamHelper' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.AUTH,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.AUTH' LumiSoft.Net.SIP.Stack' LumiSoft.Net.SIP.Message' LumiSoft.Net,LumiSoft.Net.AUTH.Auth_HttpDigest' LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri,LumiSoft.Net.AUTH.Auth_HttpDigest' LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.AUTH,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.AUTH' LumiSoft.Net.SIP' LumiSoft.Net.SIP.Stack' LumiSoft.Net.SIP.Message' LumiSoft.Net,LumiSoft.Net.AUTH.Auth_HttpDigest' LumiSoft.Net.SIP.SIP_Utils' LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri,LumiSoft.Net.AUTH.Auth_HttpDigest' LumiSoft.Net.SIP.SIP_Utils' LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.IO,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.IO' LumiSoft.Net.Mail' LumiSoft.Net.MIME' LumiSoft.Net,LumiSoft.Net.IO.SmartStream' LumiSoft.Net.IO.StreamHelper' LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri,LumiSoft.Net.IO.SmartStream' LumiSoft.Net.IO.StreamHelper' LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.Mail,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.Mail' LumiSoft.Net.MIME,LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822,LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.Mail,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.Mail' LumiSoft.Net.MIME' LumiSoft.Net,LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri,LumiSoft.Net.Mail.Mail_h_AddressList' LumiSoft.Net.Mail.Mail_Message' LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.MIME,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.MIME' LumiSoft.Net' LumiSoft.Net.SIP.Message' LumiSoft.Net,LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm,LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.MIME,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.MIME' LumiSoft.Net' LumiSoft.Net.SIP.Stack' LumiSoft.Net.SIP.Message' LumiSoft.Net,LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm,LumiSoft.Net.MIME.MIME_b' LumiSoft.Net.MIME.MIME_b_MessageRfc822' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri' LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.SIP.Stack,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.SIP.Stack' LumiSoft.Net.SIP.Message,LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm,LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm
Cyclic Dependency,LumiSoft.Net,LumiSoft.Net.SIP.Stack,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: LumiSoft.Net.SIP.Stack' LumiSoft.Net.SIP.Message' LumiSoft.Net,LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri,LumiSoft.Net.SIP.Stack.SIP_Dialog' LumiSoft.Net.SIP.Stack.SIP_Dialog_Invite' LumiSoft.Net.SIP.Stack.SIP_Flow' LumiSoft.Net.SIP.Stack.SIP_RequestSender' LumiSoft.Net.SIP.Stack.SIP_Stack' LumiSoft.Net.SIP.Message.SIP_t_ACValue' LumiSoft.Net.SIP.Message.SIP_t_ViaParm' LumiSoft.Net.Core' LumiSoft.Net.SIP_Uri
