Method,LOC,CC,PC
App:OnStartup,47,2,1
App:OverrideDependencyProperties,3,1,0
App:Activate,8,3,0
App:CheckForUpgrade,42,6,0
App:LoadTheme,25,1,1
App:OnExit,10,2,1
App:GlobalExceptionHandler,6,1,2
App:GlobalWPFExceptionHandler,13,3,2
App:ShowErrorDialog,12,3,1
App:InitializeComponent,13,2,0
App:Main,5,1,0
ApplicationManager:Main,4,1,1
ApplicationManager:ApplicationManager,3,1,0
ApplicationManager:OnStartup,6,1,1
ApplicationManager:OnStartupNextInstance,10,2,1
UnhandledExceptionWindow:UnhandledExceptionWindow,5,1,1
UnhandledExceptionWindow:Button_Click,3,1,2
UnhandledExceptionWindow:LogError,18,1,1
UnhandledExceptionWindow:InitializeComponent,13,2,0
UnhandledExceptionWindow:Connect,14,2,2
MainWindow:MainWindow,3,1,0
MainWindow:Window_Initialized,4,1,2
MainWindow:Window_Closing,13,3,2
MainWindow:OnPropertyChanged,6,2,1
MainWindow:MainWindow_OnStateChanged,7,2,2
Resources:Resources,2,1,0
