Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Inbox2.Core.DataAccess,DatabaseUtil,C:\repos\waseems_inbox2_desktop\Code\Client\Inbox2\Core\DataAccess\DatabaseUtil.cs,InitializeDataStore,The length of the statement  "				using (SQLiteConnection connection = new SQLiteConnection("Data Source=" + DebugKeys.DefaultDataDirectory + "\\Inbox2.db3")) " is 124.
Long Statement,Inbox2.Core.DataAccess.Reflection,Reflector,C:\repos\waseems_inbox2_desktop\Code\Client\Inbox2\Core\DataAccess\Reflection\Reflector.cs,BuildMapFromInstance,The length of the statement  "			PropertyToken primaryKeyToken = new PropertyToken(primaryKeyAttribute.FieldName' value' primaryKeyFields[0].PropertyType); " is 122.
Long Statement,Inbox2.Core.DataAccess.Reflection,Reflector,C:\repos\waseems_inbox2_desktop\Code\Client\Inbox2\Core\DataAccess\Reflection\Reflector.cs,BuildMapFromInstance,The length of the statement  "			return new TableMap { TableName = persistableClassAttribute.TableName' PrimaryKey = primaryKeyToken' Columns = columns }; " is 121.
