Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Inbox2.Plugins.Documents.Controls' Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls.Column' Inbox2.Plugins.Documents.Controls.SearchDockControl' Inbox2.Plugins.Documents.Controls.DocumentsView' Inbox2.Plugins.Documents.DocumentsPlugin' Inbox2.Plugins.Documents.DocumentsState
Cyclic Dependency,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Inbox2.Plugins.Documents.Controls' Inbox2.Plugins.Documents.Helpers' Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls.Column' Inbox2.Plugins.Documents.Controls.SearchDockControl' Inbox2.Plugins.Documents.Controls.DocumentsView' Inbox2.Plugins.Documents.Helpers.DocumentsViewHelper' Inbox2.Plugins.Documents.Helpers.DragDropHelper' Inbox2.Plugins.Documents.DocumentsPlugin' Inbox2.Plugins.Documents.DocumentsState
Cyclic Dependency,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Inbox2.Plugins.Documents.Controls' Inbox2.Plugins.Documents' Inbox2.Plugins.Documents.Helpers' Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls.Column' Inbox2.Plugins.Documents.Controls.SearchDockControl' Inbox2.Plugins.Documents.Controls.DocumentsView' Inbox2.Plugins.Documents.DocumentsPlugin' Inbox2.Plugins.Documents.DocumentsState' Inbox2.Plugins.Documents.Helpers.DocumentsViewHelper' Inbox2.Plugins.Documents.Helpers.DragDropHelper
Cyclic Dependency,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Inbox2.Plugins.Documents.Controls' Inbox2.Plugins.Documents.Helpers' Inbox2.Plugins.Documents' Inbox2.Plugins.Documents.Helpers' Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls.Column' Inbox2.Plugins.Documents.Controls.SearchDockControl' Inbox2.Plugins.Documents.Controls.DocumentsView' Inbox2.Plugins.Documents.Helpers.DocumentsViewHelper' Inbox2.Plugins.Documents.Helpers.DragDropHelper' Inbox2.Plugins.Documents.DocumentsPlugin' Inbox2.Plugins.Documents.DocumentsState
Cyclic Dependency,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Inbox2.Plugins.Documents' Inbox2.Plugins.Documents.Helpers,Inbox2.Plugins.Documents.DocumentsPlugin' Inbox2.Plugins.Documents.DocumentsState' Inbox2.Plugins.Documents.Helpers.DocumentsViewHelper' Inbox2.Plugins.Documents.Helpers.DragDropHelper
Unstable Dependency,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Inbox2.Plugins.Documents.Helpers' Inbox2.Plugins.Documents.Controls,Inbox2.Plugins.Documents.SortHelper' Inbox2.Plugins.Documents.FilterHelper' Inbox2.Plugins.Documents.DetailsViewType
Unstable Dependency,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Helpers,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Inbox2.Plugins.Documents.Controls,Inbox2.Plugins.Documents.Helpers.DocumentsView' Inbox2.Plugins.Documents.Helpers.ImagesView' Inbox2.Plugins.Documents.Helpers.Column
Ambiguous Interface,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: Column,Inbox2.Plugins.Documents.Controls.Column
Feature Concentration,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Helpers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DocumentsViewHelper]' [DragDropHelper]' [FilterHelper]' [ImagesViewHelper]' [PluginHelper]' [SortHelper]' [ViewDocumentDataHelper]. LCC (Lack of Component Cohesion) = 1,Inbox2.Plugins.Documents.Helpers.DragDropHelper' Inbox2.Plugins.Documents.Helpers.FilterHelper' Inbox2.Plugins.Documents.Helpers.ImagesViewHelper' Inbox2.Plugins.Documents.Helpers.PluginHelper' Inbox2.Plugins.Documents.Helpers.SortHelper' Inbox2.Plugins.Documents.Helpers.ViewDocumentDataHelper
Scattered Functionality,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents.Controls,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Inbox2.Framework.Stats' Inbox2.Framework,Inbox2.Framework.Stats.ClientStats' Inbox2.Framework.EventBroker' Inbox2.Framework.PluginStateBase
Scattered Functionality,Inbox2.Plugins.Documents,Inbox2.Plugins.Documents,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Inbox2.Framework.VirtualMailBox.Entities' Inbox2.Framework.Threading.AsyncUpdate' Inbox2.Framework.Interfaces,Inbox2.Framework.VirtualMailBox.Entities.Document' Inbox2.Framework.Threading.AsyncUpdate.AsyncUpdateQueue' Inbox2.Framework.Interfaces.IUndoManager
