Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Samba.MessagingServerServiceTool,FrmMain,D:\research\architectureSmells\repos\emreeren_SambaPOS-3\Samba.MessagingServerServiceTool\FrmMain.cs,CheckServices,Cyclomatic complexity of the method is 9
Long Statement,Samba.MessagingServerServiceTool,FrmMain,D:\research\architectureSmells\repos\emreeren_SambaPOS-3\Samba.MessagingServerServiceTool\FrmMain.cs,InitializeComponent,The length of the statement  "            System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager(typeof(FrmMain)); " is 127.
Magic Number,Samba.MessagingServerServiceTool,FrmMain,D:\research\architectureSmells\repos\emreeren_SambaPOS-3\Samba.MessagingServerServiceTool\FrmMain.cs,UpdatePortBtClick,The following statement contains a magic number: Thread.Sleep(100);
