Architecture smell,Project,Namespace,Cause,Responsible Classes
Feature Concentration,Evelib.ZKillboard,eZet.EveLib.ZKillboardModule,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EntityType' ZKillboard' ZKillboardOptions' DataFormat' OrderDirection]' [ZkbStatResponse]' [ZkbGroup]' [ZkbMonth]' [ZkbTopAllTime]' [ZkbData]' [ZkbActivePvp]' [ZkbActivePvpStat]' [ZkbStatInfo]' [ZkbApiUpdate]' [MailType]. LCC (Lack of Component Cohesion) = 0.73,eZet.EveLib.ZKillboardModule.ZkbStatResponse' eZet.EveLib.ZKillboardModule.ZkbGroup' eZet.EveLib.ZKillboardModule.ZkbMonth' eZet.EveLib.ZKillboardModule.ZkbTopAllTime' eZet.EveLib.ZKillboardModule.ZkbData' eZet.EveLib.ZKillboardModule.ZkbActivePvp' eZet.EveLib.ZKillboardModule.ZkbActivePvpStat' eZet.EveLib.ZKillboardModule.ZkbStatInfo' eZet.EveLib.ZKillboardModule.ZkbApiUpdate' eZet.EveLib.ZKillboardModule.MailType
Feature Concentration,Evelib.ZKillboard,eZet.EveLib.ZKillboardModule.Models,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ZkbResponse]' [ZkbAttacker' ZkbEntity' ZkbVictim]' [ZkbItem]' [ZkbKill]' [ZkbStats]. LCC (Lack of Component Cohesion) = 0.71,eZet.EveLib.ZKillboardModule.Models.ZkbResponse' eZet.EveLib.ZKillboardModule.Models.ZkbItem' eZet.EveLib.ZKillboardModule.Models.ZkbKill' eZet.EveLib.ZKillboardModule.Models.ZkbStats
