Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Brush.Brushes.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Sledge.BspEditor.Tools.Brush.Brushes.Controls' Sledge.BspEditor.Tools.Brush,Sledge.BspEditor.Tools.Brush.Brushes.Controls.BooleanControl' Sledge.BspEditor.Tools.Brush.BrushSidebarPanel' Sledge.BspEditor.Tools.Brush.BrushTool,Sledge.BspEditor.Tools.Brush.Brushes.Controls.BooleanControl' Sledge.BspEditor.Tools.Brush.BrushSidebarPanel' Sledge.BspEditor.Tools.Brush.BrushTool
Cyclic Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Vertex.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Sledge.BspEditor.Tools.Vertex.Controls' Sledge.BspEditor.Tools.Vertex.Tools,Sledge.BspEditor.Tools.Vertex.Controls.VertexErrorsSidebarPanel' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointControl' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool,Sledge.BspEditor.Tools.Vertex.Controls.VertexErrorsSidebarPanel' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointControl' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool
Cyclic Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Vertex.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Sledge.BspEditor.Tools.Vertex.Controls' Sledge.BspEditor.Tools.Vertex.Tools' Sledge.BspEditor.Tools.Vertex,Sledge.BspEditor.Tools.Vertex.Controls.VertexErrorsSidebarPanel' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointControl' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool' Sledge.BspEditor.Tools.Vertex.VertexTool,Sledge.BspEditor.Tools.Vertex.Controls.VertexErrorsSidebarPanel' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointControl' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool' Sledge.BspEditor.Tools.Vertex.VertexTool
Cyclic Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Vertex.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Sledge.BspEditor.Tools.Vertex.Controls' Sledge.BspEditor.Tools.Vertex.Tools' Sledge.BspEditor.Tools.Vertex' Sledge.BspEditor.Tools.Vertex.Tools,Sledge.BspEditor.Tools.Vertex.Controls.VertexErrorsSidebarPanel' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointControl' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool' Sledge.BspEditor.Tools.Vertex.VertexTool,Sledge.BspEditor.Tools.Vertex.Controls.VertexErrorsSidebarPanel' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointControl' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool' Sledge.BspEditor.Tools.Vertex.VertexTool
Cyclic Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Vertex.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Sledge.BspEditor.Tools.Vertex.Controls' Sledge.BspEditor.Tools.Vertex.Tools' Sledge.BspEditor.Tools.Vertex' Sledge.BspEditor.Tools.Vertex.Tools' Sledge.BspEditor.Tools.Vertex,Sledge.BspEditor.Tools.Vertex.Controls.VertexErrorsSidebarPanel' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointControl' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool' Sledge.BspEditor.Tools.Vertex.VertexTool,Sledge.BspEditor.Tools.Vertex.Controls.VertexErrorsSidebarPanel' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointControl' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool' Sledge.BspEditor.Tools.Vertex.VertexTool
Cyclic Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Vertex,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Sledge.BspEditor.Tools.Vertex' Sledge.BspEditor.Tools.Vertex.Tools,Sledge.BspEditor.Tools.Vertex.VertexTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool,Sledge.BspEditor.Tools.Vertex.VertexTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexFaceEditTool' Sledge.BspEditor.Tools.Vertex.Tools.VertexPointTool
Unstable Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Brush.Brushes.Controls,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Sledge.BspEditor.Tools.Brush,Sledge.BspEditor.Tools.Brush.Brushes.Controls.IBrush,Sledge.BspEditor.Tools.Brush.Brushes.Controls.IBrush
Unstable Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Draggable,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Draggable.BaseTool,Sledge.BspEditor.Tools.Draggable.BaseTool
Unstable Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Vertex.Controls,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Sledge.BspEditor.Tools.Vertex.Errors' Sledge.BspEditor.Tools.Vertex.Tools,Sledge.BspEditor.Tools.Vertex.Controls.IVertexErrorCheck' Sledge.BspEditor.Tools.Vertex.Controls.VertexError' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointTool' Sledge.BspEditor.Tools.Vertex.Controls.VisiblePoints' Sledge.BspEditor.Tools.Vertex.Controls.VertexSubtool,Sledge.BspEditor.Tools.Vertex.Controls.IVertexErrorCheck' Sledge.BspEditor.Tools.Vertex.Controls.VertexError' Sledge.BspEditor.Tools.Vertex.Controls.VertexPointTool' Sledge.BspEditor.Tools.Vertex.Controls.VisiblePoints' Sledge.BspEditor.Tools.Vertex.Controls.VertexSubtool
Unstable Dependency,Sledge.BspEditor.Tools,Sledge.BspEditor.Tools.Vertex,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Sledge.BspEditor.Tools.Vertex.Tools,Sledge.BspEditor.Tools.Vertex.VertexSubtool,Sledge.BspEditor.Tools.Vertex.VertexSubtool
