Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ShipManifest,SMInterface,C:\repos\PapaJoesSoup_ShipManifest\SMInterface\Interface.cs,GetCrewTransfer,The length of the statement  "      var smAddonType = AssemblyLoader.loadedAssemblies.SelectMany(a => a.assembly.GetExportedTypes()).SingleOrDefault(t => t.FullName == "ShipManifest..Process.TransferCrew"); " is 170.
Long Statement,ShipManifest,SMInterface,C:\repos\PapaJoesSoup_ShipManifest\SMInterface\Interface.cs,GetCrewTransfer,The length of the statement  "      var crewTransferObj = smAddonType.GetProperty("Instance"' BindingFlags.Public | BindingFlags.Static).GetValue(null' null); " is 122.
