Namespace,Type,Method,LOC,CC,PC
Typography.TextLayout,GlyphIndexList,Clear,6,1,0
Typography.TextLayout,GlyphIndexList,AddGlyph,11,1,2
Typography.TextLayout,GlyphIndexList,GetGlyphIndexAndMap,6,1,4
Typography.TextLayout,GlyphIndexList,Replace,3,1,2
Typography.TextLayout,GlyphIndexList,Replace,26,2,3
Typography.TextLayout,GlyphIndexList,Replace,17,2,2
Typography.TextLayout,GlyphIndexList,CreateMapFromUserCodePointToGlyphIndices,27,3,1
Typography.TextLayout,GlyphIndexToUserCodePoint,GlyphIndexToUserCodePoint,7,1,2
Typography.TextLayout,GlyphIndexToUserCodePoint,ToString,3,1,0
Typography.TextLayout,PxScaledGlyphPlan,PxScaledGlyphPlan,7,1,5
Typography.TextLayout,PxScaledGlyphPlan,ToString,3,1,0
Typography.TextLayout,GlyphPlanSequencePixelScaleLayout,GlyphPlanSequencePixelScaleLayout,9,1,2
Typography.TextLayout,GlyphPlanSequencePixelScaleLayout,Read,15,2,0
Typography.TextLayout,GlyphPlanSequenceSnapPixelScaleLayout,GlyphPlanSequenceSnapPixelScaleLayout,9,1,2
Typography.TextLayout,GlyphPlanSequenceSnapPixelScaleLayout,GlyphPlanSequenceSnapPixelScaleLayout,9,1,4
Typography.TextLayout,GlyphPlanSequenceSnapPixelScaleLayout,Read,17,2,0
Typography.TextLayout,PixelScaleLayoutExtensions,dbugSnapToFitInteger,4,1,1
Typography.TextLayout,PixelScaleLayoutExtensions,dbugSnapHalf,6,1,1
Typography.TextLayout,PixelScaleLayoutExtensions,dbugSnapUpper,4,1,1
Typography.TextLayout,PixelScaleLayoutExtensions,MeasureGlyphPlans,36,4,3
Typography.TextLayout,PixelScaleLayoutExtensions,MeasureGlyphPlanWithLimitWidth,129,6,5
Typography.TextLayout,PixelScaleLayoutExtensions,LayoutAndMeasureString,50,3,7
Typography.TextLayout,UnscaledGlyphPlan,UnscaledGlyphPlan,7,1,5
Typography.TextLayout,UnscaledGlyphPlan,ToString,3,1,0
Typography.TextLayout,IUnscaledGlyphPlanList,Append,0,1,1
Typography.TextLayout,UnscaledGlyphPlanList,Clear,4,1,0
Typography.TextLayout,UnscaledGlyphPlanList,Append,4,1,1
Typography.TextLayout,GlyphPlanSequence,GlyphPlanSequence,5,1,1
Typography.TextLayout,GlyphPlanSequence,GlyphPlanSequence,5,1,3
Typography.TextLayout,GlyphPlanSequence,CalculateWidth,12,3,0
Typography.TextLayout,GlyphPlanSequence,IsEmpty,0,1,0
Typography.TextLayout,GlyphLayoutPlanCollection,GetPlanOrCreate,11,2,2
Typography.TextLayout,GlyphLayoutPlanKey,GlyphLayoutPlanKey,4,1,2
Typography.TextLayout,GlyphLayoutPlanContext,GlyphLayoutPlanContext,4,1,2
Typography.TextLayout,dbugCodePointFromUserChar,dbugCodePointFromUserChar,4,1,2
Typography.TextLayout,GlyphLayout,GlyphLayout,6,1,0
Typography.TextLayout,GlyphLayout,Layout,37,4,3
