Namespace,Type,Method,LOC,CC,PC
Microsoft.Internal.Web.Utils,CommonResources,CommonResources,2,1,0
Microsoft.Web.WebPages.OAuth,AuthenticationClientData,AuthenticationClientData,9,2,3
Microsoft.Web.WebPages.OAuth,OAuthAccount,OAuthAccount,16,3,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterFacebookClient,3,1,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterFacebookClient,3,1,3
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterFacebookClient,3,1,4
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterMicrosoftClient,3,1,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterMicrosoftClient,3,1,3
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterMicrosoftClient,3,1,4
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterTwitterClient,3,1,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterTwitterClient,3,1,3
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterTwitterClient,4,1,4
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterLinkedInClient,3,1,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterLinkedInClient,3,1,3
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterLinkedInClient,4,1,4
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterGoogleClient,3,1,0
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterGoogleClient,3,1,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterGoogleClient,3,1,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterYahooClient,3,1,0
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterYahooClient,3,1,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterYahooClient,3,1,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterClient,3,1,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RegisterClient,16,4,3
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RequestAuthentication,3,1,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RequestAuthentication,7,2,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,RequestAuthenticationCore,5,1,3
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,VerifyAuthentication,3,1,0
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,VerifyAuthentication,7,2,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,VerifyAuthenticationCore,17,3,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,Login,7,2,3
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,LoginCore,5,1,4
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,GetIsAuthenticatedWithOAuthCore,3,1,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,CreateOrUpdateAccount,4,1,3
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,GetUserName,3,1,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,GetAccountsFromUserName,10,2,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,HasLocalAccount,5,1,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,DeleteAccount,11,2,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,GetOAuthClientData,7,2,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,TryGetOAuthClientData,7,2,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,GetOAuthClient,7,2,1
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,TryGetOAuthClient,12,2,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,ClearProviders,3,1,0
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,VerifyProvider,8,2,0
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,SerializeProviderUserId,11,3,2
Microsoft.Web.WebPages.OAuth,OAuthWebSecurity,TryDeserializeProviderUserId,7,2,3
Microsoft.Web.WebPages.OAuth,PreApplicationStartCode,Start,6,1,0
Microsoft.Web.WebPages.OAuth,ProviderUserIdSerializationHelper,ProtectData,13,1,2
Microsoft.Web.WebPages.OAuth,ProviderUserIdSerializationHelper,UnprotectData,43,6,3
Microsoft.Web.WebPages.OAuth,WebPagesOAuthDataProvider,VerifyProvider,8,2,0
Microsoft.Web.WebPages.OAuth,WebPagesOAuthDataProvider,GetUserNameFromOpenAuth,9,2,2
Microsoft.Web.WebPages.OAuth,WebPagesOAuthTokenManager,VerifyProvider,8,2,0
Microsoft.Web.WebPages.OAuth,WebPagesOAuthTokenManager,GetTokenSecret,7,2,1
Microsoft.Web.WebPages.OAuth,WebPagesOAuthTokenManager,ReplaceRequestTokenWithAccessToken,15,4,3
Microsoft.Web.WebPages.OAuth,WebPagesOAuthTokenManager,StoreRequestToken,7,2,2
Microsoft.Web.WebPages.OAuth.Properties,WebResources,WebResources,2,1,0
Microsoft.Web.WebPages.OAuth.Resources,OAuthResources,OAuthResources,2,1,0
