Method,LOC,CC,PC
CommonResources:CommonResources,2,1,0
HashCodeCombiner:Add,17,2,1
HashCodeCombiner:Add,4,1,1
HashCodeCombiner:Add,5,1,1
HashCodeCombiner:Start,3,1,0
RazorDirectiveAttribute:RazorDirectiveAttribute,8,2,2
RazorDirectiveAttribute:Equals,6,1,1
RazorDirectiveAttribute:GetHashCode,4,1,0
RazorEditorParser:RazorEditorParser,15,3,2
RazorEditorParser:GetAutoCompleteString,11,3,0
RazorEditorParser:CheckForStructureChanges,44,3,1
RazorEditorParser:Dispose,4,1,0
RazorEditorParser:Dispose,6,2,1
RazorEditorParser:TryPartialParse,39,4,1
RazorEditorParser:OnDocumentParseComplete,20,2,1
RazorEditorParser:VerifyFlagsAreValid,14,1,1
GeneratorResults:GeneratorResults,2,1,3
GeneratorResults:GeneratorResults,2,1,4
GeneratorResults:GeneratorResults,4,1,5
RazorEngineHost:RazorEngineHost,8,1,0
RazorEngineHost:RazorEngineHost,2,1,1
RazorEngineHost:RazorEngineHost,12,3,2
RazorEngineHost:CreateMarkupParser,7,2,0
RazorEngineHost:DecorateCodeParser,7,2,1
RazorEngineHost:DecorateMarkupParser,7,2,1
RazorEngineHost:DecorateCodeGenerator,7,2,1
RazorEngineHost:PostProcessGeneratedCode,5,1,1
RazorEngineHost:PostProcessGeneratedCode,18,5,4
RazorTemplateEngine:RazorTemplateEngine,7,2,1
RazorTemplateEngine:ParseTemplate,3,1,1
RazorTemplateEngine:ParseTemplate,3,1,2
RazorTemplateEngine:ParseTemplate,3,1,1
RazorTemplateEngine:ParseTemplate,3,1,2
RazorTemplateEngine:ParseTemplateCore,6,1,2
RazorTemplateEngine:GenerateCode,3,1,1
RazorTemplateEngine:GenerateCode,3,1,2
RazorTemplateEngine:GenerateCode,3,1,4
RazorTemplateEngine:GenerateCode,3,1,5
RazorTemplateEngine:GenerateCode,3,1,1
RazorTemplateEngine:GenerateCode,3,1,2
RazorTemplateEngine:GenerateCode,3,1,4
RazorTemplateEngine:GenerateCode,3,1,5
RazorTemplateEngine:GenerateCodeCore,22,2,5
RazorTemplateEngine:CreateCodeGenerator,4,1,3
RazorTemplateEngine:CreateParser,9,1,0
StateMachine<TReturn>:Turn,19,3,0
StateMachine<TReturn>:Stop,3,1,0
StateMachine<TReturn>:Transition,3,1,1
StateMachine<TReturn>:Transition,3,1,2
StateMachine<TReturn>:Stay,3,1,0
StateMachine<TReturn>:Stay,3,1,1
StateResult:StateResult,4,1,1
StateResult:StateResult,5,1,2
VBRazorCodeLanguage:CreateCodeParser,3,1,0
VBRazorCodeLanguage:CreateCodeGenerator,3,1,4
ParserResults:ParserResults,2,1,2
ParserResults:ParserResults,5,1,3
RazorCodeLanguage:GetLanguageByExtension,5,1,1
RazorCodeLanguage:CreateCodeParser,0,1,0
RazorCodeLanguage:CreateCodeGenerator,0,1,4
CSharpRazorCodeLanguage:CreateCodeParser,3,1,0
CSharpRazorCodeLanguage:CreateCodeGenerator,3,1,4
AutoCompleteEditHandler:AutoCompleteEditHandler,2,1,1
AutoCompleteEditHandler:AutoCompleteEditHandler,2,1,2
AutoCompleteEditHandler:CanAcceptChange,10,2,2
AutoCompleteEditHandler:ToString,3,1,0
AutoCompleteEditHandler:Equals,7,1,1
AutoCompleteEditHandler:GetHashCode,6,1,0
BlockBuilder:BlockBuilder,3,1,0
BlockBuilder:BlockBuilder,6,1,1
BlockBuilder:Build,3,1,0
BlockBuilder:Reset,6,1,0
EquivalenceComparer:Equals,3,1,2
EquivalenceComparer:GetHashCode,3,1,1
SpanBuilder:SpanBuilder,7,1,1
SpanBuilder:SpanBuilder,3,1,0
SpanBuilder:Reset,6,1,0
SpanBuilder:Build,3,1,0
SpanBuilder:ClearSymbols,3,1,0
SpanBuilder:Accept,18,3,1
Block:Block,15,3,1
Block:Block,5,1,3
Block:FindFirstDescendentSpan,8,2,0
Block:FindLastDescendentSpan,8,2,0
Block:Accept,3,1,1
Block:ToString,3,1,0
Block:Equals,7,1,1
Block:GetHashCode,3,1,0
Block:Flatten,19,3,0
Block:LocateOwner,28,4,1
Block:ChildrenEqual,19,4,2
Block:EquivalentTo,8,2,1
RazorError:RazorError,2,1,2
RazorError:RazorError,2,1,4
RazorError:RazorError,5,1,3
RazorError:RazorError,2,1,5
RazorError:ToString,3,1,0
RazorError:Equals,4,1,1
RazorError:GetHashCode,3,1,0
RazorError:Equals,4,1,1
SyntaxTreeNode:Accept,0,1,1
SyntaxTreeNode:EquivalentTo,0,1,1
Span:Span,3,1,1
Span:Change,5,1,1
Span:ReplaceWith,12,1,1
Span:Accept,3,1,1
Span:ToString,14,1,0
Span:ChangeStart,11,2,1
Span:SetStart,3,1,1
Span:EquivalentTo,8,1,1
Span:Equals,8,1,1
Span:GetHashCode,7,1,0
BackgroundParser:BackgroundParser,5,1,2
BackgroundParser:Start,3,1,0
BackgroundParser:Cancel,3,1,0
BackgroundParser:QueueChange,3,1,1
BackgroundParser:Dispose,3,1,0
BackgroundParser:SynchronizeMainThreadState,3,1,0
BackgroundParser:OnResultsReady,7,2,1
BackgroundParser:TreesAreDifferent,3,1,3
BackgroundParser:TreesAreDifferent,20,3,4
ThreadStateBase:ThreadStateBase,2,1,0
ThreadStateBase:SetThreadId,5,1,1
ThreadStateBase:EnsureOnThread,6,1,0
ThreadStateBase:EnsureNotOnThread,6,1,0
MainThreadState:MainThreadState,4,1,1
MainThreadState:Cancel,4,1,0
MainThreadState:Lock,4,1,0
MainThreadState:QueueChange,14,1,1
MainThreadState:GetParcel,13,1,0
MainThreadState:ReturnParcel,21,2,1
MainThreadState:Dispose,4,1,0
MainThreadState:Dispose,12,3,1
BackgroundThread:BackgroundThread,9,1,3
BackgroundThread:Start,3,1,0
BackgroundThread:WorkerLoop,129,4,0
BackgroundThread:ParseChange,20,1,2
WorkParcel:WorkParcel,4,1,2
RazorEditorTrace:IsEnabled,19,3,0
RazorEditorTrace:TraceLine,9,2,2
SingleLineMarkupEditHandler:SingleLineMarkupEditHandler,2,1,1
SingleLineMarkupEditHandler:SingleLineMarkupEditHandler,2,1,2
SpanEditHandler:SpanEditHandler,2,1,1
SpanEditHandler:SpanEditHandler,4,1,2
SpanEditHandler:CreateDefault,3,1,0
SpanEditHandler:CreateDefault,3,1,1
SpanEditHandler:ApplyChange,3,1,2
SpanEditHandler:ApplyChange,14,3,3
SpanEditHandler:OwnsChange,6,1,2
SpanEditHandler:CanAcceptChange,3,1,2
SpanEditHandler:UpdateSpan,16,3,2
SpanEditHandler:IsAtEndOfFirstLine,4,1,2
SpanEditHandler:IsEndInsertion,3,1,2
SpanEditHandler:IsEndDeletion,3,1,2
SpanEditHandler:IsEndReplace,3,1,2
