Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,System.Net.Http.Formatting.NetCore,System.Net.Http,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Net.Http' System.Net.Http.Formatting,System.Net.Http.HttpClientExtensions' System.Net.Http.HttpClientFactory' System.Net.Http.HttpContentExtensions' System.Net.Http.HttpContentMessageExtensions' System.Net.Http.CompleteTaskOnCloseStream' System.Net.Http.Formatting.DelegatingEnumerable<T>' System.Net.Http.Formatting.JsonMediaTypeFormatter' System.Net.Http.Formatting.MediaTypeFormatter
Cyclic Dependency,System.Net.Http.Formatting.NetCore,System.Net.Http.Formatting,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Net.Http.Formatting' System.Net.Http' System.Net.Http.Formatting.Parsers' System.Net.Http,System.Net.Http.Formatting.DelegatingEnumerable<T>' System.Net.Http.Formatting.JsonMediaTypeFormatter' System.Net.Http.Formatting.MediaTypeFormatter' System.Net.Http.HttpClientExtensions' System.Net.Http.HttpClientFactory' System.Net.Http.HttpContentExtensions' System.Net.Http.HttpContentMessageExtensions' System.Net.Http.CompleteTaskOnCloseStream' System.Net.Http.Formatting.Parsers.HttpRequestHeaderParser' System.Net.Http.Formatting.Parsers.HttpRequestLineParser
Cyclic Dependency,System.Net.Http.Formatting.NetCore,System.Net.Http.Formatting.Parsers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: System.Net.Http.Formatting.Parsers' System.Net.Http,System.Net.Http.Formatting.Parsers.HttpRequestHeaderParser' System.Net.Http.Formatting.Parsers.HttpRequestLineParser' System.Net.Http.HttpClientExtensions' System.Net.Http.HttpClientFactory' System.Net.Http.HttpContentExtensions' System.Net.Http.HttpContentMessageExtensions' System.Net.Http.CompleteTaskOnCloseStream
Unstable Dependency,System.Net.Http.Formatting.NetCore,System.Net.Http,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): System.Net.Http.Formatting.Parsers,System.Net.Http.HttpRequestHeaderParser' System.Net.Http.ParserState' System.Net.Http.InternetMessageFormatHeaderParser' System.Net.Http.HttpResponseHeaderParser' System.Net.Http.MimeMultipartBodyPartParser
Unstable Dependency,System.Net.Http.Formatting.NetCore,System.Net.Http.Formatting,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): System.Net.Http,System.Net.Http.Formatting.FormattingUtilities
Feature Concentration,System.Net.Http.Formatting.NetCore,System.Threading.Tasks,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TaskHelpers' TaskHelpersExtensions' CatchResult' CatchInfo' CatchInfo<T>' CatchInfoBase<TTask>]' [AsyncVoid]' [CancelCache<TResult>]. LCC (Lack of Component Cohesion) = 0.38,System.Threading.Tasks.AsyncVoid' System.Threading.Tasks.CancelCache<TResult>
Feature Concentration,System.Net.Http.Formatting.NetCore,System.Net.Http,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FormattingUtilities' HttpContentMessageExtensions' HttpMessageContent' HttpUnsortedRequest' HttpUnsortedResponse' MimeBodyPart' MultipartRelatedStreamProvider' MultipartStreamProvider' HttpContentMultipartExtensions' MultipartMemoryStreamProvider]' [HttpClientExtensions' ObjectContent' ObjectContent<T>' HttpContentExtensions]' [HttpClientFactory]' [HttpHeaderExtensions]' [HttpUnsortedHeaders]' [TypeExtensions]' [MultipartFileData]' [PushStreamContent]' [CompleteTaskOnCloseStream]' [MediaTypeHeaderValueExtensions]. LCC (Lack of Component Cohesion) = 0.45,System.Net.Http.HttpClientFactory' System.Net.Http.HttpHeaderExtensions' System.Net.Http.HttpUnsortedHeaders' System.Net.Http.TypeExtensions' System.Net.Http.MultipartFileData' System.Net.Http.PushStreamContent' System.Net.Http.CompleteTaskOnCloseStream' System.Net.Http.MediaTypeHeaderValueExtensions
Feature Concentration,System.Net.Http.Formatting.NetCore,System.Net.Http.Formatting,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DelegatingEnumerable<T>]' [IFormatterLogger' JsonMediaTypeFormatter' MediaTypeConstants' MediaTypeFormatter' MediaTypeFormatterCollection' XmlMediaTypeFormatter]' [MediaTypeHeaderValueCollection' ParsedMediaTypeHeaderValue' MediaTypeHeaderValueExtensions' MediaTypeHeaderValueRange]' [StringComparisonHelper]. LCC (Lack of Component Cohesion) = 0.33,System.Net.Http.Formatting.MediaTypeHeaderValueCollection' System.Net.Http.Formatting.ParsedMediaTypeHeaderValue' System.Net.Http.Formatting.MediaTypeHeaderValueExtensions' System.Net.Http.Formatting.MediaTypeHeaderValueRange' System.Net.Http.Formatting.DelegatingEnumerable<T>' System.Net.Http.Formatting.StringComparisonHelper
Scattered Functionality,System.Net.Http.Formatting.NetCore,System.Net.Http,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: System.Web.Http' System.Net.Http.Formatting,System.Web.Http.Error' System.Net.Http.Formatting.MediaTypeFormatterCollection' System.Net.Http.Formatting.MediaTypeFormatter
Scattered Functionality,System.Net.Http.Formatting.NetCore,System.Net.Http,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: System.Web.Http' System.Net.Http.Formatting.Parsers,System.Web.Http.Error' System.Net.Http.Formatting.Parsers.HttpRequestHeaderParser' System.Net.Http.Formatting.Parsers.HttpResponseHeaderParser' System.Net.Http.Formatting.Parsers.MimeMultipartBodyPartParser
Scattered Functionality,System.Net.Http.Formatting.NetCore,System.Net.Http.Formatting,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: System.Web.Http' System.Net.Http,System.Web.Http.Error' System.Net.Http.MediaTypeHeaderValueExtensions' System.Net.Http.TypeExtensions
