Implementation smell,Namespace,Class,File,Method,Description
Long Statement,BSO.Archive.DTO,ArtistDTO,C:\repos\BostonSymphOrch_HENRY-archives\BSO.Archive.DTO\ArtistDTO.cs,GetArtistDTOByArtistDetailID,The length of the statement  "	var artist = artistDTOList.FirstOrDefault (a => a.ArtistFullName == artistDetail.EnsembleName && a.work.WorkTitle == artistDetail.WorkTitle); " is 141.
Long Statement,BSO.Archive.DTO,RepertoireDTO,C:\repos\BostonSymphOrch_HENRY-archives\BSO.Archive.DTO\RepertoireDTO.cs,BuildRepertoireDTOByEventDetailID,The length of the statement  "	var work = works.FirstOrDefault (w => w.WorkTitle == eventDetail.WorkTitle && w.ComposerFullName == eventDetail.ComposerFullName); " is 130.
Long Statement,BSO.Archive.DTO,RepertoireDTO,C:\repos\BostonSymphOrch_HENRY-archives\BSO.Archive.DTO\RepertoireDTO.cs,BuildRepertoireDTOByEventDetailID,The length of the statement  "		work.WorkLink = string.Concat ("Search.aspx?searchType=Performance&Composer="' work.ComposerFullName' "&Work="' workItem.WorkTitle.Replace ("&"' "%26")); " is 153.
