Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ControlObservable,0,2,0,0,2,42,6,0,0,0,3,0
ControlScheduler,1,4,1,0,4,142,7,0,1,0,5,1
