Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Program,0,2,0,0,0,36,3,0,0,0,4,0
LogScheduler,1,2,0,0,2,71,2,0,0,0,2,1
