Method,LOC,CC,PC
EmptyEnumerator:EmptyEnumerator,2,1,0
EmptyEnumerator:Dispose,2,1,0
EmptyEnumerator:MoveNext,3,1,0
EmptyEnumerator:Reset,2,1,0
ImmutableEnumerator:ImmutableEnumerator,4,1,1
ImmutableEnumerator:Dispose,4,1,0
ImmutableEnumerator:MoveNext,7,2,0
ImmutableEnumerator:Reset,3,1,0
ImmutableList:ImmutableList,3,1,0
ImmutableList:ImmutableList,3,1,1
ImmutableList:Add,6,1,1
ImmutableList:Remove,14,2,1
ImmutableList:RemoveAt,17,4,1
ImmutableList:IndexOf,6,3,1
ImmutableList:GetEnumerator,3,1,0
ImmutableList:GetEnumerator,3,1,0
ReadonlyProjectList:ReadonlyProjectList,2,1,0
ReadonlyProjectList:ReadonlyProjectList,5,1,3
ReadonlyProjectList:GetAsIList,3,1,0
ReadonlyProjectList:FreezeGetAsIList,13,4,0
ReadonlyProjectList:SetSourceList,9,2,3
ReadonlyProjectList:IndexOf,22,6,1
ReadonlyProjectList:Insert,3,1,2
ReadonlyProjectList:RemoveAt,3,1,1
ReadonlyProjectList:Add,3,1,1
ReadonlyProjectList:Clear,3,1,0
ReadonlyProjectList:Contains,7,2,1
ReadonlyProjectList:CopyTo,17,5,2
ReadonlyProjectList:Remove,3,1,1
ReadonlyProjectList:GetEnumerator,6,2,0
ReadonlyProjectList:GetEnumerator,6,2,0
EnumeratorProject:EnumeratorProject,4,1,2
EnumeratorProject:Dispose,3,1,0
EnumeratorProject:MoveNext,6,2,0
EnumeratorProject:Reset,6,2,0
ObservableSlaveCollection:ObservableSlaveCollection,2,1,0
ObservableSlaveCollection:ObservableSlaveCollection,2,1,2
ObservableSlaveCollection:ObservableSlaveCollection,17,2,3
ObservableSlaveCollection:SyncIfNeeded,39,9,0
ObservableSlaveCollection:_INotifyCollectionChanged_CollectionChanged,5,2,2
ObservableSlaveCollection:_INotifyCollectionChanged_CollectionChangedOnDispatcher,5,2,2
ObservableSlaveCollection:Replay,65,24,1
ObservableSlaveCollection:IndexOf,3,1,1
ObservableSlaveCollection:Contains,3,1,1
ObservableSlaveCollection:CopyTo,3,1,2
ObservableSlaveCollection:GetEnumerator,3,1,0
ObservableSlaveCollection:GetEnumerator,3,1,0
ObservableSlaveCollection:Add,3,1,1
ObservableSlaveCollection:Clear,3,1,0
ObservableSlaveCollection:Remove,3,1,1
ObservableSlaveCollection:Insert,3,1,2
ObservableSlaveCollection:RemoveAt,3,1,1
ObservableSlaveCollection:OnCollectionChanged,14,3,1
ObservableSlaveCollection:OnPropertyChanged,9,2,1
ObservableSlaveProjectCollection:ObservableSlaveProjectCollection,2,1,0
ObservableSlaveProjectCollection:ObservableSlaveProjectCollection,2,1,4
ObservableSlaveProjectCollection:ObservableSlaveProjectCollection,23,3,5
ObservableSlaveProjectCollection:GetAsIList,3,1,0
ObservableSlaveProjectCollection:Freeze,13,4,0
ObservableSlaveProjectCollection:SetSourceList,31,5,3
ObservableSlaveProjectCollection:SyncIfNeeded,62,14,0
ObservableSlaveProjectCollection:_INotifyCollectionChanged_CollectionChanged,5,2,2
ObservableSlaveProjectCollection:_INotifyCollectionChanged_CollectionChangedOnDispatcher,5,2,2
ObservableSlaveProjectCollection:Replay,68,24,1
ObservableSlaveProjectCollection:IndexOf,3,1,1
ObservableSlaveProjectCollection:Contains,3,1,1
ObservableSlaveProjectCollection:CopyTo,3,1,2
ObservableSlaveProjectCollection:GetEnumerator,3,1,0
ObservableSlaveProjectCollection:GetEnumerator,3,1,0
ObservableSlaveProjectCollection:Add,3,1,1
ObservableSlaveProjectCollection:Clear,3,1,0
ObservableSlaveProjectCollection:Remove,3,1,1
ObservableSlaveProjectCollection:Insert,3,1,2
ObservableSlaveProjectCollection:RemoveAt,3,1,1
ObservableSlaveProjectCollection:OnCollectionChanged,9,2,1
ObservableSlaveProjectCollection:OnPropertyChanged,9,2,1
BaseNotifyPropertyChanged:BaseNotifyPropertyChanged,2,1,0
BaseNotifyPropertyChanged:OnPropertyChanged,9,2,1
BaseNotifyPropertyChanged:OnPropertyChanged,9,2,1
BaseNotifyPropertyChanged:OnBeginPropertyChangedGui,11,2,1
BaseNotifyPropertyChanged:OnBeginPropertyChangedGui,11,2,1
BaseNotifyPropertyChanged:OnPropertyChangedGui,11,2,1
BaseNotifyPropertyChanged:OnPropertyChangedGui,11,2,1
BaseNotifyPropertyChanged:eventDispatcherPropertyChangedEventHandler,2,1,2
BaseGuiNotifyPropertyChanged:BaseGuiNotifyPropertyChanged,2,1,0
BaseGuiNotifyPropertyChanged:GetThisOrAppEventDispatcher,4,1,0
BaseGuiNotifyPropertyChanged:OnBeginPropertyChanged,11,2,1
BaseGuiNotifyPropertyChanged:OnBeginPropertyChanged,7,2,1
BaseGuiNotifyPropertyChanged:OnPropertyChanged,11,2,1
BaseGuiNotifyPropertyChanged:OnPropertyChanged,11,2,1
BaseGuiNotifyPropertyChanged:eventDispatcherPropertyChangedEventHandler,2,1,2
EventHandlerTrampolinViaPropertyClassic:EventHandlerTrampolinViaPropertyClassic,12,2,3
EventHandlerTrampolinViaPropertyClassic:EventHandlerTrampolinViaPropertyClassic,10,1,4
EventHandlerTrampolinViaPropertyClassic:wireSourceActionHandlers,3,1,2
EventHandlerTrampolinViaPropertyClassic:trampolin,9,2,2
EventHandlerTrampolinViaPropertyClassic:Wire,9,2,0
EventHandlerTrampolinViaPropertyClassic:Unwire,11,2,0
EventHandlerTrampolinViaPropertyClassic:ReWire,4,1,0
EventHandlerTrampolinViaPropertyClassic:Dispose,7,1,0
EventHandlerTrampolinViaPropertyPropertyChanged:EventHandlerTrampolinViaPropertyPropertyChanged,12,2,3
EventHandlerTrampolinViaPropertyPropertyChanged:EventHandlerTrampolinViaPropertyPropertyChanged,10,1,4
EventHandlerTrampolinViaPropertyPropertyChanged:wireSourceActionHandlers,3,1,2
EventHandlerTrampolinViaPropertyPropertyChanged:trampolin,9,2,2
EventHandlerTrampolinViaPropertyPropertyChanged:Wire,9,2,0
EventHandlerTrampolinViaPropertyPropertyChanged:Unwire,11,2,0
EventHandlerTrampolinViaPropertyPropertyChanged:ReWire,4,1,0
EventHandlerTrampolinViaPropertyPropertyChanged:Dispose,7,1,0
EventHandlerTrampolinViaPropertyNotifyCollectionChanged:EventHandlerTrampolinViaPropertyNotifyCollectionChanged,12,2,3
EventHandlerTrampolinViaPropertyNotifyCollectionChanged:EventHandlerTrampolinViaPropertyNotifyCollectionChanged,10,1,4
EventHandlerTrampolinViaPropertyNotifyCollectionChanged:wireSourceActionHandlers,3,1,2
EventHandlerTrampolinViaPropertyNotifyCollectionChanged:trampolin,9,2,2
EventHandlerTrampolinViaPropertyNotifyCollectionChanged:Wire,9,2,0
EventHandlerTrampolinViaPropertyNotifyCollectionChanged:Unwire,11,2,0
EventHandlerTrampolinViaPropertyNotifyCollectionChanged:ReWire,4,1,0
EventHandlerTrampolinViaPropertyNotifyCollectionChanged:Dispose,7,1,0
EventHandlerTrampolinViaPropertyGeneric:EventHandlerTrampolinViaPropertyGeneric,12,2,3
EventHandlerTrampolinViaPropertyGeneric:EventHandlerTrampolinViaPropertyGeneric,10,1,4
EventHandlerTrampolinViaPropertyGeneric:wireSourceActionHandlers,3,1,2
EventHandlerTrampolinViaPropertyGeneric:trampolin,9,2,2
EventHandlerTrampolinViaPropertyGeneric:Wire,9,2,0
EventHandlerTrampolinViaPropertyGeneric:Unwire,11,2,0
EventHandlerTrampolinViaPropertyGeneric:ReWire,4,1,0
EventHandlerTrampolinViaPropertyGeneric:Dispose,7,1,0
IJanusObject:AddJanusFace,1,1,2
IJanusObject:GetJanusFace,1,1,1
IJanusObject:GetJanusFaces,1,1,1
IJanusObject:GetSelfJanusFaces,1,1,0
JanusFacesContainer:JanusFacesContainer,3,1,0
JanusFacesContainer:AddJanusFace,126,26,2
JanusFacesContainer:GetJanusFace,101,21,1
JanusFacesContainer:GetSelfJanusFaces,5,1,0
JanusFacesContainer:GetJanusFaces,106,22,1
JanusFaceComparer:JanusFaceComparer,7,2,1
JanusFaceComparer:GetHashCode,3,1,0
JanusFaceComparer:Equals,21,7,1
JanusFaceKey:JanusFaceKey,6,2,2
JanusFaceKey:GetHashCode,3,1,0
JanusFaceKey:Equals,21,7,1
JanusObjecExtension:GetJanusFaceAlly,13,4,3
JanusObjecExtension:GetJanusFacesAlly,13,4,3
JanusObjecExtension:AddToJanusFaceAlly,4,1,3
JanusObjecExtension:AddJanusFaceAlly,13,4,4
JanusObjecExtension:GetJanusFaceTyped,6,2,1
JanusObjecExtension:AddJanusFaceTyped,6,2,2
MessageBus:MessageBus,2,1,0
MessageBus:MessageBus,12,1,1
MessageBus:Send,22,5,1
MessageBus:Post,22,5,3
MessageBus:Add,29,4,2
MessageBus:Remove,29,4,2
MessageBus:PauseUntilWired,18,2,1
MessageBusMsgEventArgs:MessageBusMsgEventArgs,7,1,4
MessageBusMsgEventArgs:ToString,3,1,0
MessageBusMsgEventArgsT:MessageBusMsgEventArgsT,3,1,4
MessageBusMsgEventArgsWire:MessageBusMsgEventArgsWire,4,1,5
OldNewValue:OldNewValue,4,1,2
ReactiveProperty:ReactiveProperty,12,1,7
ReactiveProperty:IdentityCoerce,3,1,1
ReactiveProperty:OnCompleted,17,3,0
ReactiveProperty:OnError,21,4,1
ReactiveProperty:OnNext,7,2,1
ReactiveProperty:OnNextInternal,58,8,2
ReactiveProperty:Subscribe,24,3,1
ReactiveProperty:CheckDisposed,5,2,0
ReactiveProperty:ToString,3,1,0
ReactiveProperty:Dispose,8,1,0
ReactivePropertyFirstValue:ReactivePropertyFirstValue,13,1,7
ReactivePropertyFirstValue:IdentityCoerce,3,1,1
ReactivePropertyFirstValue:GetFirstValueRecusive,3,1,0
ReactivePropertyFirstValue:OnCompleted,17,3,0
ReactivePropertyFirstValue:OnError,21,4,1
ReactivePropertyFirstValue:OnNext,7,2,1
ReactivePropertyFirstValue:OnNextInternal,57,8,2
ReactivePropertyFirstValue:Subscribe,25,3,1
ReactivePropertyFirstValue:CheckDisposed,5,2,0
ReactivePropertyFirstValue:ToString,3,1,0
ReactivePropertyFirstValue:Dispose,8,1,0
ReactivePropertyHistory:ReactivePropertyHistory,15,2,8
ReactivePropertyHistory:IdentityCoerce,3,1,1
ReactivePropertyHistory:OnCompleted,17,3,0
ReactivePropertyHistory:OnError,21,4,1
ReactivePropertyHistory:OnNext,7,2,1
ReactivePropertyHistory:OnNextInternal,50,6,2
ReactivePropertyHistory:Subscribe,34,3,1
ReactivePropertyHistory:CheckDisposed,5,2,0
ReactivePropertyHistory:ToString,3,1,0
ReactivePropertyHistory:Dispose,8,1,0
ReactivePropertyHistory:IsSubscripted,3,1,0
ReactivePropertyStoppable:ReactivePropertyStoppable,12,1,7
ReactivePropertyStoppable:IdentityCoerce,3,1,1
ReactivePropertyStoppable:StopPropagateChange,30,1,2
ReactivePropertyStoppable:unStop,59,8,0
ReactivePropertyStoppable:OnCompleted,17,3,0
ReactivePropertyStoppable:OnError,21,4,1
ReactivePropertyStoppable:OnNext,7,2,1
ReactivePropertyStoppable:OnNextInternal,58,8,2
ReactivePropertyStoppable:Subscribe,24,3,1
ReactivePropertyStoppable:CheckDisposed,5,2,0
ReactivePropertyStoppable:ToString,3,1,0
ReactivePropertyStoppable:Dispose,8,1,0
WiredEventHandlerClassic:WiredEventHandlerClassic,17,4,4
WiredEventHandlerClassic:Dispose,14,2,0
WiredEventHandlerGeneric:WiredEventHandlerGeneric,17,4,4
WiredEventHandlerGeneric:Dispose,14,2,0
EventHandlerTrampolinEventArgs:EventHandlerTrampolinEventArgs,9,2,2
EventHandlerTrampolinEventArgs:trampolin,9,2,2
EventHandlerTrampolinEventArgs:Wire,3,1,0
EventHandlerTrampolinEventArgs:Unwire,11,2,0
EventHandlerTrampolinEventArgs:ReWire,4,1,0
EventHandlerTrampolinEventArgs:Dispose,7,1,0
EventHandlerTrampolinGeneric:EventHandlerTrampolinGeneric,9,2,2
EventHandlerTrampolinGeneric:trampolin,9,2,2
EventHandlerTrampolinGeneric:Unwire,11,2,0
EventHandlerTrampolinGeneric:Dispose,7,1,0
AutoExportAssemblyAttribute:AutoExportAssemblyAttribute,2,1,0
AutoExportAssemblyAttribute:AutoExportAssemblyAttribute,2,1,1
AutoExportAssemblyAttribute:AutoExportAssemblyAttribute,4,1,2
AutoExportAssemblyAttribute:Configure,12,3,1
ExportAttribute:ExportAttribute,2,1,0
ExportAttribute:ExportAttribute,2,1,1
ExportAttribute:ExportAttribute,2,1,1
ExportAttribute:ExportAttribute,4,1,2
ImportAttribute:ImportAttribute,2,1,0
ImportAttribute:ImportAttribute,2,1,1
ImportAttribute:ImportAttribute,2,1,1
ImportAttribute:ImportAttribute,4,1,3
InheritedExportAttribute:InheritedExportAttribute,2,1,0
InheritedExportAttribute:InheritedExportAttribute,2,1,1
InheritedExportAttribute:InheritedExportAttribute,2,1,1
InheritedExportAttribute:InheritedExportAttribute,2,1,2
PartCreationPolicyAttribute:PartCreationPolicyAttribute,3,1,1
DIContainer:DIContainer,8,1,1
DIContainer:DIContainer,5,1,1
DIContainer:ValidateSelf,8,3,0
DIContainer:EnsureDILetQueueFlushed,8,1,0
DIContainer:CreateChildContainer,10,2,0
DIContainer:Dispose,15,6,0
DIContainer:Register,3,1,1
DIContainer:Register,4,1,2
DIContainer:Register,3,1,2
DIContainer:Register,3,1,1
DIContainer:Register,3,1,1
DIContainer:Register,7,1,2
DIContainer:RegisterType,5,1,2
DIContainer:RegisterType,5,1,3
DIContainer:RegisterType,4,1,1
DIContainer:RegisterType,4,1,2
DIContainer:Resolve,4,1,0
DIContainer:Resolve,3,1,1
DIContainer:ResolveNamed,4,1,1
DIContainer:ResolveNamed,3,1,2
DIContainer:LazyResolve,3,1,0
DIContainer:LazyResolve,3,1,0
DIContainer:LazyResolveNamed,4,1,1
DIContainer:LazyResolveNamed,4,1,2
DIContainer:TryResolve,3,1,0
DIContainer:TryResolve,3,1,1
DIContainer:TryResolveNamed,4,1,1
DIContainer:TryResolveNamed,4,1,2
DIContainer:TrackDisposable,6,2,1
DIContainer:RegisterImplValidated,13,2,2
DIContainer:ResolveImplValidated,14,3,2
DIContainer:ResolveImplValidated,14,3,3
DIContainer:GetEntry,4,1,2
DIContainer:GetEntryValidated,19,5,2
DIContainer:ThrowMissing,6,2,1
DIContainer:ThrowIfNotRegistered,4,1,1
DIContainer:ThrowIfNotRegisteredValidated,3,1,1
DIGlobal:AddDependencyInjectionLet2,20,3,1
DIGlobal:AddDependencyInjectionLet1,20,3,1
DIGlobal:EnsureDependencyInjectionLet2,18,5,1
DIGlobal:EnsureDependencyInjectionLet1,18,5,1
IDependencyInjectionLet:Configure,1,1,1
IFluentInterface:GetType,1,1,0
IFluentInterface:GetHashCode,1,1,0
IFluentInterface:ToString,1,1,0
IFluentInterface:Equals,1,1,1
ResolutionException:ResolutionException,2,1,1
ResolutionException:ResolutionException,2,1,2
ResolutionException:ResolutionException,2,1,1
ServiceEntry:ServiceEntry,2,1,0
ServiceEntry:OwnedBy,3,1,1
ServiceEntry:ReusedWithin,4,1,1
ServiceKey:ServiceKey,7,2,2
ServiceKey:Equals,3,1,1
ServiceKey:Equals,3,1,1
ServiceKey:Equals,5,1,2
ServiceKey:GetHashCode,3,1,0
SRDependencyInjection:SRDependencyInjection,2,1,0
IInitializable:InitializedBy,1,1,1
IReused:ReusedWithin,1,1,1
IOwned:OwnedBy,1,1,1
TypeName:TypeName,6,2,1
TypeName:SolveType,12,3,1
TypeName:Factory,7,1,1
TypeName:Factory,7,1,2
Expected:AsExpected,3,1,1
Expected:AsUnexpected,3,1,1
DispatcherImmediateScheduler:DispatcherImmediateScheduler,6,2,1
DispatcherImmediateScheduler:Schedule,19,3,2
DispatcherImmediateScheduler:Schedule,33,3,7
DispatcherImmediateScheduler:SchedulePeriodic,22,3,6
EventDispatcher:FromDispatcher,55,5,1
EventDispatcher:EventDispatcher,13,1,0
EventDispatcher:EventDispatcher,3,1,0
EventDispatcher:EventDispatcher,10,2,1
EventDispatcher:PauseEvents,14,2,0
EventDispatcher:UnPauseEvents,40,4,0
EventDispatcher:VerifyAccess,7,2,0
EventDispatcher:CanCallDirect,3,1,0
EventDispatcher:InvokeAction,9,2,2
