Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
HtmlCssParser,19,28,0,0,0,878,189,0,0,0,2,1
CssStylesheet,1,6,0,0,4,171,38,0,0,1,1,2
HtmlFromXamlConverter,0,9,0,0,1,485,208,0,0,0,0,2
HtmlLexicalAnalyzer,10,16,8,0,0,630,65,0,0,1,2,1
HtmlParser,8,16,0,0,0,379,50,0,0,0.98,3,1
HtmlSchema,16,16,0,0,0,697,28,0,0,0,0,3
HtmlTokenType,0,0,0,0,0,18,0,0,0,0,0,2
HtmlToRtfConverter,0,2,0,0,1,33,10,0,0,0,1,1
HtmlToXamlConverter,57,45,0,55,2,2172,531,0,0,1,4,4
IMarkupConverter,0,4,0,0,0,7,4,1,0,0,0,0
MarkupConverter,0,4,0,0,4,19,4,0,1,0,4,0
RtfToHtmlConverter,1,2,0,0,1,34,10,0,0,0.5,1,1
ReactiveCommand,5,10,2,0,4,128,20,0,1,0.84,6,0
RelayCommand,3,6,0,0,4,42,9,0,0,0.83,0,0
EventDispatcherExtension,0,0,1,0,0,15,0,0,0,0,0,0
