Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Generate,The method has 5 parameters.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Memoize,The length of the statement  "	return source.Provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TResult))' source.Expression' Expression.Constant (readerCount' typeof(int))' selector)); " is 245.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Create,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' getEnumerator)); " is 215.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Return,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' Expression.Constant (value' typeof(TResult)))); " is 246.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Throw,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' Expression.Constant (exception' typeof(Exception)))); " is 252.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Defer,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' enumerableFactory)); " is 219.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Generate,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TState)' typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' Expression.Constant (initialState)' condition' iterate' resultSelector)); " is 288.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Using,The length of the statement  "	return provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TResource))' Expression.Constant (provider' typeof(IQueryProvider))' resourceFactory' enumerableFactory)); " is 255.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Repeat,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' Expression.Constant (value' typeof(TResult)))); " is 246.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Catch,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TException))' source.Expression' handler)); " is 199.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Catch,The length of the statement  "	return sources.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' sources.Expression)); " is 172.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Catch,The length of the statement  "	return provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' Expression.Constant (provider' typeof(IQueryProvider))' GetSourceExpression (sources))); " is 231.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Catch,The length of the statement  "	return first.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' first.Expression' GetSourceExpression (second))); " is 198.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Finally,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' finallyAction)); " is 185.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,OnErrorResumeNext,The length of the statement  "	return first.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' first.Expression' GetSourceExpression (second))); " is 198.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,OnErrorResumeNext,The length of the statement  "	return provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' Expression.Constant (provider' typeof(IQueryProvider))' GetSourceExpression (sources))); " is 231.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,OnErrorResumeNext,The length of the statement  "	return sources.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' sources.Expression)); " is 172.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Retry,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression)); " is 170.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Retry,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (retryCount' typeof(int)))); " is 217.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,While,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' condition' GetSourceExpression (source))); " is 241.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,If,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' condition' GetSourceExpression (thenSource)' GetSourceExpression (elseSource))); " is 279.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,If,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' condition' GetSourceExpression (thenSource))); " is 245.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,DoWhile,The length of the statement  "	return source.Provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' source.Expression' condition)); " is 181.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Case,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TValue)' typeof(TResult))' selector' Expression.Constant (sources' typeof(IDictionary<TValue' IEnumerable<TResult>>)))); " is 252.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Case,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TValue)' typeof(TResult))' selector' Expression.Constant (sources' typeof(IDictionary<TValue' IEnumerable<TResult>>)))); " is 252.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,For,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TResult))' GetSourceExpression (source)' resultSelector)); " is 207.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Concat,The length of the statement  "	return sources.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' GetSourceExpression (sources))); " is 183.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Concat,The length of the statement  "	return provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' Expression.Constant (provider' typeof(IQueryProvider))' GetSourceExpression (sources))); " is 231.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,SelectMany,The length of the statement  "	return source.Provider.CreateQuery<TOther> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TOther))' source.Expression' GetSourceExpression (other))); " is 214.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Hide,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression)); " is 170.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Do,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' onNext)); " is 178.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Do,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' onNext' onCompleted)); " is 191.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Do,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' onNext' onError)); " is 187.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Do,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' onNext' onError' onCompleted)); " is 200.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Do,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (observer' typeof(IObserver<TSource>)))); " is 230.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Buffer,The length of the statement  "	return source.Provider.CreateQuery<IList<TSource>> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (count' typeof(int)))); " is 219.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Buffer,The length of the statement  "	return source.Provider.CreateQuery<IList<TSource>> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (count' typeof(int))' Expression.Constant (skip' typeof(int)))); " is 260.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,IgnoreElements,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression)); " is 170.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Distinct,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TKey))' source.Expression' keySelector)); " is 197.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Distinct,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TKey))' source.Expression' keySelector' Expression.Constant (comparer' typeof(IEqualityComparer<TKey>)))); " is 262.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,DistinctUntilChanged,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression)); " is 170.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,DistinctUntilChanged,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (comparer' typeof(IEqualityComparer<TSource>)))); " is 238.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,DistinctUntilChanged,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TKey))' source.Expression' keySelector)); " is 197.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,DistinctUntilChanged,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TKey))' source.Expression' keySelector' Expression.Constant (comparer' typeof(IEqualityComparer<TKey>)))); " is 262.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Expand,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' selector)); " is 180.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,StartWith,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (values' typeof(TSource[])))); " is 219.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Scan,The length of the statement  "	return source.Provider.CreateQuery<TAccumulate> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource)' typeof(TAccumulate))' source.Expression' Expression.Constant (seed' typeof(TAccumulate))' accumulator)); " is 257.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Scan,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' accumulator)); " is 183.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,TakeLast,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (count' typeof(int)))); " is 212.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,SkipLast,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (count' typeof(int)))); " is 212.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Repeat,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression)); " is 170.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Repeat,The length of the statement  "	return source.Provider.CreateQuery<TSource> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TSource))' source.Expression' Expression.Constant (count' typeof(int)))); " is 212.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Empty,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider)))); " is 200.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Range,The length of the statement  "	return provider.CreateQuery<int> (Expression.Call (null' (MethodInfo)MethodInfo.GetCurrentMethod ()' Expression.Constant (provider' typeof(IQueryProvider))' Expression.Constant (start' typeof(int))' Expression.Constant (count' typeof(int)))); " is 242.
Long Statement,System.Linq,QueryableEx,C:\repos\FlorianGrimm_whid\other\rx\Ix\NET\Source\System.Interactive.Providers\QueryableEx.cs,Repeat,The length of the statement  "	return provider.CreateQuery<TResult> (Expression.Call (null' ((MethodInfo)MethodInfo.GetCurrentMethod ()).MakeGenericMethod (typeof(TResult))' Expression.Constant (provider' typeof(IQueryProvider))' Expression.Constant (element' typeof(TResult))' Expression.Constant (count' typeof(int)))); " is 290.
