Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
NamespaceDoc,0,0,0,0,0,7,0,0,0,0,0,0
IEventPattern,0,0,2,0,0,35,0,0,0,0,0,0
IEventPatternSource,0,0,0,0,0,14,0,1,0,0,0,0
IEventSource,0,0,0,0,0,20,0,1,0,0,0,0
IObserver,0,3,0,0,0,36,3,0,0,0,0,1
NamespaceDoc,0,0,0,0,0,9,0,0,0,0,0,0
ISchedulerPeriodic,0,1,0,0,0,16,1,10,0,0,0,1
IStopwatchProvider,0,1,0,0,0,11,1,1,0,0,0,1
IScheduledItem,0,1,1,0,0,17,1,1,0,0,0,0
IScheduler,0,3,1,0,0,38,3,2,0,0,0,62
ISchedulerLongRunning,0,1,0,0,0,19,1,3,0,0,1,3
IStopwatch,0,0,1,0,0,12,0,2,0,0,0,3
NamespaceDoc,0,0,0,0,0,9,0,0,0,0,0,0
ICancelable,0,0,1,0,0,12,0,10,0,0,0,5
NamespaceDoc,0,0,0,0,0,8,0,0,0,0,0,0
IGroupedObservable,0,0,1,0,0,24,0,1,1,0,0,2
IQbservable,0,0,0,0,0,15,0,0,1,0,0,3
IQbservableProvider,0,1,0,0,0,14,1,1,0,0,0,1
NamespaceDoc,0,0,0,0,0,9,0,0,0,0,0,0
IConnectableObservable,0,1,0,0,0,19,1,1,1,0,0,2
ISubject,0,0,0,0,0,7,0,18,0,0,0,8
