Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AnonymousObservable,1,2,0,0,1,28,3,0,1,0,2,2
AnonymousObserver,3,8,0,0,4,82,11,0,1,0.62,1,3
AnonymousSafeObserver,5,4,0,0,4,58,7,0,1,0.35,0,1
EventPattern,0,1,0,0,1,18,1,0,0,0,0,2
EventPatternSource,0,1,0,0,1,17,1,0,1,0,2,0
EventPatternSourceBase,3,4,0,0,0,99,10,1,0,0.42,2,0
EventSource,3,3,0,0,1,66,4,0,1,0.44,1,0
IEventPattern,0,0,2,0,0,36,0,0,0,0,0,0
IEventPatternSource,0,0,0,0,0,14,0,1,0,0,0,0
IEventSource,0,0,0,0,0,21,0,1,0,0,0,0
AnonymousEnumerable,1,3,0,0,2,16,3,0,0,0.33,0,0
AsyncLockObserver,2,4,0,0,1,28,4,0,1,0,2,0
AutoDetachObserver,2,5,1,0,1,81,6,0,1,0.5,2,1
CheckedObserver,5,5,0,0,4,51,8,0,1,0.44,2,0
ConcatSink,0,3,0,0,2,17,3,0,1,0,3,0
Constants_Core,5,0,0,4,0,8,0,0,0,0,0,0
Constants_Linq,0,0,0,0,0,7,0,0,0,0,0,0
Constants_WindowsThreading,1,0,0,1,0,6,0,0,0,0,0,0
Either,0,5,0,0,4,94,5,0,0,0,0,0
ExceptionHelpers,1,3,0,0,2,17,4,0,0,0,3,0
Helpers,0,2,0,0,2,27,4,0,0,0,2,1
IConcatenatable,0,1,0,0,0,4,1,4,0,0,0,1
IEvaluatableObservable,0,1,0,0,0,4,1,4,0,0,0,1
ImmutableList,1,5,1,0,5,41,7,0,0,0,0,5
Lookup,1,6,1,0,4,64,11,0,0,0.33,0,0
NopObserver,1,3,0,1,3,13,3,0,1,0,1,2
DoneObserver,1,3,1,1,3,17,3,0,1,0,1,1
DisposedObserver,1,3,0,1,3,16,3,0,1,0,1,1
Observer,1,6,0,0,4,39,13,0,1,0,2,1
PriorityQueue,3,11,1,0,6,126,20,0,0,0.32,1,1
IProducer,0,1,0,0,0,13,1,1,1,0,1,1
Producer,0,4,0,0,2,67,7,128,2,0,7,0
PushPullAdapter,6,7,2,0,7,59,9,0,1,0.67,2,0
ReflectionUtils,0,4,0,0,4,119,15,0,0,0,1,1
SafeObserver,2,5,0,0,4,48,5,0,1,0.2,2,1
ScheduledObserver,6,8,0,0,3,76,11,1,1,0.65,3,1
ObserveOnObserver,1,5,0,0,1,33,7,0,2,0.6,2,2
Sink,2,3,0,0,3,49,4,3,0,0.33,2,0
SynchronizedObserver,2,4,0,0,1,28,4,0,1,0,1,0
TailRecursiveSink,6,10,0,0,5,133,21,1,1,0.78,9,0
IObserver,0,3,0,0,0,35,3,10,0,0,0,1
NotificationKind,0,0,0,0,0,18,0,0,0,0,0,3
Notification,0,9,4,0,8,545,10,0,0,0,6,2
ObservableBase,0,3,0,0,1,87,7,2,1,0,5,1
ObservableQueryProvider,1,5,1,0,1,60,8,0,1,0,6,0
ObservableQuery,2,0,2,0,0,15,0,0,0,0,0,2
ObserverBase,1,10,0,0,4,91,16,6,1,0.4,0,0
Strings_Core,2,1,10,0,0,113,1,0,0,0,0,4
Strings_Linq,2,1,18,0,0,177,1,0,0,0,0,4
Strings_PlatformServices,2,1,3,0,0,57,1,0,0,0,0,0
Strings_Providers,2,1,5,0,0,73,1,0,0,0,0,1
Strings_WindowsThreading,2,1,4,0,0,65,1,0,0,0,0,0
Stubs,2,0,0,2,0,6,0,0,0,0,0,3
TimerStubs,1,0,0,1,0,5,0,0,0,0,0,0
TimeInterval,2,5,2,0,5,95,5,0,0,0.8,1,1
Timestamped,2,5,2,0,5,96,5,0,0,0.7,0,0
Unit,1,4,1,0,4,72,4,0,0,0,0,1
AsyncLock,3,2,0,0,2,62,6,0,0,0.17,0,5
CatchScheduler,1,4,0,0,1,108,7,0,1,0,4,0
ConcurrencyAbstractionLayer,1,1,1,0,0,19,1,0,0,0,3,5
IConcurrencyAbstractionLayer,0,6,1,0,0,55,6,2,0,0,0,3
DefaultConcurrencyAbstractionLayer,0,7,1,0,6,312,8,0,1,0,2,1
ConcurrencyAbstractionLayerImpl,0,7,1,0,6,316,8,0,1,0,2,1
CurrentThreadScheduler,3,4,4,0,1,152,6,0,1,0,6,2
DefaultScheduler,2,5,1,0,3,125,11,0,1,0,9,3
DisableOptimizationsScheduler,1,4,0,0,2,34,4,0,1,0,2,0
EventLoopScheduler,11,9,1,0,6,283,19,0,1,0.62,11,1
HistoricalSchedulerBase,0,6,0,0,0,55,6,1,1,0,0,0
HistoricalScheduler,1,5,0,0,4,66,7,0,2,0.6,4,0
