Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Interval,10,28,9,0,8,1980,780,0,0,0.95,16,7
AbstractInterpreter,12,18,0,0,1,1248,475,0,0,1,24,2
AiBasicBlock,7,0,5,2,0,82,0,1,1,0,3,5
Evaluator,0,35,0,0,26,3704,1873,0,0,0,16,5
ExpressionCanonicalizer,3,8,0,0,0,323,39,0,0,1,6,3
Purger,0,5,0,0,0,126,15,0,0,0,4,1
ISatSolver,0,5,3,0,0,49,5,1,0,0,3,2
ISatSolverContext,0,5,1,0,0,36,5,1,0,0,1,3
ISatExpressionWrapper,0,1,1,0,0,16,1,1,0,0,0,6
SatSolverHelper,5,7,1,0,0,244,32,0,0,1,12,1
Simplifier,0,12,0,0,2,923,276,0,0,0,11,2
SingleAssigner,8,10,0,0,1,375,95,0,0,0.94,17,2
SSABasicBlock,1,0,0,1,0,12,0,1,1,0,1,0
Join,9,1,1,8,1,101,1,0,0,1,1,5
SSALocalDefinition,2,3,11,0,2,138,3,0,1,1,3,2
SSAParameterDefinition,3,5,20,0,4,240,6,0,1,1,7,2
SSAOperation,2,2,5,0,0,75,2,0,1,1,2,1
ValueMappings,17,18,0,0,9,361,38,0,0,1,16,8
