Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Authentication,1,0,3,0,0,26,0,1,0,0,1,2
AuthFactory,1,1,1,0,1,22,1,0,0,0,1,1
AuthStatus,0,0,0,0,0,22,0,0,0,0,0,0
IAuthCallback,0,1,0,0,0,13,1,0,0,0,0,0
AuthDataProviderProxy,2,18,2,0,17,110,19,0,1,0.53,9,0
IAuthDataProvider,0,16,2,0,0,108,16,2,0,0,6,2
DefaultPermission,0,2,0,0,2,14,2,0,1,0,0,0
IAuthPermission,0,2,0,0,0,19,2,1,0,0,0,3
PermissionList,16,0,0,16,0,24,0,0,0,0,0,1
AuthInputTemplateModel,0,2,10,0,2,96,2,1,0,0,0,5
AuthInputValueModel,0,0,3,0,0,24,0,0,0,0,0,3
AuthTypeModel,0,0,7,0,0,55,0,0,0,0,0,7
DataType,0,0,0,0,0,22,0,0,0,0,0,3
User,0,0,4,0,0,19,0,0,0,0,0,1
VerifyStatus,0,0,0,0,0,32,0,0,0,0,0,6
VerifyInfo,0,0,9,0,0,42,0,0,0,0,0,6
VerifyInfoOption,0,3,7,0,3,56,3,0,0,0,1,3
AuthTypePage,0,1,2,0,0,48,4,0,1,0,1,0
TemplatePage,0,3,3,0,0,75,8,0,1,0,5,0
VerifyList,0,2,0,0,0,34,6,0,1,0,3,0
ViewInfo,1,4,1,0,2,83,29,0,1,1,4,0
Apply,1,10,4,0,3,218,62,0,1,0.8,8,0
BasePage,2,7,2,0,2,57,9,6,0,1,4,0
PageHelper,2,7,0,0,6,899,16,0,0,0,0,3
Step,2,3,2,0,0,75,29,0,1,1,2,0
VerifyDataSource,5,1,7,0,1,86,1,0,0,1,4,1
TemplateJsonView,0,2,2,0,2,17,2,0,1,0,1,4
KeyValueJsonView,0,0,2,0,0,11,0,0,0,0,0,1
