Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Stylet.Samples.DesignMode,JustIntellisenseView,C:\repos\canton7_Stylet\Samples\Stylet.Samples.DesignMode\obj\Debug\JustIntellisenseView.g.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Stylet.Samples.DesignMode;component/justintellisenseview.xaml"' System.UriKind.Relative); " is 135.
Long Statement,Stylet.Samples.DesignMode,ShellView,C:\repos\canton7_Stylet\Samples\Stylet.Samples.DesignMode\obj\Debug\ShellView.g.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Stylet.Samples.DesignMode;component/shellview.xaml"' System.UriKind.Relative); " is 124.
