Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Stylet.Samples.TabNavigation,Page1View,D:\research\architectureSmells\repos\canton7_Stylet\Samples\Stylet.Samples.TabNavigation\obj\Debug\Page1View.g.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Stylet.Samples.TabNavigation;component/page1view.xaml"' System.UriKind.Relative); " is 127.
Long Statement,Stylet.Samples.TabNavigation,Page2View,D:\research\architectureSmells\repos\canton7_Stylet\Samples\Stylet.Samples.TabNavigation\obj\Debug\Page2View.g.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Stylet.Samples.TabNavigation;component/page2view.xaml"' System.UriKind.Relative); " is 127.
Long Statement,Stylet.Samples.TabNavigation,ShellView,D:\research\architectureSmells\repos\canton7_Stylet\Samples\Stylet.Samples.TabNavigation\obj\Debug\ShellView.g.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Stylet.Samples.TabNavigation;component/shellview.xaml"' System.UriKind.Relative); " is 127.
