Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Analysis,6,12,0,0,1,336,69,0,0,0,12,1
BaseRewriter,2,5,2,0,0,60,7,0,0,0,11,1
Dump,0,1,0,0,1,7,1,0,0,0,0,0
CILValue,0,1,0,0,0,4,1,0,1,0,0,1
CILEmitter,1,23,0,0,22,283,23,0,1,0.91,4,1
OutputDirectives,2,0,0,2,0,5,0,0,0,0,1,2
Statements,14,1,0,14,1,80,15,0,0,0,1,3
Instructions,13,1,0,13,1,75,14,0,0,0,1,2
Arguments,3,1,0,3,1,25,4,0,0,0,1,2
TypeInference,2,1,0,2,1,20,3,0,0,0,1,0
ConstantFoldOpportunity,3,3,0,0,3,21,3,0,1,0.33,3,1
ConstantFold,2,5,0,0,4,77,13,0,1,0.4,13,1
BasicBlock,5,11,6,0,11,100,12,0,1,0.8,2,3
BlockStatement,4,7,4,0,5,82,14,0,0,0.57,2,3
ControlFlow,3,8,2,0,3,131,39,0,0,0.71,7,1
INode,0,2,2,0,0,11,2,1,0,0,0,0
DominatorDirection,0,0,0,0,0,5,0,0,0,0,0,2
Dominator,3,8,0,0,4,81,17,0,0,0.62,1,1
DynamicLoader,1,4,0,0,3,45,7,0,0,0.25,0,0
BinaryOp,0,0,0,0,0,9,0,0,0,0,0,3
IEmitter,0,21,0,0,0,24,21,2,0,0,2,1
Emission,0,5,0,0,1,70,13,0,0,0,13,1
ForeignFunction,3,2,4,0,2,36,2,0,0,0,1,2
ForeignLibrary,1,3,0,0,3,35,3,0,0,0.33,2,4
llValue,2,2,1,0,2,19,2,0,1,0.25,1,1
LLVMFactory,0,1,0,0,1,7,1,0,0,0,2,0
BuilderExtension,0,1,0,0,1,24,8,0,0,0,2,0
LLVMEmitter,9,28,0,0,23,627,75,0,1,0.88,6,1
LowLevelType,3,7,7,0,7,83,11,5,0,0,4,14
Integer,2,5,4,0,5,62,10,0,1,0.8,2,2
Pointer,1,5,4,0,5,49,6,0,1,0.2,2,1
Float64,0,4,2,0,4,29,4,0,1,0,1,1
Void,0,4,2,0,4,29,4,0,1,0,1,1
Struct,1,7,3,0,6,74,14,0,1,0.29,2,1
Value,0,0,1,0,0,6,0,2,0,0,0,0
