Method,LOC,CC,PC
IAcessoVisitanteBll:Salvar,1,1,1
IAcessoVisitanteBll:Excluir,1,1,1
IAcessoVisitanteBll:ListarTodos,1,1,0
IAcessoVisitanteBll:ListarPorCodigo,1,1,1
AcessoVisitanteBll:ValidaAcessoVisitante,11,3,1
AcessoVisitanteBll:Salvar,22,7,1
AcessoVisitanteBll:Excluir,12,2,1
AcessoVisitanteBll:ListarTodos,12,2,0
AcessoVisitanteBll:ListarPorCodigo,13,2,1
IAcessoVisitanteDal:Inserir,1,1,1
IAcessoVisitanteDal:Editar,1,1,1
IAcessoVisitanteDal:Excluir,1,1,1
IAcessoVisitanteDal:ListarTodos,1,1,0
IAcessoVisitanteDal:ListarPorCodigo,1,1,1
AcessoVisitanteDal:Inserir,34,5,1
AcessoVisitanteDal:Editar,31,5,1
AcessoVisitanteDal:Excluir,18,3,1
AcessoVisitanteDal:ListarTodos,23,5,0
AcessoVisitanteDal:ListarPorCodigo,22,4,1
AcessoVisitanteInfo:AcessoVisitanteInfo,2,1,0
