Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas,The length of the statement  "	var codigoParameter = codigo.HasValue ? new ObjectParameter ("Codigo"' codigo) : new ObjectParameter ("Codigo"' typeof(int)); " is 125.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas,The length of the statement  "	var modalidadeIdParameter = modalidadeId.HasValue ? new ObjectParameter ("ModalidadeId"' modalidadeId) : new ObjectParameter ("ModalidadeId"' typeof(int)); " is 155.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas,The length of the statement  "	var pageNumberParameter = pageNumber.HasValue ? new ObjectParameter ("PageNumber"' pageNumber) : new ObjectParameter ("PageNumber"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarTurmas,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarTurmas_Result> ("[SPEContext].[ufnListarTurmas](@IdCR' @Nome' @Codigo' @ModalidadeId' @PageIndex' @PageNumber)"' idCRParameter' nomeParameter' codigoParameter' modalidadeIdParameter' pageIndexParameter' pageNumberParameter); " is 296.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarAmbientes,The length of the statement  "	var idTipoAmbienteParameter = idTipoAmbiente.HasValue ? new ObjectParameter ("IdTipoAmbiente"' idTipoAmbiente) : new ObjectParameter ("IdTipoAmbiente"' typeof(int)); " is 165.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarAmbientes,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarAmbientes,The length of the statement  "	var rowNumbersParameter = rowNumbers.HasValue ? new ObjectParameter ("RowNumbers"' rowNumbers) : new ObjectParameter ("RowNumbers"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarAmbientes,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarAmbientes_Result> ("[SPEContext].[ufnListarAmbientes](@IdTipoAmbiente' @PageIndex' @RowNumbers)"' idTipoAmbienteParameter' pageIndexParameter' rowNumbersParameter); " is 236.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarDocentes,The length of the statement  "	var idTipoContratoParameter = idTipoContrato.HasValue ? new ObjectParameter ("IdTipoContrato"' idTipoContrato) : new ObjectParameter ("IdTipoContrato"' typeof(int)); " is 165.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarDocentes,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarDocentes,The length of the statement  "	var rowNumbersParameter = rowNumbers.HasValue ? new ObjectParameter ("RowNumbers"' rowNumbers) : new ObjectParameter ("RowNumbers"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarDocentes,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarDocentes_Result> ("[SPEContext].[ufnListarDocentes](@IdTipoContrato' @PageIndex' @RowNumbers)"' idTipoContratoParameter' pageIndexParameter' rowNumbersParameter); " is 234.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnPegarMinMaxDatas,The length of the statement  "	var idTurmaParameter = idTurma.HasValue ? new ObjectParameter ("IdTurma"' idTurma) : new ObjectParameter ("IdTurma"' typeof(int)); " is 130.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnPegarMinMaxDatas,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnPegarMinMaxDatas_Result> ("[SPEContext].[ufnPegarMinMaxDatas](@IdTurma)"' idTurmaParameter); " is 158.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_alterdiagram,The length of the statement  "	var diagramnameParameter = diagramname != null ? new ObjectParameter ("diagramname"' diagramname) : new ObjectParameter ("diagramname"' typeof(string)); " is 152.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_alterdiagram,The length of the statement  "	var owner_idParameter = owner_id.HasValue ? new ObjectParameter ("owner_id"' owner_id) : new ObjectParameter ("owner_id"' typeof(int)); " is 135.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_alterdiagram,The length of the statement  "	var versionParameter = version.HasValue ? new ObjectParameter ("version"' version) : new ObjectParameter ("version"' typeof(int)); " is 130.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_alterdiagram,The length of the statement  "	var definitionParameter = definition != null ? new ObjectParameter ("definition"' definition) : new ObjectParameter ("definition"' typeof(byte[])); " is 147.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_alterdiagram,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("sp_alterdiagram"' diagramnameParameter' owner_idParameter' versionParameter' definitionParameter); " is 167.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_creatediagram,The length of the statement  "	var diagramnameParameter = diagramname != null ? new ObjectParameter ("diagramname"' diagramname) : new ObjectParameter ("diagramname"' typeof(string)); " is 152.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_creatediagram,The length of the statement  "	var owner_idParameter = owner_id.HasValue ? new ObjectParameter ("owner_id"' owner_id) : new ObjectParameter ("owner_id"' typeof(int)); " is 135.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_creatediagram,The length of the statement  "	var versionParameter = version.HasValue ? new ObjectParameter ("version"' version) : new ObjectParameter ("version"' typeof(int)); " is 130.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_creatediagram,The length of the statement  "	var definitionParameter = definition != null ? new ObjectParameter ("definition"' definition) : new ObjectParameter ("definition"' typeof(byte[])); " is 147.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_creatediagram,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("sp_creatediagram"' diagramnameParameter' owner_idParameter' versionParameter' definitionParameter); " is 168.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_dropdiagram,The length of the statement  "	var diagramnameParameter = diagramname != null ? new ObjectParameter ("diagramname"' diagramname) : new ObjectParameter ("diagramname"' typeof(string)); " is 152.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_dropdiagram,The length of the statement  "	var owner_idParameter = owner_id.HasValue ? new ObjectParameter ("owner_id"' owner_id) : new ObjectParameter ("owner_id"' typeof(int)); " is 135.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_dropdiagram,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("sp_dropdiagram"' diagramnameParameter' owner_idParameter); " is 127.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_helpdiagramdefinition,The length of the statement  "	var diagramnameParameter = diagramname != null ? new ObjectParameter ("diagramname"' diagramname) : new ObjectParameter ("diagramname"' typeof(string)); " is 152.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_helpdiagramdefinition,The length of the statement  "	var owner_idParameter = owner_id.HasValue ? new ObjectParameter ("owner_id"' owner_id) : new ObjectParameter ("owner_id"' typeof(int)); " is 135.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_helpdiagramdefinition,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<sp_helpdiagramdefinition_Result> ("sp_helpdiagramdefinition"' diagramnameParameter' owner_idParameter); " is 170.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_helpdiagrams,The length of the statement  "	var diagramnameParameter = diagramname != null ? new ObjectParameter ("diagramname"' diagramname) : new ObjectParameter ("diagramname"' typeof(string)); " is 152.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_helpdiagrams,The length of the statement  "	var owner_idParameter = owner_id.HasValue ? new ObjectParameter ("owner_id"' owner_id) : new ObjectParameter ("owner_id"' typeof(int)); " is 135.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_helpdiagrams,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<sp_helpdiagrams_Result> ("sp_helpdiagrams"' diagramnameParameter' owner_idParameter); " is 152.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_renamediagram,The length of the statement  "	var diagramnameParameter = diagramname != null ? new ObjectParameter ("diagramname"' diagramname) : new ObjectParameter ("diagramname"' typeof(string)); " is 152.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_renamediagram,The length of the statement  "	var owner_idParameter = owner_id.HasValue ? new ObjectParameter ("owner_id"' owner_id) : new ObjectParameter ("owner_id"' typeof(int)); " is 135.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_renamediagram,The length of the statement  "	var new_diagramnameParameter = new_diagramname != null ? new ObjectParameter ("new_diagramname"' new_diagramname) : new ObjectParameter ("new_diagramname"' typeof(string)); " is 172.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,sp_renamediagram,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("sp_renamediagram"' diagramnameParameter' owner_idParameter' new_diagramnameParameter); " is 155.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,Split1,The length of the statement  "	var delimiterParameter = delimiter != null ? new ObjectParameter ("Delimiter"' delimiter) : new ObjectParameter ("Delimiter"' typeof(string)); " is 142.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,Split1,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<Split1_Result> ("[SPEContext].[Split1](@Delimiter' @List)"' delimiterParameter' listParameter); " is 158.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarAmbientes1,The length of the statement  "	var idTipoAmbienteParameter = idTipoAmbiente.HasValue ? new ObjectParameter ("IdTipoAmbiente"' idTipoAmbiente) : new ObjectParameter ("IdTipoAmbiente"' typeof(int)); " is 165.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarAmbientes1,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarAmbientes1,The length of the statement  "	var rowNumbersParameter = rowNumbers.HasValue ? new ObjectParameter ("RowNumbers"' rowNumbers) : new ObjectParameter ("RowNumbers"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarAmbientes1,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarAmbientes1_Result> ("[SPEContext].[ufnListarAmbientes1](@IdTipoAmbiente' @PageIndex' @RowNumbers)"' idTipoAmbienteParameter' pageIndexParameter' rowNumbersParameter); " is 238.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarComponentesPorModulo1,The length of the statement  "	var idModudoParameter = idModudo != null ? new ObjectParameter ("IdModudo"' idModudo) : new ObjectParameter ("IdModudo"' typeof(string)); " is 137.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarComponentesPorModulo1,The length of the statement  "	var filtroParameter = filtro != null ? new ObjectParameter ("Filtro"' filtro) : new ObjectParameter ("Filtro"' typeof(string)); " is 127.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarComponentesPorModulo1,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarComponentesPorModulo1,The length of the statement  "	var pageNumberParameter = pageNumber.HasValue ? new ObjectParameter ("PageNumber"' pageNumber) : new ObjectParameter ("PageNumber"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarComponentesPorModulo1,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarComponentesPorModulo1_Result> ("[SPEContext].[ufnListarComponentesPorModulo1](@IdModudo' @Filtro' @PageIndex' @PageNumber)"' idModudoParameter' filtroParameter' pageIndexParameter' pageNumberParameter); " is 274.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarCR1,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarCR1,The length of the statement  "	var rowNumbersParameter = rowNumbers.HasValue ? new ObjectParameter ("RowNumbers"' rowNumbers) : new ObjectParameter ("RowNumbers"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarCR1,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarCR1_Result> ("[SPEContext].[ufnListarCR1](@PageIndex' @RowNumbers)"' pageIndexParameter' rowNumbersParameter); " is 182.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarDocentes1,The length of the statement  "	var idTipoContratoParameter = idTipoContrato.HasValue ? new ObjectParameter ("IdTipoContrato"' idTipoContrato) : new ObjectParameter ("IdTipoContrato"' typeof(int)); " is 165.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarDocentes1,The length of the statement  "	var pageIndexParameter = pageIndex.HasValue ? new ObjectParameter ("PageIndex"' pageIndex) : new ObjectParameter ("PageIndex"' typeof(int)); " is 140.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarDocentes1,The length of the statement  "	var rowNumbersParameter = rowNumbers.HasValue ? new ObjectParameter ("RowNumbers"' rowNumbers) : new ObjectParameter ("RowNumbers"' typeof(int)); " is 145.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarDocentes1,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.CreateQuery<ufnListarDocentes1_Result> ("[SPEContext].[ufnListarDocentes1](@IdTipoContrato' @PageIndex' @RowNumbers)"' idTipoContratoParameter' pageIndexParameter' rowNumbersParameter); " is 236.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarMatrizes1,The length of the statement  "	var idCodigoParameter = idCodigo.HasValue ? new ObjectParameter ("IdCodigo"' idCodigo) : new ObjectParameter ("IdCodigo"' typeof(int)); " is 135.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarMatrizes1,The length of the statement  "	var idModalidadeParameter = idModalidade.HasValue ? new ObjectParameter ("IdModalidade"' idModalidade) : new ObjectParameter ("IdModalidade"' typeof(int)); " is 155.
Long Statement,Senai.SPE.Domain,SPEContext,C:\repos\wilckerson_SENAI-SPE\R1\Projeto\Senai.SPE.Domain\SPEContext.Context.cs,ufnListarMatrizes1,The length of the statement  "	var idAreaAtuacaoParameter = idAreaAtuacao.HasValue ? new ObjectParameter ("IdAreaAtuacao"' idAreaAtuacao) : new ObjectParameter ("IdAreaAtuacao"' typeof(int)); " is 160.
