Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CompilerError,0,3,0,0,3,12,3,0,0,0,0,3
Command,4,2,0,4,2,21,2,1,0,1,1,0
ExecutableCommand,0,2,0,0,2,7,2,3,1,0,1,1
CommandList,0,0,0,0,0,6,0,0,0,0,0,0
Move,2,2,0,2,2,19,2,0,2,1,4,1
Write,2,2,0,2,2,21,3,0,2,0.75,3,1
Types,0,1,0,0,1,6,1,0,0,0,0,0
StringLiteral,1,5,0,0,5,30,5,0,1,1,1,1
IntegerLiteral,1,5,0,0,5,28,5,0,1,1,1,1
Visibility,0,0,0,0,0,6,0,0,0,0,0,2
Compiler,14,15,0,3,15,248,42,0,0,0.91,10,2
IfExpression,0,1,0,0,0,4,1,3,0,0,0,4
BinaryExpression,2,2,0,0,2,23,2,0,1,0.5,2,1
UnaryExpression,2,2,0,0,2,21,2,0,1,1,2,1
ExpressionLeaf,1,2,0,0,2,12,2,0,1,0.5,1,1
Compute,2,2,0,2,2,19,2,0,2,1,4,1
IfValue,0,3,0,0,0,6,3,3,0,0,0,4
ClassBuilder,7,7,0,1,7,143,37,0,0,0.67,3,1
Field,1,4,0,0,4,33,5,0,1,0.5,0,1
IfVariable,0,0,0,0,0,3,0,1,1,0,0,4
Parser,43,45,0,38,3,952,121,0,0,0.96,20,1
Errors,3,5,0,3,5,224,193,0,0,0.27,0,1
FatalError,0,1,0,0,1,6,1,0,0,0,0,1
Token,7,0,0,7,0,17,0,0,0,0,0,8
Buffer,10,7,1,1,4,168,18,1,0,0.59,0,2
UTF8Buffer,0,2,0,0,2,47,7,0,1,0,1,1
Scanner,19,14,0,2,5,720,274,0,0,0.75,4,2
HttpProcessor,10,9,0,7,8,158,26,0,0,0.79,1,2
HttpServer,3,4,0,0,4,24,5,1,0,0.67,1,1
Server,0,5,0,0,4,86,10,0,1,0,3,0
