Namespace,Type,Method,LOC,CC,PC
Abc.Zebus.Directory.Cassandra.Cql,CassandraCqlSessionManager,GetOrCreateSession,9,2,2
Abc.Zebus.Directory.Cassandra.Cql,CassandraCqlSessionManager,GetOrCreateCluster,16,2,4
Abc.Zebus.Directory.Cassandra.Cql,CassandraCqlSessionManager,Dispose,6,3,0
Abc.Zebus.Directory.Cassandra.Cql,CassandraCqlSessionManager,GetSession,4,1,1
Abc.Zebus.Directory.Cassandra.Cql,CassandraCqlSessionManager,GetCluster,3,1,1
Abc.Zebus.Directory.Cassandra.Cql,CqlDataContext<TConfig>,CqlDataContext,2,1,2
Abc.Zebus.Directory.Cassandra.Cql,CqlDataContext<TConfig>,CqlDataContext,3,1,1
Abc.Zebus.Directory.Cassandra.Cql,CqlDataContext<TConfig>,CreateSession,3,1,2
Abc.Zebus.Directory.Cassandra.Cql,CqlDataContext<TConfig>,CreateTablesIfNotExist,7,2,0
Abc.Zebus.Directory.Cassandra.Cql,CqlDataContext<TConfig>,GetTableNames,11,3,0
Abc.Zebus.Directory.Cassandra.Cql,CqlDataContext<TConfig>,GetTableProperties,12,5,1
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,CqlPeerRepository,3,1,1
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,IsPersistent,8,1,1
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,Get,13,1,1
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,GetPeers,25,2,1
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,AddOrUpdatePeer,8,1,1
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,RemovePeer,15,1,1
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,SetPeerResponding,9,1,2
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,AddDynamicSubscriptionsForTypes,13,3,3
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,RemoveDynamicSubscriptionsForTypes,16,3,3
Abc.Zebus.Directory.Cassandra.Storage,CqlPeerRepository,RemoveAllDynamicSubscriptionsForPeer,8,1,2
Abc.Zebus.Directory.Cassandra.Storage,DirectoryDataContext,DirectoryDataContext,2,1,2
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,ToStoragePeer,14,1,1
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,ToStorageSubscription,8,1,2
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,ToSubscriptionsForType,3,1,1
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,ToPeerDescriptor,10,3,2
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,ToPeerDescriptor,7,2,1
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,SerializeSubscriptions,7,1,1
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,DeserializeSubscriptions,3,1,1
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,SerializeBindingKeys,15,3,1
Abc.Zebus.Directory.Cassandra.Storage,StorageConvertionExtensions,DeserializeBindingKeys,19,3,1
Abc.Zebus.Directory.Cassandra.Storage,StoragePeer,StoragePeer,2,1,0
