Method,LOC,CC,PC
PubnubExample:UnhandledExceptionTrapper,5,1,2
PubnubExample:Main,1127,17,0
PubnubExample:Display,3,1,1
PlatformPubnubLog:PlatformPubnubLog,8,1,0
PlatformPubnubLog:WriteToLog,4,1,1
PubnubDemoMessage:PubnubDemoMessage,2,1,0
PubnubDemoMessage:PubnubDemoMessage,3,1,1
DemoTimeResult:DemoTimeResult,3,1,1
DemoTimeResult:OnResponse,10,2,2
DemoPublishResult:DemoPublishResult,3,1,1
DemoPublishResult:OnResponse,10,2,2
DemoHistoryResult:DemoHistoryResult,3,1,1
DemoHistoryResult:OnResponse,10,2,2
DemoHereNowResult:DemoHereNowResult,3,1,1
DemoHereNowResult:OnResponse,10,2,2
DemoWhereNowResult:DemoWhereNowResult,3,1,1
DemoWhereNowResult:OnResponse,10,2,2
DemoPNGetStateResult:DemoPNGetStateResult,3,1,1
DemoPNGetStateResult:OnResponse,10,2,2
DemoPNSetStateResult:DemoPNSetStateResult,3,1,1
DemoPNSetStateResult:OnResponse,10,2,2
DemoSubscribeCallback:DemoSubscribeCallback,3,1,1
DemoSubscribeCallback:Message,6,2,2
DemoSubscribeCallback:Presence,6,2,2
DemoSubscribeCallback:Status,35,2,2
DemoGrantResult:DemoGrantResult,3,1,1
DemoGrantResult:OnResponse,10,2,2
DemoAuditResult:DemoAuditResult,3,1,1
DemoAuditResult:OnResponse,10,2,2
DemoPushAddChannel:DemoPushAddChannel,3,1,1
DemoPushAddChannel:OnResponse,10,2,2
DemoPushRemoveChannel:DemoPushRemoveChannel,3,1,1
DemoPushRemoveChannel:OnResponse,10,2,2
DemoPushListProvisionChannel:DemoPushListProvisionChannel,3,1,1
DemoPushListProvisionChannel:OnResponse,10,2,2
DemoChannelGroupAddChannel:DemoChannelGroupAddChannel,3,1,1
DemoChannelGroupAddChannel:OnResponse,10,2,2
DemoChannelGroupRemoveChannel:DemoChannelGroupRemoveChannel,3,1,1
DemoChannelGroupRemoveChannel:OnResponse,10,2,2
DemoChannelGroupDeleteGroup:DemoChannelGroupDeleteGroup,3,1,1
DemoChannelGroupDeleteGroup:OnResponse,10,2,2
DemoChannelGroupAll:DemoChannelGroupAll,3,1,1
DemoChannelGroupAll:OnResponse,10,2,2
DemoChannelGroupAllChannels:DemoChannelGroupAllChannels,3,1,1
DemoChannelGroupAllChannels:OnResponse,10,2,2
