Namespace,Type,Method,LOC,CC,PC
IKriv.WpfHost.Interfaces,ILog,Debug,0,1,1
IKriv.WpfHost.Interfaces,ILog,Info,0,1,1
IKriv.WpfHost.Interfaces,ILog,Warn,0,1,1
IKriv.WpfHost.Interfaces,ILog,Warn,0,1,2
IKriv.WpfHost.Interfaces,ILog,Error,0,1,1
IKriv.WpfHost.Interfaces,ILog,Error,0,1,2
IKriv.WpfHost.Interfaces,IPlugin,CreateControl,0,1,0
IKriv.WpfHost.Interfaces,IUnsavedData,GetNamesOfUnsavedItems,0,1,0
IKriv.WpfHost.Interfaces,IWpfHost,ReportFatalError,0,1,2
IKriv.WpfHost.Interfaces,PluginBase,CreateControl,0,1,0
IKriv.WpfHost.Interfaces,PluginBase,GetService,4,2,1
IKriv.WpfHost.Interfaces,PluginBase,Dispose,2,1,0
IKriv.WpfHost.Interfaces,PluginBase,InitializeLifetimeService,3,1,0
IKriv.WpfHost.Interfaces,ServiceProviderUtil,GetService,3,1,1
