Project,Namespace,Ca types,Ce types
GitSharp.Core,GitSharp.Core,GitSharp.Core.Patch.OldImage' GitSharp.Core.Patch.CombinedFileHeader' GitSharp.Core.Patch.FileHeader' GitSharp.Core.Transport.RefAdvertiser' GitSharp.Core.Util.FS' GitSharp.Core.Transport.URIish' GitSharp.Core.Transport.SideBandProgressMonitor' GitSharp.Core.Transport.BasePackPushConnection' GitSharp.Core.Transport.IndexPack' GitSharp.Core.Transport.Daemon' GitSharp.Core.Transport.RemoteConfig' GitSharp.Core.Transport.Transport' GitSharp.Core.Transport.BasePackFetchConnection' GitSharp.Core.Transport.ReceivePack' GitSharp.Core.Transport.WalkPushConnection' GitSharp.Core.Transport.PackedObjectInfo' GitSharp.Core.RevWalk.RevBlob' GitSharp.Core.RevWalk.RevObject' GitSharp.Core.RevWalk.RevCommit' GitSharp.Core.DirectoryCache.DirCacheBuilder' GitSharp.Core.DirectoryCache.DirCacheEntry' GitSharp.Core.Exceptions.CorruptObjectException' GitSharp.Core.Transport.TrackingRefUpdate' GitSharp.Core.RevWalk.ObjectWalk' GitSharp.Core.Transport.UploadPack' GitSharp.Core.TreeWalk.CanonicalTreeParser' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.RevPlot.PlotCommit' GitSharp.Core.RevPlot.PlotWalk' GitSharp.Core.Merge.ThreeWayMerger' GitSharp.Core.Util.RefMap' GitSharp.Core.Merge.Merger' GitSharp.Core.RevWalk.RevTag' GitSharp.Core.Transport.BundleWriter' GitSharp.Core.RevWalk.RevTree' GitSharp.Core.RevWalk.RevWalk' GitSharp.Core.Transport.WalkFetchConnection' GitSharp.Core.Exceptions.MissingObjectException' GitSharp.Core.DirectoryCache.DirCacheIterator' GitSharp.Core.RevWalk.FooterKey' GitSharp.Core.Transport.FetchProcess' GitSharp.Core.Transport.TransportSftp' GitSharp.Core.TreeWalk.Filter.PathSuffixFilter' GitSharp.Core.Diff.DiffFormatter' GitSharp.Core.Transport.WalkRemoteObjectDatabase' GitSharp.Core.RevWalk.Filter.AuthorRevFilter' GitSharp.Core.RevWalk.Filter.MessageRevFilter' GitSharp.Core.RevWalk.Filter.CommitterRevFilter' GitSharp.Core.RevWalk.Filter.PatternMatchRevFilter' GitSharp.Core.Util.RawParseUtils' GitSharp.Core.DirectoryCache.DirCacheEditor' GitSharp.Core.DirectoryCache.DirCache' GitSharp.Core.Patch.BinaryHunk' GitSharp.Core.Patch.FormatError' GitSharp.Core.DirectoryCache.DirCacheTree' GitSharp.Core.Transport.BundleFetchConnection' GitSharp.Core.Patch.Patch' GitSharp.Core.Transport.FetchHeadRecord' GitSharp.Core.Transport.PacketLineIn' GitSharp.Core.Transport.PacketLineOut' GitSharp.Core.Transport.RefSpec' GitSharp.Core.Transport.SideBandInputStream' GitSharp.Core.TreeWalk.AbstractTreeIterator' GitSharp.Core.TreeWalk.FileTreeIterator' GitSharp.Core.TreeWalk.Filter.PathFilter' GitSharp.Core.Util.RawSubStringPattern' GitSharp.Core.TreeWalk.WorkingTreeIterator' GitSharp.Core.Util.QuotedString' GitSharp.Core.DirectoryCache.DirCacheBuildIterator' GitSharp.Core.Merge.StrategySimpleTwoWayInCore' GitSharp.Core.TreeWalk.NameConflictTreeWalk' GitSharp.Core.Exceptions.CompoundException' GitSharp.Core.Util.TemporaryBuffer' GitSharp.Core.Util.LocalFileBuffer' GitSharp.Core.Exceptions.PackInvalidException' GitSharp.Core.Merge.StrategyOneSided' GitSharp.Core.Transport.TransportHttp' GitSharp.Core.Transport.PushProcess' GitSharp.Core.RevWalk.PendingGenerator' GitSharp.Core.RevWalk.RewriteTreeFilter' GitSharp.Core.Util.Inspector' GitSharp.Core.Exceptions.IncorrectObjectTypeException' GitSharp.Core.Exceptions.PackMismatchException' GitSharp.Core.Transport.BaseFetchConnection' GitSharp.Core.Exceptions.MissingBundlePrerequisiteException' GitSharp.Core.Transport.BasePackConnection' GitSharp.Core.Transport.IFetchConnection' GitSharp.Core.Transport.ReceiveCommand' GitSharp.Core.TreeWalk.EmptyTreeIterator' GitSharp.Core.Transport.RemoteRefUpdate' GitSharp.Core.Transport.IPushConnection' GitSharp.Core.Transport.IConnection' GitSharp.Core.RevPlot.AbstractPlotRenderer<TColor>' GitSharp.Core.Transport.OperationResult' GitSharp.Core.Transport.RefFilterContants' GitSharp.Core.Transport.RefFilter' GitSharp.Core.Transport.BaseConnection' GitSharp.Core.Util.RefList<T>' GitSharp.Core.Merge.MergeStrategy' GitSharp.Core.Merge.ThreeWayMergeStrategy' GitSharp.Core.Transport.TransportAmazonS3' GitSharp.Core.Transport.TransportBundleStream' GitSharp.Core.Transport.SshTransport' GitSharp.Core.Transport.TransportGitSsh' GitSharp.Core.Transport.TransportLocal' GitSharp.Core.Transport.TransportGitAnon' GitSharp.Core.Transport.DaemonService' GitSharp.Core.Transport.HttpTransport' GitSharp.Core.Transport.TcpTransport' GitSharp.Core.Transport.TransportBundleFile,GitSharp.Core.Exceptions.InvalidObjectIdException' GitSharp.Core.Util.Hex' GitSharp.Core.Util.NB' GitSharp.Core.Exceptions.ConfigInvalidException' GitSharp.Core.Util.RawParseUtils' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.FnMatch.FileNameMatcher' GitSharp.Core.Exceptions.CorruptObjectException' GitSharp.Core.Exceptions.MissingObjectException' GitSharp.Core.Util.IO' GitSharp.Core.Transport.URIish' GitSharp.Core.Util.FS' GitSharp.Core.Util.JavaHelper.AtomicReference<T>' GitSharp.Core.Exceptions.PackMismatchException' GitSharp.Core.Transport.IndexPack' GitSharp.Core.Exceptions.RepositoryNotFoundException' GitSharp.Core.Util.WeakReference<T>' GitSharp.Core.Util.PathUtil' GitSharp.Core.Util.JavaHelper.Charset' GitSharp.Core.Util.MutableInteger' GitSharp.Core.Util.MessageDigest' MiscUtil.Conversion.BigEndianBitConverter' MiscUtil.IO.EndianBinaryReader' MiscUtil.IO.EndianBinaryWriter' GitSharp.Core.Exceptions.ObjectWritingException' GitSharp.Core.Util.AtomicReferenceArray<T>' GitSharp.Core.Util.JavaHelper.AtomicLong' GitSharp.Core.Exceptions.PackInvalidException' GitSharp.Core.Util.Crc32' GitSharp.Core.Transport.PackedObjectInfo' GitSharp.Core.RevWalk.RevCommit' GitSharp.Core.RevWalk.RevObject' GitSharp.Core.RevWalk.RevWalk' GitSharp.Core.Exceptions.IncorrectObjectTypeException' GitSharp.Core.Exceptions.RevisionSyntaxException' GitSharp.Core.Util.JavaHelper.AtomicInteger' GitSharp.Core.Util.StringUtils' GitSharp.Core.Exceptions.EntryExistsException' GitSharp.Core.Exceptions.CheckoutConflictException' GitSharp.Core.Exceptions.GitlinksNotSupportedException' GitSharp.Core.Exceptions.SymlinksNotSupportedException' GitSharp.Core.RevWalk.ObjectWalk' GitSharp.Core.RevWalk.RevFlag' GitSharp.Core.RevWalk.RevSort' GitSharp.Core.RevWalk.Strategy' GitSharp.Core.Util.RefList<T>' GitSharp.Core.Util.RefMap' GitSharp.Core.RevWalk.RevTag' GitSharp.Core.Util.Builder<TRef>
GitSharp.Core,GitSharp.Core.Diff,GitSharp.Core.Patch.HunkHeader' GitSharp.Core.Merge.MergeAlgorithm' GitSharp.Core.Patch.FileHeader' GitSharp.Core.Merge.MergeFormatter' GitSharp.Core.Merge.MergeResult,GitSharp.Core.Constants' GitSharp.Core.Patch.FileHeader' GitSharp.Core.Util.IIterable' GitSharp.Core.Util.BasicIterator<T>' GitSharp.Core.Util.IteratorBase<T>' GitSharp.Core.Util.IO' GitSharp.Core.Util.RawParseUtils' GitSharp.Core.Util.IntList
GitSharp.Core,GitSharp.Core.DirectoryCache,GitSharp.Core.Merge.StrategySimpleTwoWayInCore' GitSharp.Core.Exceptions.UnmergedPathException,GitSharp.Core.Constants' GitSharp.Core.Repository' GitSharp.Core.Exceptions.IncorrectObjectTypeException' GitSharp.Core.TreeWalk.AbstractTreeIterator' GitSharp.Core.FileMode' GitSharp.Core.ObjectId' GitSharp.Core.TreeWalk.EmptyTreeIterator' GitSharp.Core.LockFile' GitSharp.Core.ObjectWriter' GitSharp.Core.Exceptions.CorruptObjectException' GitSharp.Core.Exceptions.UnmergedPathException' GitSharp.Core.Util.IO' GitSharp.Core.Util.MutableInteger' GitSharp.Core.Util.MessageDigest' GitSharp.Core.Util.NB' GitSharp.Core.Util.DigestOutputStream' GitSharp.Core.Util.LocalFileBuffer' GitSharp.Core.Util.JavaHelper.Charset' GitSharp.Core.AnyObjectId' GitSharp.Core.WindowCursor' GitSharp.Core.Util.GenericComparer<T>' GitSharp.Core.TreeWalk.CanonicalTreeParser' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.Util.RawParseUtils' GitSharp.Core.Util.TemporaryBuffer
GitSharp.Core,GitSharp.Core.Exceptions,GitSharp.Core.Transport.BasePackFetchConnection' GitSharp.Core.WorkDirCheckout' GitSharp.Core.Transport.WalkFetchConnection' GitSharp.Core.FileBasedConfig' GitSharp.Core.Repository' GitSharp.Core.BlobBasedConfig' GitSharp.Core.Config' GitSharp.Core.WriteTree' GitSharp.Core.MutableObjectId' GitSharp.Core.ObjectId' GitSharp.Core.AbbreviatedObjectId' GitSharp.Core.FnMatch.FileNameMatcher' GitSharp.Core.DeltaPackedObjectLoader' GitSharp.Core.Codec' GitSharp.Core.PackReverseIndex' GitSharp.Core.PackFile' GitSharp.Core.GitIndex' GitSharp.Core.Commit' GitSharp.Core.WholePackedObjectLoader' GitSharp.Core.Tag' GitSharp.Core.Tree' GitSharp.Core.DeltaOfsPackedObjectLoader' GitSharp.Core.RevWalk.ObjectWalk' GitSharp.Core.UnpackedObjectLoader' GitSharp.Core.Transport.IndexPack' GitSharp.Core.DirectoryCache.DirCache' GitSharp.Core.Constants' GitSharp.Core.ObjectChecker' GitSharp.Core.DirectoryCache.DirCacheIterator' GitSharp.Core.RevWalk.RevObject' GitSharp.Core.PackWriter' GitSharp.Core.Merge.ThreeWayMerger' GitSharp.Core.RevWalk.Filter.RevFilter' GitSharp.Core.TreeWalk.CanonicalTreeParser' GitSharp.Core.DirectoryCache.DirCacheBuildIterator' GitSharp.Core.Merge.Merger' GitSharp.Core.RevWalk.RevWalk' GitSharp.Core.Transport.OpenSshConfig' GitSharp.Core.FnMatch.GroupHead' GitSharp.Core.DeltaRefPackedObjectLoader' GitSharp.Core.Transport.ReceivePack' GitSharp.Core.Transport.BundleFetchConnection' GitSharp.Core.Transport.PushProcess' GitSharp.Core.Transport.FetchProcess' GitSharp.Core.PackIndex' GitSharp.Core.RefUpdate' GitSharp.Core.PackIndexV2' GitSharp.Core.ObjectWriter' GitSharp.Core.RefDirectory' GitSharp.Core.ObjectDirectory' GitSharp.Core.RepositoryCache' GitSharp.Core.Transport.BasePackPushConnection' GitSharp.Core.Transport.TransportGitSsh' GitSharp.Core.Transport.BasePackConnection' GitSharp.Core.Transport.PacketLineIn' GitSharp.Core.Transport.TransportHttp' GitSharp.Core.Transport.UploadPack' GitSharp.Core.TreeWalk.AbstractTreeIterator' GitSharp.Core.TreeWalk.Filter.PathFilterGroup' GitSharp.Core.RevWalk.Filter.CommitTimeRevFilter' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.RevWalk.PendingGenerator' GitSharp.Core.Transport.TransportBundleFile' GitSharp.Core.Transport.SshTransport' GitSharp.Core.Transport.BaseConnection' GitSharp.Core.Transport.IFetchConnection' GitSharp.Core.Transport.WalkRemoteObjectDatabase' GitSharp.Core.Transport.SideBandInputStream' GitSharp.Core.Transport.Transport' GitSharp.Core.Transport.TransportBundleStream' GitSharp.Core.Transport.TransportSftp' GitSharp.Core.Transport.IPushConnection' GitSharp.Core.Transport.TransportGitAnon' GitSharp.Core.Transport.WalkPushConnection' GitSharp.Core.Merge.StrategySimpleTwoWayInCore' GitSharp.Core.DirectoryCache.DirCacheTree,GitSharp.Core.GitException' GitSharp.Core.Util.JavaHelper.Charset' GitSharp.Core.AnyObjectId' GitSharp.Core.ObjectId' GitSharp.Core.ObjectType' GitSharp.Core.Constants' GitSharp.Core.Transport.URIish' GitSharp.Core.DirectoryCache.DirCacheEntry
GitSharp.Core,GitSharp.Core.FnMatch,GitSharp.Core.Transport.OpenSshConfig' GitSharp.Core.IgnoreHandler,GitSharp.Core.Exceptions.NoClosingBracketException' GitSharp.Core.Exceptions.InvalidPatternException
GitSharp.Core,GitSharp.Core.Merge,,GitSharp.Core.AnyObjectId' GitSharp.Core.Constants' GitSharp.Core.ObjectId' GitSharp.Core.ObjectWriter' GitSharp.Core.Repository' GitSharp.Core.Treeish' GitSharp.Core.WindowCursor' GitSharp.Core.Exceptions.IncorrectObjectTypeException' GitSharp.Core.RevWalk.RevCommit' GitSharp.Core.RevWalk.RevObject' GitSharp.Core.RevWalk.RevTree' GitSharp.Core.RevWalk.RevWalk' GitSharp.Core.RevWalk.Filter.RevFilter' GitSharp.Core.TreeWalk.AbstractTreeIterator' GitSharp.Core.TreeWalk.CanonicalTreeParser' GitSharp.Core.TreeWalk.EmptyTreeIterator' GitSharp.Core.FileMode' GitSharp.Core.DirectoryCache.DirCache' GitSharp.Core.DirectoryCache.DirCacheBuilder' GitSharp.Core.DirectoryCache.DirCacheEntry' GitSharp.Core.Exceptions.UnmergedPathException' GitSharp.Core.TreeWalk.NameConflictTreeWalk' GitSharp.Core.Exceptions.MissingObjectException' GitSharp.Core.Diff.Edit' GitSharp.Core.Diff.EditList' GitSharp.Core.Diff.Sequence' GitSharp.Core.Diff.MyersDiff' GitSharp.Core.Util.IteratorBase<T>' GitSharp.Core.Diff.RawText' GitSharp.Core.Util.IntList
GitSharp.Core,GitSharp.Core.RevWalk,GitSharp.Core.Transport.WalkFetchConnection' GitSharp.Core.Transport.ReceivePack' GitSharp.Core.Transport.FetchProcess' GitSharp.Core.PackWriter' GitSharp.Core.RevWalk.Filter.AuthorRevFilter' GitSharp.Core.RevWalk.Filter.AndRevFilter' GitSharp.Core.RevWalk.Filter.CommitterRevFilter' GitSharp.Core.RevWalk.Filter.NotRevFilter' GitSharp.Core.RevWalk.Filter.MessageRevFilter' GitSharp.Core.RevWalk.Filter.RevFlagFilter' GitSharp.Core.RevWalk.Filter.PatternMatchRevFilter' GitSharp.Core.RefUpdate' GitSharp.Core.RevWalk.Filter.SubStringRevFilter' GitSharp.Core.RevWalk.Filter.CommitTimeRevFilter' GitSharp.Core.RevWalk.Filter.RevFilter' GitSharp.Core.Transport.BundleWriter' GitSharp.Core.Transport.BundleFetchConnection' GitSharp.Core.RevPlot.PlotCommit' GitSharp.Core.Transport.UploadPack' GitSharp.Core.Transport.BasePackFetchConnection' GitSharp.Core.Merge.Merger' GitSharp.Core.RevPlot.PlotWalk' GitSharp.Core.Transport.PushProcess' GitSharp.Core.RevWalk.Filter.OrRevFilter' GitSharp.Core.RevPlot.PlotCommitList' GitSharp.Core.Transport.RefAdvertiser' GitSharp.Core.RevPlot.AbstractPlotRenderer<TColor>' GitSharp.Core.RefDirectory' GitSharp.Core.Merge.ThreeWayMerger' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.Transport.RemoteRefUpdate' GitSharp.Core.Transport.TrackingRefUpdate' GitSharp.Core.RefDirectoryRename,GitSharp.Core.Constants' GitSharp.Core.Util.RawParseUtils' GitSharp.Core.AnyObjectId' GitSharp.Core.FileMode' GitSharp.Core.Repository' GitSharp.Core.Exceptions.CorruptObjectException' GitSharp.Core.Exceptions.IncorrectObjectTypeException' GitSharp.Core.Exceptions.MissingObjectException' GitSharp.Core.TreeWalk.CanonicalTreeParser' GitSharp.Core.ObjectId' GitSharp.Core.Exceptions.StopWalkException' GitSharp.Core.RevWalk.Filter.RevFilter' GitSharp.Core.Commit' GitSharp.Core.MutableObjectId' GitSharp.Core.PersonIdent' GitSharp.Core.ObjectLoader' GitSharp.Core.Tag' GitSharp.Core.Util.MutableInteger' GitSharp.Core.WindowCursor' GitSharp.Core.ObjectIdSubclassMap<TObject>' GitSharp.Core.Exceptions.RevWalkException' GitSharp.Core.TreeWalk.Filter.PathFilter' GitSharp.Core.TreeWalk.Filter.TreeFilter' GitSharp.Core.RevWalk.Filter.AndRevFilter' GitSharp.Core.RevWalk.Filter.OrRevFilter' GitSharp.Core.TreeWalk.TreeWalk
GitSharp.Core,GitSharp.Core.Transport,GitSharp.Core.PackIndexWriterV1' GitSharp.Core.PackIndexWriter' GitSharp.Core.PackWriter' GitSharp.Core.PackIndexWriterV2' GitSharp.Core.ObjectDirectory' GitSharp.Core.Exceptions.MissingBundlePrerequisiteException' GitSharp.Core.Exceptions.NoRemoteRepositoryException' GitSharp.Core.Exceptions.TransportException' GitSharp.Core.Exceptions.PackProtocolException' GitSharp.Core.SubmoduleEntry' GitSharp.Core.SubmoduleConfig,GitSharp.Core.AnyObjectId' GitSharp.Core.Constants' GitSharp.Core.ObjectId' GitSharp.Core.ProgressMonitor' GitSharp.Core.Ref' GitSharp.Core.Repository' GitSharp.Core.PackWriter' GitSharp.Core.RevWalk.RevCommit' GitSharp.Core.LockFile' GitSharp.Core.RefUpdate' GitSharp.Core.RefUpdateResult' GitSharp.Core.PackLock' GitSharp.Core.Exceptions.MissingObjectException' GitSharp.Core.Exceptions.TransportException' GitSharp.Core.RevWalk.ObjectWalk' GitSharp.Core.RevWalk.RevWalk' GitSharp.Core.Util.PathUtil' GitSharp.Core.Exceptions.InvalidPatternException' GitSharp.Core.FnMatch.FileNameMatcher' GitSharp.Core.Util.FS' GitSharp.Core.Util.StringUtils' GitSharp.Core.AlternateRepositoryDatabase' GitSharp.Core.ObjectDatabase' GitSharp.Core.RefComparator' GitSharp.Core.RevWalk.RevFlag' GitSharp.Core.RevWalk.RevObject' GitSharp.Core.RevWalk.RevTag' GitSharp.Core.Util.RefMap' GitSharp.Core.SystemReader' GitSharp.Core.Exceptions.NoRemoteRepositoryException' GitSharp.Core.Util.QuotedString' GitSharp.Core.Storage' GitSharp.Core.PeeledTag' GitSharp.Core.PeeledNonTag' GitSharp.Core.Exceptions.PackProtocolException' GitSharp.Core.Unpeeled' GitSharp.Core.SymbolicRef' GitSharp.Core.FileMode' GitSharp.Core.MutableObjectId' GitSharp.Core.ObjectChecker' GitSharp.Core.PackIndex' GitSharp.Core.UnpackedObjectLoader' GitSharp.Core.Exceptions.CompoundException' GitSharp.Core.Exceptions.CorruptObjectException' GitSharp.Core.Exceptions.ObjectWritingException' GitSharp.Core.RevWalk.DateRevQueue' GitSharp.Core.RevWalk.RevTree' GitSharp.Core.Util.MessageDigest' GitSharp.Core.Util.LinkedListIterator<T>' GitSharp.Core.Util.IIterator' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.RefWriter' GitSharp.Core.RefDirectory' GitSharp.Core.Util.Crc32' GitSharp.Core.SectionParser' GitSharp.Core.Config' GitSharp.Core.Exceptions.CancelledException' GitSharp.Core.RevWalk.RevCommitList<T>' GitSharp.Core.RevWalk.RevSort' GitSharp.Core.RevWalk.Filter.CommitTimeRevFilter' GitSharp.Core.RevWalk.Filter.RevFilter' GitSharp.Core.Exceptions.MissingBundlePrerequisiteException' GitSharp.Core.Util.IO' GitSharp.Core.Util.RawParseUtils' GitSharp.Core.RepositoryCache' GitSharp.Core.PersonIdent' GitSharp.Core.BinaryDelta' GitSharp.Core.InflaterCache' GitSharp.Core.ObjectLoader' GitSharp.Core.PackIndexWriter' GitSharp.Core.WindowCursor' GitSharp.Core.ObjectIdSubclassMap<TObject>' GitSharp.Core.Util.NB' GitSharp.Core.NullProgressMonitor' GitSharp.Core.RepositoryConfig' GitSharp.Core.TransferConfig' GitSharp.Core.RevWalk.RevFlagSet' GitSharp.Core.Util.TimeoutStream' GitSharp.Core.PlatformType
GitSharp.Core,GitSharp.Core.TreeWalk.Filter,GitSharp.Core.RevWalk.RevWalk' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.TreeWalk.AbstractTreeIterator' GitSharp.Core.RevWalk.RewriteTreeFilter' GitSharp.Core.RevWalk.StartGenerator,GitSharp.Core.Constants' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.Exceptions.StopWalkException
GitSharp.Core,GitSharp.Core.Util,GitSharp.Core.OffsetCache<V;R>' GitSharp.Core.FileBasedConfig' GitSharp.Core.ReflogReader' GitSharp.Core.RepositoryCache' GitSharp.Core.UnpackedObjectLoader' GitSharp.Core.RefDirectory' GitSharp.Core.PackIndexV2' GitSharp.Core.Diff.RawText' GitSharp.Core.DirectoryCache.DirCacheEntry' GitSharp.Core.DirectoryCache.DirCache' GitSharp.Core.Transport.BundleFetchConnection' GitSharp.Core.Transport.SideBandInputStream' GitSharp.Core.Transport.PacketLineIn' GitSharp.Core.PackIndex' GitSharp.Core.PackFile' GitSharp.Core.PackIndexV1' GitSharp.Core.ObjectDirectory' GitSharp.Core.Transport.OpenSshConfig' GitSharp.Core.Transport.TransportLocal' GitSharp.Core.TreeWalk.FileTreeIterator' GitSharp.Core.Transport.SshConfigSessionFactory' GitSharp.Core.GitIndex' GitSharp.Core.SystemReader' GitSharp.Core.Repository' GitSharp.Core.DirectoryCache.DirCacheBuilder' GitSharp.Core.DirectoryCache.DirCacheTree' GitSharp.Core.Patch.CombinedHunkHeader' GitSharp.Core.Constants' GitSharp.Core.Patch.HunkHeader' GitSharp.Core.RevWalk.RevTag' GitSharp.Core.ObjectChecker' GitSharp.Core.Transport.PackedObjectInfo' GitSharp.Core.CheckedOutputStream' GitSharp.Core.PackOutputStream' GitSharp.Core.Transport.IndexPack' GitSharp.Core.ObjectWriter' GitSharp.Core.Transport.WalkFetchConnection' GitSharp.Core.PackWriter' GitSharp.Core.TreeWalk.WorkingTreeIterator' GitSharp.Core.Config' GitSharp.Core.UnpackedObjectCache' GitSharp.Core.AbbreviatedObjectId' GitSharp.Core.AnyObjectId' GitSharp.Core.PackIndexWriterV1' GitSharp.Core.PackIndexWriter' GitSharp.Core.ObjectId' GitSharp.Core.MutableObjectId' GitSharp.Core.PackIndexWriterV2' GitSharp.Core.LockFile' GitSharp.Core.WriteTree' GitSharp.Core.Transport.TransportBundleFile' GitSharp.Core.Transport.FetchProcess' GitSharp.Core.CachedObjectDirectory' GitSharp.Core.Tree' GitSharp.Core.TreeEntry' GitSharp.Core.BlobBasedConfig' GitSharp.Core.RevWalk.FooterLine' GitSharp.Core.RevWalk.Filter.MessageRevFilter' GitSharp.Core.RevWalk.Filter.CommitterRevFilter' GitSharp.Core.RevWalk.Filter.AuthorRevFilter' GitSharp.Core.Patch.BinaryHunk' GitSharp.Core.Patch.FormatError' GitSharp.Core.TreeWalk.TreeWalk' GitSharp.Core.RevWalk.RevCommit' GitSharp.Core.Patch.CombinedFileHeader' GitSharp.Core.Patch.Patch' GitSharp.Core.Patch.FileHeader' GitSharp.Core.Merge.MergeResult' GitSharp.Core.Diff.MyersDiff' GitSharp.Core.Diff.EditList' GitSharp.Core.Merge.MergeAlgorithm' GitSharp.Core.Transport.TransportGitSsh' GitSharp.Core.RevWalk.Filter.PatternMatchRevFilter' GitSharp.Core.Transport.UploadPack' GitSharp.Core.RefWriter' GitSharp.Core.Transport.RefAdvertiser,GitSharp.Core.PlatformType' GitSharp.Core.SystemReader' GitSharp.Core.ObjectId' GitSharp.Core.Repository' GitSharp.Core.UnpackedObjectLoader' GitSharp.Core.Util.JavaHelper.Charset' GitSharp.Core.Constants' GitSharp.Core.ObjectChecker' GitSharp.Core.PersonIdent' GitSharp.Core.NullProgressMonitor' GitSharp.Core.ProgressMonitor' GitSharp.Core.Ref' GitSharp.Core.RefComparator' GitSharp.Core.AnyObjectId
