Architecture smell,Project,Namespace,Cause
Unstable Dependency,Microsoft.Web.Http.Data.EntityFramework,Microsoft.Web.Http.Data.EntityFramework,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Web.Http.Data
Feature Concentration,Microsoft.Web.Http.Data.EntityFramework,Microsoft.Web.Http.Data.EntityFramework,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DbContextExtensions' ObjectContextUtilities' ObjectContextExtensions]' [DbDataController' Resource]' [LinqToEntitiesDataController]. LCC (Lack of Component Cohesion) = 0.5
Feature Concentration,Microsoft.Web.Http.Data.EntityFramework,Microsoft.Web.Http.Data.EntityFramework.Metadata,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssociationInfo' LinqToEntitiesTypeDescriptionContext' LinqToEntitiesTypeDescriptor' TypeDescriptionContextBase' TypeDescriptorBase' DbMetadataProviderAttribute' LinqToEntitiesMetadataProvider' LinqToEntitiesMetadataProviderAttribute]' [MetadataPropertyDescriptorWrapper]' [MetadataWorkspaceUtilities]. LCC (Lack of Component Cohesion) = 0.3
