Implementation smell,Namespace,Class,File,Method,Description
Long Statement,StackExchange.Exceptional.Stores,MySQLErrorStore,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.MySQL\MySQLErrorStore.cs,DeleteAllErrorsAsync,The length of the statement  "                return await c.ExecuteAsync(SqlDeleteAllErrors' new { ApplicationName = applicationName ?? ApplicationName }).ConfigureAwait(false) > 0; " is 136.
Long Statement,StackExchange.Exceptional.Stores,MySQLErrorStore,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.MySQL\MySQLErrorStore.cs,GetAllErrorsAsync,The length of the statement  "                return (await c.QueryAsync<Error>(SqlGetAllErrors' new { max = _displayCount' ApplicationName = applicationName ?? ApplicationName }).ConfigureAwait(false)).AsList(); " is 166.
