Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Samples.AspNetCore.Controllers,TestController,C:\repos\NickCraver_StackExchange.Exceptional\samples\Samples.AspNetCore\Controllers\TestController.cs,Throw,The length of the statement  "            var ex = new Exception("This is an exception thrown from the Samples project! - Check out the log to see this exception."); " is 123.
