Method,LOC,CC,PC
INorthwindSvr:GetCustomers,1,1,0
INorthwindSvr:InsertCustomer,1,1,2
INorthwindSvr:UpdateCustomer,1,1,2
INorthwindSvr:DeleteCustomer,1,1,2
INorthwindSvr:GetOrders,1,1,0
INorthwindSvr:GetOrderDetailForAnOrder,1,1,1
INorthwindSvr:GetOrderForACustomer,1,1,1
INorthwindSvr:CreateOrder,1,1,2
INorthwindSvr:UpdateOrder,1,1,3
INorthwindSvr:DeleteOrder,1,1,2
INorthwindSvr:DeleteAnOrderDetailFromAnOrder,1,1,3
INorthwindSvr:GetProducts,1,1,0
INorthwindSvr:GetProductById,1,1,1
INorthwindSvr:InsertProduct,1,1,2
INorthwindSvr:UpdateProduct,1,1,2
INorthwindSvr:DeleteProduct,1,1,2
INorthwindSvr:GetProductCategories,1,1,0
INorthwindSvr:GetSuppliers,1,1,0
INorthwindSvr:Commit,1,1,0
