Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SkipSerializeAttribute,0,0,0,0,0,7,0,0,0,0,0,0
BusinessEntityBase,0,1,0,0,1,30,1,4,0,0,0,0
ClientCommandBase,0,3,0,0,3,15,3,0,1,0,0,0
IClientCommand,0,3,0,0,0,6,3,1,0,0,0,0
DataCxt,0,0,1,0,0,7,0,0,0,0,0,1
PersistenceBase,1,10,5,0,6,140,19,6,1,1,1,0
DataCxt,0,0,1,0,0,7,0,0,0,0,0,0
PersistenceBase,1,11,6,0,6,133,19,6,1,1,1,0
IPersistence,0,6,0,0,0,9,6,3,0,0,0,2
PersistSvr,1,6,1,0,6,38,6,0,0,0,1,1
DataCxt,0,0,1,0,0,7,0,0,0,0,0,0
PersistenceBase,1,12,5,0,6,145,23,0,1,1,1,0
LogLevel,0,0,0,0,0,11,0,0,0,0,0,1
ILogger,0,11,1,0,0,17,11,1,0,0,0,1
Log,1,11,2,0,11,63,11,0,0,0,1,3
LoggerImplDefault,3,12,2,0,11,96,28,0,1,0,1,0
NinjectWraper,1,0,1,0,0,12,0,0,0,0,0,1
ServiceLocatorImpl,0,4,0,0,4,35,4,0,1,0,1,0
ServiceInitializerImp,0,1,0,0,1,6,1,0,1,0,0,0
IServiceInitializer,0,1,0,0,0,4,1,1,0,0,0,1
IServiceLocator,0,4,0,0,0,7,4,1,0,0,0,1
ServiceInitializer,1,1,1,0,1,18,1,0,0,0,1,0
ServiceLocator,1,4,1,0,4,46,4,0,0,0,1,2
Util,0,4,0,0,4,30,4,0,0,0,0,0
