Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,AvalonDock,DockableFloatingWindowCommands,C:\repos\tltjr_Wish\AvalonDock\DockableFloatingWindowCommands.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: SetAsDockableWindow' SetAsFloatingWindow' syncRoot' dockableCommand' floatingCommand
Unutilized Abstraction,AvalonDock,ImageEx,C:\repos\tltjr_Wish\AvalonDock\ImageEx.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,AvalonDock,ILinqToTreeExts,C:\repos\tltjr_Wish\AvalonDock\LogicalTreeAdapter.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,AvalonDock,ManagedContentCollection<T>,C:\repos\tltjr_Wish\AvalonDock\ManagedContentCollection.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,AvalonDock,DockableContentCommands,C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DockableContentCommands (C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs' [1' 34])' DockablePaneCommands (C:\repos\tltjr_Wish\AvalonDock\DockablePaneCommands.cs' [1' 34])' DocumentContentCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentContentCommands.cs' [1' 34])' ManagedContentCommands (C:\repos\tltjr_Wish\AvalonDock\ManagedContentCommands.cs' [1' 34])
Duplicate Abstraction,AvalonDock,DockableContentCommands,C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DockableContentCommands (C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs' [1' 33])' DocumentPaneCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneCommands.cs' [1' 33])' DockablePaneCommands (C:\repos\tltjr_Wish\AvalonDock\DockablePaneCommands.cs' [1' 33])' DocumentContentCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentContentCommands.cs' [1' 33])' ManagedContentCommands (C:\repos\tltjr_Wish\AvalonDock\ManagedContentCommands.cs' [1' 33])
Duplicate Abstraction,AvalonDock,DockableContentCommands,C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DockableContentCommands (C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs' [1' 25])' InteropHelper (C:\repos\tltjr_Wish\AvalonDock\InteropHelper.cs' [1' 25])' AlignedImage (C:\repos\tltjr_Wish\AvalonDock\AlignedImage.cs' [1' 25])' ThemeFactory (C:\repos\tltjr_Wish\AvalonDock\ThemeFactory.cs' [2' 26])' DocumentNavigatorWindow (C:\repos\tltjr_Wish\AvalonDock\DocumentNavigatorWindow.cs' [1' 25])' DocumentTabPanel (C:\repos\tltjr_Wish\AvalonDock\DocumentTabPanel.cs' [1' 25])' DockablePaneCommands (C:\repos\tltjr_Wish\AvalonDock\DockablePaneCommands.cs' [1' 25])' DocumentContentCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentContentCommands.cs' [1' 25])' DocumentPaneCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneCommands.cs' [1' 25])' ManagedContentCommands (C:\repos\tltjr_Wish\AvalonDock\ManagedContentCommands.cs' [1' 25])' ResizingPanel (C:\repos\tltjr_Wish\AvalonDock\ResizingPanel.cs' [1' 25])' Resizer (C:\repos\tltjr_Wish\AvalonDock\Resizer.cs' [1' 25])' WindowInteropWrapper (C:\repos\tltjr_Wish\AvalonDock\WindowInteropWrapper.cs' [1' 25])' AvalonDockBrushes (C:\repos\tltjr_Wish\AvalonDock\AvalonDockBrushes.cs' [1' 25])' ContextMenuElement (C:\repos\tltjr_Wish\AvalonDock\ContextMenuElement.cs' [1' 25])' BoolToVisibilityConverter (C:\repos\tltjr_Wish\AvalonDock\Converters.cs' [1' 25])' DockableContentState (C:\repos\tltjr_Wish\AvalonDock\DockableContent.cs' [1' 25])' DockableFloatingWindow (C:\repos\tltjr_Wish\AvalonDock\DockableFloatingWindow.cs' [1' 25])' AnchorStyle (C:\repos\tltjr_Wish\AvalonDock\DockablePane.cs' [1' 25])' DockablePaneAnchorTab (C:\repos\tltjr_Wish\AvalonDock\DockablePaneAnchorTab.cs' [1' 25])' DockablePaneAnchorTabGroup (C:\repos\tltjr_Wish\AvalonDock\DockablePaneAnchorTabGroup.cs' [1' 25])' DockableTabPanel (C:\repos\tltjr_Wish\AvalonDock\DockableTabPanel.cs' [1' 25])' DockingManager (C:\repos\tltjr_Wish\AvalonDock\DockingManager.cs' [1' 25])' DocumentContent (C:\repos\tltjr_Wish\AvalonDock\DocumentContent.cs' [1' 25])' DocumentFloatingWindow (C:\repos\tltjr_Wish\AvalonDock\DocumentFloatingWindow.cs' [1' 25])' DocumentPane (C:\repos\tltjr_Wish\AvalonDock\DocumentPane.cs' [1' 25])' DocumentPaneResizingPanel (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneResizingPanel.cs' [1' 25])' DragPaneServices (C:\repos\tltjr_Wish\AvalonDock\DragPaneServices.cs' [1' 25])' FloatingDockablePane (C:\repos\tltjr_Wish\AvalonDock\FloatingDockablePane.cs' [1' 25])' FloatingWindow (C:\repos\tltjr_Wish\AvalonDock\FloatingWindow.cs' [1' 25])' FlyoutDockablePane (C:\repos\tltjr_Wish\AvalonDock\FlyoutDockablePane.cs' [1' 25])' FlyoutPaneWindow (C:\repos\tltjr_Wish\AvalonDock\FlyoutPaneWindow.cs' [1' 25])' IDockableControl (C:\repos\tltjr_Wish\AvalonDock\IDockableControl.cs' [1' 25])' IDropSurface (C:\repos\tltjr_Wish\AvalonDock\IDropSurface.cs' [1' 25])' ManagedContent (C:\repos\tltjr_Wish\AvalonDock\ManagedContent.cs' [1' 25])' NavigatorWindowItem (C:\repos\tltjr_Wish\AvalonDock\NavigatorWindow.cs' [1' 25])' OverlayButtonHover (C:\repos\tltjr_Wish\AvalonDock\OverlayWindow.cs' [1' 25])' OverlayWindowDockingButton (C:\repos\tltjr_Wish\AvalonDock\OverlayWindowAnchorButton.cs' [1' 25])' Pane (C:\repos\tltjr_Wish\AvalonDock\Pane.cs' [1' 25])' PaneTabPanel (C:\repos\tltjr_Wish\AvalonDock\PaneTabPanel.cs' [1' 25])
Duplicate Abstraction,AvalonDock,DockableContentCommands,C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DockableContentCommands (C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs' [1' 27])' ResizingPanel (C:\repos\tltjr_Wish\AvalonDock\ResizingPanel.cs' [1' 27])' Resizer (C:\repos\tltjr_Wish\AvalonDock\Resizer.cs' [1' 27])' WindowInteropWrapper (C:\repos\tltjr_Wish\AvalonDock\WindowInteropWrapper.cs' [1' 27])' ContextMenuElement (C:\repos\tltjr_Wish\AvalonDock\ContextMenuElement.cs' [1' 27])' BoolToVisibilityConverter (C:\repos\tltjr_Wish\AvalonDock\Converters.cs' [1' 27])' DockableContentState (C:\repos\tltjr_Wish\AvalonDock\DockableContent.cs' [1' 27])' DockableFloatingWindow (C:\repos\tltjr_Wish\AvalonDock\DockableFloatingWindow.cs' [1' 27])' AnchorStyle (C:\repos\tltjr_Wish\AvalonDock\DockablePane.cs' [1' 27])' DockablePaneAnchorTab (C:\repos\tltjr_Wish\AvalonDock\DockablePaneAnchorTab.cs' [1' 27])' DockablePaneAnchorTabGroup (C:\repos\tltjr_Wish\AvalonDock\DockablePaneAnchorTabGroup.cs' [1' 27])' DockableTabPanel (C:\repos\tltjr_Wish\AvalonDock\DockableTabPanel.cs' [1' 27])' DockingManager (C:\repos\tltjr_Wish\AvalonDock\DockingManager.cs' [1' 27])' DocumentContent (C:\repos\tltjr_Wish\AvalonDock\DocumentContent.cs' [1' 27])' DocumentFloatingWindow (C:\repos\tltjr_Wish\AvalonDock\DocumentFloatingWindow.cs' [1' 27])' DocumentPane (C:\repos\tltjr_Wish\AvalonDock\DocumentPane.cs' [1' 27])' DocumentPaneResizingPanel (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneResizingPanel.cs' [1' 27])' DragPaneServices (C:\repos\tltjr_Wish\AvalonDock\DragPaneServices.cs' [1' 27])' FloatingDockablePane (C:\repos\tltjr_Wish\AvalonDock\FloatingDockablePane.cs' [1' 27])' FloatingWindow (C:\repos\tltjr_Wish\AvalonDock\FloatingWindow.cs' [1' 27])' FlyoutDockablePane (C:\repos\tltjr_Wish\AvalonDock\FlyoutDockablePane.cs' [1' 27])' FlyoutPaneWindow (C:\repos\tltjr_Wish\AvalonDock\FlyoutPaneWindow.cs' [1' 27])' IDockableControl (C:\repos\tltjr_Wish\AvalonDock\IDockableControl.cs' [1' 27])' IDropSurface (C:\repos\tltjr_Wish\AvalonDock\IDropSurface.cs' [1' 27])' ManagedContent (C:\repos\tltjr_Wish\AvalonDock\ManagedContent.cs' [1' 27])' NavigatorWindowItem (C:\repos\tltjr_Wish\AvalonDock\NavigatorWindow.cs' [1' 27])' OverlayButtonHover (C:\repos\tltjr_Wish\AvalonDock\OverlayWindow.cs' [1' 27])' OverlayWindowDockingButton (C:\repos\tltjr_Wish\AvalonDock\OverlayWindowAnchorButton.cs' [1' 27])' PaneTabPanel (C:\repos\tltjr_Wish\AvalonDock\PaneTabPanel.cs' [1' 27])' DockablePaneCommands (C:\repos\tltjr_Wish\AvalonDock\DockablePaneCommands.cs' [1' 27])' DocumentContentCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentContentCommands.cs' [1' 27])' DocumentPaneCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneCommands.cs' [1' 27])' InteropHelper (C:\repos\tltjr_Wish\AvalonDock\InteropHelper.cs' [1' 27])' ThemeFactory (C:\repos\tltjr_Wish\AvalonDock\ThemeFactory.cs' [2' 28])' ManagedContentCommands (C:\repos\tltjr_Wish\AvalonDock\ManagedContentCommands.cs' [1' 27])' AvalonDockBrushes (C:\repos\tltjr_Wish\AvalonDock\AvalonDockBrushes.cs' [1' 27])' AlignedImage (C:\repos\tltjr_Wish\AvalonDock\AlignedImage.cs' [1' 27])' DocumentNavigatorWindow (C:\repos\tltjr_Wish\AvalonDock\DocumentNavigatorWindow.cs' [1' 27])' DocumentTabPanel (C:\repos\tltjr_Wish\AvalonDock\DocumentTabPanel.cs' [1' 27])
Duplicate Abstraction,AvalonDock,DockableContentCommands,C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DockableContentCommands (C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs' [1' 29])' AvalonDockBrushes (C:\repos\tltjr_Wish\AvalonDock\AvalonDockBrushes.cs' [1' 29])' DockablePaneCommands (C:\repos\tltjr_Wish\AvalonDock\DockablePaneCommands.cs' [1' 29])' DocumentContentCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentContentCommands.cs' [1' 29])' DocumentPaneCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneCommands.cs' [1' 29])' ManagedContentCommands (C:\repos\tltjr_Wish\AvalonDock\ManagedContentCommands.cs' [1' 29])' ResizingPanel (C:\repos\tltjr_Wish\AvalonDock\ResizingPanel.cs' [1' 29])' WindowInteropWrapper (C:\repos\tltjr_Wish\AvalonDock\WindowInteropWrapper.cs' [1' 29])' DragPaneServices (C:\repos\tltjr_Wish\AvalonDock\DragPaneServices.cs' [1' 29])' FloatingDockablePane (C:\repos\tltjr_Wish\AvalonDock\FloatingDockablePane.cs' [1' 29])' FlyoutDockablePane (C:\repos\tltjr_Wish\AvalonDock\FlyoutDockablePane.cs' [1' 29])' IDropSurface (C:\repos\tltjr_Wish\AvalonDock\IDropSurface.cs' [1' 29])' OverlayWindowDockingButton (C:\repos\tltjr_Wish\AvalonDock\OverlayWindowAnchorButton.cs' [1' 29])' Resizer (C:\repos\tltjr_Wish\AvalonDock\Resizer.cs' [1' 29])' DockableContentState (C:\repos\tltjr_Wish\AvalonDock\DockableContent.cs' [1' 29])' DockableFloatingWindow (C:\repos\tltjr_Wish\AvalonDock\DockableFloatingWindow.cs' [1' 29])' AnchorStyle (C:\repos\tltjr_Wish\AvalonDock\DockablePane.cs' [1' 29])' DockablePaneAnchorTab (C:\repos\tltjr_Wish\AvalonDock\DockablePaneAnchorTab.cs' [1' 29])' DockablePaneAnchorTabGroup (C:\repos\tltjr_Wish\AvalonDock\DockablePaneAnchorTabGroup.cs' [1' 29])' DockableTabPanel (C:\repos\tltjr_Wish\AvalonDock\DockableTabPanel.cs' [1' 29])' DockingManager (C:\repos\tltjr_Wish\AvalonDock\DockingManager.cs' [1' 29])' DocumentContent (C:\repos\tltjr_Wish\AvalonDock\DocumentContent.cs' [1' 29])' DocumentFloatingWindow (C:\repos\tltjr_Wish\AvalonDock\DocumentFloatingWindow.cs' [1' 29])' DocumentPane (C:\repos\tltjr_Wish\AvalonDock\DocumentPane.cs' [1' 29])' DocumentPaneResizingPanel (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneResizingPanel.cs' [1' 29])' FloatingWindow (C:\repos\tltjr_Wish\AvalonDock\FloatingWindow.cs' [1' 29])' FlyoutPaneWindow (C:\repos\tltjr_Wish\AvalonDock\FlyoutPaneWindow.cs' [1' 29])' ManagedContent (C:\repos\tltjr_Wish\AvalonDock\ManagedContent.cs' [1' 29])' NavigatorWindowItem (C:\repos\tltjr_Wish\AvalonDock\NavigatorWindow.cs' [1' 29])' OverlayButtonHover (C:\repos\tltjr_Wish\AvalonDock\OverlayWindow.cs' [1' 29])' PaneTabPanel (C:\repos\tltjr_Wish\AvalonDock\PaneTabPanel.cs' [1' 29])
Duplicate Abstraction,AvalonDock,DockableContentCommands,C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DockableContentCommands (C:\repos\tltjr_Wish\AvalonDock\DockableContentCommands.cs' [1' 26])' Pane (C:\repos\tltjr_Wish\AvalonDock\Pane.cs' [1' 26])' DockablePaneCommands (C:\repos\tltjr_Wish\AvalonDock\DockablePaneCommands.cs' [1' 26])' DocumentContentCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentContentCommands.cs' [1' 26])' DocumentPaneCommands (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneCommands.cs' [1' 26])' ManagedContentCommands (C:\repos\tltjr_Wish\AvalonDock\ManagedContentCommands.cs' [1' 26])' ResizingPanel (C:\repos\tltjr_Wish\AvalonDock\ResizingPanel.cs' [1' 26])' Resizer (C:\repos\tltjr_Wish\AvalonDock\Resizer.cs' [1' 26])' WindowInteropWrapper (C:\repos\tltjr_Wish\AvalonDock\WindowInteropWrapper.cs' [1' 26])' AvalonDockBrushes (C:\repos\tltjr_Wish\AvalonDock\AvalonDockBrushes.cs' [1' 26])' ContextMenuElement (C:\repos\tltjr_Wish\AvalonDock\ContextMenuElement.cs' [1' 26])' BoolToVisibilityConverter (C:\repos\tltjr_Wish\AvalonDock\Converters.cs' [1' 26])' DockableContentState (C:\repos\tltjr_Wish\AvalonDock\DockableContent.cs' [1' 26])' DockableFloatingWindow (C:\repos\tltjr_Wish\AvalonDock\DockableFloatingWindow.cs' [1' 26])' AnchorStyle (C:\repos\tltjr_Wish\AvalonDock\DockablePane.cs' [1' 26])' DockablePaneAnchorTab (C:\repos\tltjr_Wish\AvalonDock\DockablePaneAnchorTab.cs' [1' 26])' DockablePaneAnchorTabGroup (C:\repos\tltjr_Wish\AvalonDock\DockablePaneAnchorTabGroup.cs' [1' 26])' DockableTabPanel (C:\repos\tltjr_Wish\AvalonDock\DockableTabPanel.cs' [1' 26])' DockingManager (C:\repos\tltjr_Wish\AvalonDock\DockingManager.cs' [1' 26])' DocumentContent (C:\repos\tltjr_Wish\AvalonDock\DocumentContent.cs' [1' 26])' DocumentFloatingWindow (C:\repos\tltjr_Wish\AvalonDock\DocumentFloatingWindow.cs' [1' 26])' DocumentPane (C:\repos\tltjr_Wish\AvalonDock\DocumentPane.cs' [1' 26])' DocumentPaneResizingPanel (C:\repos\tltjr_Wish\AvalonDock\DocumentPaneResizingPanel.cs' [1' 26])' DragPaneServices (C:\repos\tltjr_Wish\AvalonDock\DragPaneServices.cs' [1' 26])' FloatingDockablePane (C:\repos\tltjr_Wish\AvalonDock\FloatingDockablePane.cs' [1' 26])' FloatingWindow (C:\repos\tltjr_Wish\AvalonDock\FloatingWindow.cs' [1' 26])' FlyoutDockablePane (C:\repos\tltjr_Wish\AvalonDock\FlyoutDockablePane.cs' [1' 26])' FlyoutPaneWindow (C:\repos\tltjr_Wish\AvalonDock\FlyoutPaneWindow.cs' [1' 26])' IDockableControl (C:\repos\tltjr_Wish\AvalonDock\IDockableControl.cs' [1' 26])' IDropSurface (C:\repos\tltjr_Wish\AvalonDock\IDropSurface.cs' [1' 26])' ManagedContent (C:\repos\tltjr_Wish\AvalonDock\ManagedContent.cs' [1' 26])' NavigatorWindowItem (C:\repos\tltjr_Wish\AvalonDock\NavigatorWindow.cs' [1' 26])' OverlayButtonHover (C:\repos\tltjr_Wish\AvalonDock\OverlayWindow.cs' [1' 26])' OverlayWindowDockingButton (C:\repos\tltjr_Wish\AvalonDock\OverlayWindowAnchorButton.cs' [1' 26])' PaneTabPanel (C:\repos\tltjr_Wish\AvalonDock\PaneTabPanel.cs' [1' 26])
