Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Akka,Akka.Actor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Actor' Akka.Dispatch.SysMsg,Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage,Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage
Cyclic Dependency,Akka,Akka.Actor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Actor' Akka.Dispatch' Akka.Dispatch.SysMsg,Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Dispatch.IDispatcherPrerequisites' Akka.Dispatch.MessageDispatcherConfigurator' Akka.Dispatch.MessageDispatcher' Akka.Dispatch.BoundedDequeBasedMailbox' Akka.Dispatch.CachingConfig' Akka.Dispatch.ForkJoinDispatcherConfigurator' Akka.Dispatch.Mailboxes' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage,Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Dispatch.IDispatcherPrerequisites' Akka.Dispatch.MessageDispatcherConfigurator' Akka.Dispatch.MessageDispatcher' Akka.Dispatch.BoundedDequeBasedMailbox' Akka.Dispatch.CachingConfig' Akka.Dispatch.ForkJoinDispatcherConfigurator' Akka.Dispatch.Mailboxes' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage
Cyclic Dependency,Akka,Akka.Actor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Actor' Akka.Event' Akka.Dispatch' Akka.Dispatch.SysMsg,Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Dispatch.IDispatcherPrerequisites' Akka.Dispatch.MessageDispatcherConfigurator' Akka.Dispatch.MessageDispatcher' Akka.Dispatch.BoundedDequeBasedMailbox' Akka.Dispatch.CachingConfig' Akka.Dispatch.ForkJoinDispatcherConfigurator' Akka.Dispatch.Mailboxes' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage,Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Dispatch.IDispatcherPrerequisites' Akka.Dispatch.MessageDispatcherConfigurator' Akka.Dispatch.MessageDispatcher' Akka.Dispatch.BoundedDequeBasedMailbox' Akka.Dispatch.CachingConfig' Akka.Dispatch.ForkJoinDispatcherConfigurator' Akka.Dispatch.Mailboxes' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage
Cyclic Dependency,Akka,Akka.Actor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Actor' Akka.Util' Akka.Event' Akka.Dispatch' Akka.Dispatch.SysMsg,Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Util.ByteIterator' Akka.Util.ISurrogate' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Dispatch.IDispatcherPrerequisites' Akka.Dispatch.MessageDispatcherConfigurator' Akka.Dispatch.MessageDispatcher' Akka.Dispatch.BoundedDequeBasedMailbox' Akka.Dispatch.CachingConfig' Akka.Dispatch.ForkJoinDispatcherConfigurator' Akka.Dispatch.Mailboxes' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage,Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Util.ByteIterator' Akka.Util.ISurrogate' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Dispatch.IDispatcherPrerequisites' Akka.Dispatch.MessageDispatcherConfigurator' Akka.Dispatch.MessageDispatcher' Akka.Dispatch.BoundedDequeBasedMailbox' Akka.Dispatch.CachingConfig' Akka.Dispatch.ForkJoinDispatcherConfigurator' Akka.Dispatch.Mailboxes' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage
Cyclic Dependency,Akka,Akka.Actor.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Actor.Internal' Akka.Actor,Akka.Actor.Internal.IChildrenContainer' Akka.Actor.Internal.ChildRestartStats' Akka.Actor.Internal.ActorSystemImpl' Akka.Actor.Internal.AbstractStash' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>,Akka.Actor.Internal.IChildrenContainer' Akka.Actor.Internal.ChildRestartStats' Akka.Actor.Internal.ActorSystemImpl' Akka.Actor.Internal.AbstractStash' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>
Cyclic Dependency,Akka,Akka.Actor.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Actor.Internal' Akka.Event' Akka.Actor,Akka.Actor.Internal.IChildrenContainer' Akka.Actor.Internal.ChildRestartStats' Akka.Actor.Internal.ActorSystemImpl' Akka.Actor.Internal.AbstractStash' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>,Akka.Actor.Internal.IChildrenContainer' Akka.Actor.Internal.ChildRestartStats' Akka.Actor.Internal.ActorSystemImpl' Akka.Actor.Internal.AbstractStash' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>
Cyclic Dependency,Akka,Akka.Actor.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Actor.Internal' Akka.Actor' Akka.Dispatch.SysMsg' Akka.Actor,Akka.Actor.Internal.IChildrenContainer' Akka.Actor.Internal.ChildRestartStats' Akka.Actor.Internal.ActorSystemImpl' Akka.Actor.Internal.AbstractStash' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage,Akka.Actor.Internal.IChildrenContainer' Akka.Actor.Internal.ChildRestartStats' Akka.Actor.Internal.ActorSystemImpl' Akka.Actor.Internal.AbstractStash' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage
Cyclic Dependency,Akka,Akka.Actor.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Actor.Internal' Akka.Event' Akka.Actor' Akka.Dispatch.SysMsg' Akka.Actor,Akka.Actor.Internal.IChildrenContainer' Akka.Actor.Internal.ChildRestartStats' Akka.Actor.Internal.ActorSystemImpl' Akka.Actor.Internal.AbstractStash' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage,Akka.Actor.Internal.IChildrenContainer' Akka.Actor.Internal.ChildRestartStats' Akka.Actor.Internal.ActorSystemImpl' Akka.Actor.Internal.AbstractStash' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>' Akka.Dispatch.SysMsg.ISystemMessage' Akka.Dispatch.SysMsg.ActorTaskSchedulerMessage
Cyclic Dependency,Akka,Akka.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Configuration' Akka.Actor,Akka.Configuration.ConfigurationException' Akka.Configuration.ConfigurationFactory' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>,Akka.Configuration.ConfigurationException' Akka.Configuration.ConfigurationFactory' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>
Cyclic Dependency,Akka,Akka.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Configuration' Akka.Event' Akka.Actor,Akka.Configuration.ConfigurationException' Akka.Configuration.ConfigurationFactory' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>,Akka.Configuration.ConfigurationException' Akka.Configuration.ConfigurationFactory' Akka.Event.ActorEventBus<TEvent'TClassifier>' Akka.Event.AddressTerminatedTopic' Akka.Event.DefaultLogger' Akka.Event.EventStreamUnsubscribersProvider' Akka.Event.LoggingBus' Akka.Actor.ActorCell' Akka.Actor.DateTimeOffsetNowTimeProvider' Akka.Actor.ReceiveActor' Akka.Actor.ActorRefBase' Akka.Actor.LocalActorRefProvider' Akka.Actor.RepointableActorRef' Akka.Actor.FSM<TState'TData>
