Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Akka.Remote,Akka.Remote,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Akka.Remote' Akka.Remote.Transport,Akka.Remote.AddressUidExtension' Akka.Remote.AkkaProtocolSettings' Akka.Remote.DeadlineFailureDetector' Akka.Remote.DefaultMessageDispatcher' Akka.Remote.ReliableDeliverySupervisor' Akka.Remote.EndpointWriter' Akka.Remote.MessageSerializer' Akka.Remote.RemoteMetricsOn' Akka.Remote.RemoteSystemDaemon' Akka.Remote.RemoteSettings' Akka.Remote.RemoteActorRefProvider' Akka.Remote.Transport.Message' Akka.Remote.Transport.AkkaPduCodec' Akka.Remote.Transport.FailureInjectorTransportAdapter' Akka.Remote.Transport.ThrottleTransportAdapter' Akka.Remote.Transport.ThrottlerHandle' Akka.Remote.Transport.ProtocolStateActor
Unstable Dependency,Akka.Remote,Akka.Remote,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Akka.Remote.Configuration,Akka.Remote.RemoteConfigFactory
Unstable Dependency,Akka.Remote,Akka.Remote.Transport,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Akka.Remote,Akka.Remote.Transport.SeqNo' Akka.Remote.Transport.Ack' Akka.Remote.Transport.RemoteActorRefProvider' Akka.Remote.Transport.RARP' Akka.Remote.Transport.RemoteSettings' Akka.Remote.Transport.AkkaProtocolSettings' Akka.Remote.Transport.FailureDetector' Akka.Remote.Transport.AddressUidExtension' Akka.Remote.Transport.AddressUrlEncoder' Akka.Remote.Transport.FailureDetectorLoader
God Component,Akka.Remote,Akka.Remote,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 120,Akka.Remote.IHasSequenceNumber' Akka.Remote.AddressUid' Akka.Remote.IAssociationProblem' Akka.Remote.AttemptSysMsgRedelivery' Akka.Remote.Ungate' Akka.Remote.RemotingCommand' Akka.Remote.StartupFinished' Akka.Remote.ShutdownAndFlush' Akka.Remote.Prune' Akka.Remote.IRemoteRef' Akka.Remote.IDaemonMsg' Akka.Remote.IPriorityMessage' Akka.Remote.TerminatorState' Akka.Remote.HasSeqNoComparer<T>' Akka.Remote.ResendUnfulfillableException' Akka.Remote.AckReceiveDeliverable<T>' Akka.Remote.AkkaProtocolSettings' Akka.Remote.IInboundMessageDispatcher' Akka.Remote.ShutDownAssociation' Akka.Remote.InvalidAssociation' Akka.Remote.HopelessAssociation' Akka.Remote.EndpointDisassociatedException' Akka.Remote.OversizedPayloadException' Akka.Remote.IsIdle' Akka.Remote.Idle' Akka.Remote.TooLongIdle' Akka.Remote.GotUid' Akka.Remote.TakeOver' Akka.Remote.TookOver' Akka.Remote.BackoffTimer' Akka.Remote.FlushAndStop' Akka.Remote.AckIdleCheckTimer' Akka.Remote.FlushAndStopTimeout' Akka.Remote.Handle' Akka.Remote.StopReading' Akka.Remote.StoppedReading' Akka.Remote.OutboundAck' Akka.Remote.EndpointPolicy' Akka.Remote.Pass' Akka.Remote.Gated' Akka.Remote.Quarantined' Akka.Remote.Listen' Akka.Remote.Quarantine' Akka.Remote.ManagementCommand' Akka.Remote.ManagementCommandAck' Akka.Remote.ListensResult' Akka.Remote.ListensFailure' Akka.Remote.ResendState' Akka.Remote.FailureDetector' Akka.Remote.State' Akka.Remote.RemoteDeploymentWatcher' Akka.Remote.RemoteMetricsOff' Akka.Remote.IRemoteMetrics' Akka.Remote.DaemonMsgCreate' Akka.Remote.TransportSettings' Akka.Remote.WatchCommand' Akka.Remote.UnwatchRemote' Akka.Remote.Heartbeat' Akka.Remote.HeartbeatRsp' Akka.Remote.HeartbeatTick' Akka.Remote.ReapUnreachableTick' Akka.Remote.ExpectedFirstHeartbeat' Akka.Remote.AddressUrlEncoder' Akka.Remote.RegisterTransportActor' Akka.Remote.RemotingLifecycleEvent' Akka.Remote.AssociationEvent' Akka.Remote.Internals' Akka.Remote.ResendBufferCapacityReachedException' Akka.Remote.AddressUidExtension' Akka.Remote.DefaultMessageDispatcher' Akka.Remote.EndpointException' Akka.Remote.EndpointAssociationException' Akka.Remote.Link' Akka.Remote.FailureDetectorLoader' Akka.Remote.MessageSerializer' Akka.Remote.WatchRemote' Akka.Remote.RemoteMetricsExtension' Akka.Remote.RemoteTransportException' Akka.Remote.TransportSupervisor' Akka.Remote.AssociatedEvent' Akka.Remote.DisassociatedEvent' Akka.Remote.RemotingShutdownEvent' Akka.Remote.EventPublisher' Akka.Remote.RemotingTerminator' Akka.Remote.TransportShutdown' Akka.Remote.RemoteDeadLetterActorRef' Akka.Remote.SeqNoComparer' Akka.Remote.Ack' Akka.Remote.Deadline' Akka.Remote.Send' Akka.Remote.RemoteMetricsOn
God Component,Akka.Remote,Akka.Remote.Transport,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 104,Akka.Remote.Transport.IAkkaPdu' Akka.Remote.Transport.Heartbeat' Akka.Remote.Transport.IFailureInjectorCommand' Akka.Remote.Transport.IGremlinMode' Akka.Remote.Transport.Direction' Akka.Remote.Transport.Dequeue' Akka.Remote.Transport.ThrottlerState' Akka.Remote.Transport.IThrottlerData' Akka.Remote.Transport.TransportOperation' Akka.Remote.Transport.AssociationState' Akka.Remote.Transport.HeartbeatTimer' Akka.Remote.Transport.ProtocolStateData' Akka.Remote.Transport.InitialProtocolStateData' Akka.Remote.Transport.ForbiddenUidReason' Akka.Remote.Transport.Activity' Akka.Remote.Transport.IHandleEvent' Akka.Remote.Transport.DisassociateInfo' Akka.Remote.Transport.IAssociationEvent' Akka.Remote.Transport.Associate' Akka.Remote.Transport.Disassociate' Akka.Remote.Transport.Payload' Akka.Remote.Transport.Message' Akka.Remote.Transport.AckAndMessage' Akka.Remote.Transport.FailureInjectorProvider' Akka.Remote.Transport.All' Akka.Remote.Transport.One' Akka.Remote.Transport.PassThru' Akka.Remote.Transport.Drop' Akka.Remote.Transport.ThrottlerProvider' Akka.Remote.Transport.ForceDisassociate' Akka.Remote.Transport.ForceDisassociateExplicitly' Akka.Remote.Transport.ForceDisassociateAck' Akka.Remote.Transport.Checkin' Akka.Remote.Transport.AssociateResult' Akka.Remote.Transport.ListenerAndMode' Akka.Remote.Transport.Handle' Akka.Remote.Transport.Listener' Akka.Remote.Transport.SetThrottleAck' Akka.Remote.Transport.Uninitialized' Akka.Remote.Transport.ExposedHandle' Akka.Remote.Transport.FailWith' Akka.Remote.Transport.ITransportAdapterProvider' Akka.Remote.Transport.ListenerRegistered' Akka.Remote.Transport.AssociateUnderlying' Akka.Remote.Transport.ListenUnderlying' Akka.Remote.Transport.DisassociateUnderlying' Akka.Remote.Transport.ProtocolTransportAddressPair' Akka.Remote.Transport.AssociateUnderlyingRefuseUid' Akka.Remote.Transport.HandleMsg' Akka.Remote.Transport.HandleListenerRegistered' Akka.Remote.Transport.OutboundUnassociated' Akka.Remote.Transport.OutboundUnderlyingAssociated' Akka.Remote.Transport.InboundUnassociated' Akka.Remote.Transport.AssociatedWaitHandler' Akka.Remote.Transport.ListenerReady' Akka.Remote.Transport.ListenAttempt' Akka.Remote.Transport.AssociateAttempt' Akka.Remote.Transport.ShutdownAttempt' Akka.Remote.Transport.WriteAttempt' Akka.Remote.Transport.DisassociateAttempt' Akka.Remote.Transport.Disassociated' Akka.Remote.Transport.UnderlyingTransportError' Akka.Remote.Transport.IHandleEventListener' Akka.Remote.Transport.InboundAssociation' Akka.Remote.Transport.IAssociationEventListener' Akka.Remote.Transport.PduCodecException' Akka.Remote.Transport.FailureInjectorException' Akka.Remote.Transport.ThrottleTransportAdapter' Akka.Remote.Transport.ThrottleMode' Akka.Remote.Transport.TransportAdaptersExtension' Akka.Remote.Transport.AkkaProtocolException' Akka.Remote.Transport.TimeoutReason' Akka.Remote.Transport.InvalidAssociationException' Akka.Remote.Transport.InboundPayload' Akka.Remote.Transport.ActorHandleEventListener
Feature Concentration,Akka.Remote,Akka.Remote.Transport.AkkaIO,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AddressConverters' AkkaIOTransport' Settings' TransportManager' Associate' Listen]' [ConnectionAssociationHandle' TransportListener]' [ConnectionAssociationActor]. LCC (Lack of Component Cohesion) = 0.33,Akka.Remote.Transport.AkkaIO.ConnectionAssociationHandle' Akka.Remote.Transport.AkkaIO.TransportListener' Akka.Remote.Transport.AkkaIO.ConnectionAssociationActor
Feature Concentration,Akka.Remote,Akka.Remote.Transport.Helios,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CommonHandlers' TcpHandlers' TcpServerHandler' TcpClientHandler' TcpAssociationHandle' HeliosTcpTransport' HeliosTransportSettings' HeliosTransport]' [TransportMode' Tcp' Udp]' [TcpTransportException]. LCC (Lack of Component Cohesion) = 0.25,Akka.Remote.Transport.Helios.TcpTransportException
Scattered Functionality,Akka.Remote,Akka.Remote,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Akka.Event' Akka.Actor,Akka.Event.ILoggingAdapter' Akka.Actor.ActorRefImplicitSenderExtensions' Akka.Actor.ActorSelection' Akka.Actor.IInternalActorRef' Akka.Actor.ICanTell' Akka.Actor.ReceiveActor' Akka.Actor.ActorBase' Akka.Actor.ActorPath' Akka.Actor.IActorRefProvider' Akka.Actor.VirtualPathContainer' Akka.Actor.ICanWatch' Akka.Actor.ITellScheduler' Akka.Actor.IActorRefFactory' Akka.Event.Logging' Akka.Actor.ExtendedActorSystem' Akka.Actor.Props' Akka.Actor.Address' Akka.Actor.LocalActorRefProvider
Scattered Functionality,Akka.Remote,Akka.Remote,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Akka.Actor' Akka.Remote.Transport,Akka.Actor.CancelableExtensions' Akka.Actor.ActorRefImplicitSenderExtensions' Akka.Remote.Transport.AkkaProtocolHandle' Akka.Actor.ICanTell' Akka.Actor.ReceiveActor' Akka.Actor.IActorContext' Akka.Actor.ActorBase' Akka.Actor.ICancelable' Akka.Remote.Transport.ActorTransportAdapter
Scattered Functionality,Akka.Remote,Akka.Remote,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Akka.Actor' Akka.Configuration,Akka.Actor.Deployer' Akka.Configuration.Config' Akka.Actor.ActorPath' Akka.Actor.Deploy
