Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Samples.Cluster.ConsistentHashRouting,BackendActor,1,1,0,0,0,17,2,0,3,0,3,0,Akka.Cluster.Cluster' Samples.Cluster.ConsistentHashRouting.FrontendCommand' Akka.Actor.IActorRef,
Samples.Cluster.ConsistentHashRouting,FrontendActor,3,5,1,0,1,60,7,0,3,0.4,6,0,Akka.Actor.IActorRef' Akka.Cluster.Cluster' Akka.Cluster.MemberUp' Akka.Actor.IStash' Samples.Cluster.ConsistentHashRouting.StartCommand' Samples.Cluster.ConsistentHashRouting.CommandComplete,
Samples.Cluster.ConsistentHashRouting,FrontendCommand,0,0,3,0,0,5,0,0,1,-1,0,1,,Samples.Cluster.ConsistentHashRouting.BackendActor
Samples.Cluster.ConsistentHashRouting,StartCommand,0,2,1,0,2,12,2,0,0,-1,0,1,,Samples.Cluster.ConsistentHashRouting.FrontendActor
Samples.Cluster.ConsistentHashRouting,CommandComplete,0,0,0,0,0,3,0,0,0,-1,0,1,,Samples.Cluster.ConsistentHashRouting.FrontendActor
Samples.Cluster.ConsistentHashRouting,Program,1,3,0,0,0,43,3,0,0,0,9,0,Akka.Configuration.Config' Akka.Configuration.Hocon.AkkaConfigurationSection' Akka.Actor.ActorSystem' Akka.Configuration.ConfigurationFactory' Akka.Actor.Props' Akka.Actor.IActorRef' Akka.Util.Internal.AtomicCounter' Akka.Actor.IAdvancedScheduler' Akka.Actor.IScheduler,
