Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Scattered Functionality,TimeSeries.Playground,TimeSeries.Playground,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Voron' Voron.Trees' Voron.Impl,Voron.StorageEnvironmentOptions' Voron.StorageEnvironment' Voron.Trees.Tree' Voron.ValueReader' Voron.Impl.Transaction,Voron.StorageEnvironmentOptions' Voron.StorageEnvironment' Voron.Trees.Tree' Voron.ValueReader' Voron.Impl.Transaction
Scattered Functionality,TimeSeries.Playground,TimeSeries.Playground,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Voron' Voron.Trees,Voron.StorageEnvironment' Voron.Trees.Tree' Voron.Trees.TreeIterator' Voron.Slice' Voron.TreeExtensions' Voron.ValueReader,Voron.StorageEnvironment' Voron.Trees.Tree' Voron.Trees.TreeIterator' Voron.Slice' Voron.TreeExtensions' Voron.ValueReader
