Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,log4net.vs2010,log4net.Appender,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Appender' log4net.Core,log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Appender,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Appender' log4net.Util' log4net.Core,log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Appender,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Appender' log4net.Core' log4net.Util' log4net.Core,log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString
Cyclic Dependency,log4net.vs2010,log4net.Appender,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Appender' log4net.Util' log4net.Core' log4net.Util' log4net.Core,log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Config,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Config' log4net.Core,log4net.Config.BasicConfigurator' log4net.Config.PluginAttribute' log4net.Config.SecurityContextProviderAttribute' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Config,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Config' log4net.Core' log4net,log4net.Config.BasicConfigurator' log4net.Config.PluginAttribute' log4net.Config.SecurityContextProviderAttribute' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.GlobalContext' log4net.LogManager
Cyclic Dependency,log4net.vs2010,log4net.Config,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Config' log4net.Core' log4net.Util' log4net,log4net.Config.BasicConfigurator' log4net.Config.PluginAttribute' log4net.Config.SecurityContextProviderAttribute' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString' log4net.GlobalContext' log4net.LogManager
Cyclic Dependency,log4net.vs2010,log4net.Config,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Config' log4net.Core' log4net.Appender' log4net.Util' log4net,log4net.Config.BasicConfigurator' log4net.Config.PluginAttribute' log4net.Config.SecurityContextProviderAttribute' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString' log4net.GlobalContext' log4net.LogManager
Cyclic Dependency,log4net.vs2010,log4net.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Core' log4net.Util,log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString
Cyclic Dependency,log4net.vs2010,log4net.Filter,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Filter' log4net.Appender' log4net.Core,log4net.Filter.DenyAllFilter' log4net.Filter.PropertyFilter' log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Filter,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Filter' log4net.Appender' log4net.Util' log4net.Core,log4net.Filter.DenyAllFilter' log4net.Filter.PropertyFilter' log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Filter,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Filter' log4net.Appender' log4net.Core' log4net.Util' log4net.Core,log4net.Filter.DenyAllFilter' log4net.Filter.PropertyFilter' log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString
Cyclic Dependency,log4net.vs2010,log4net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net' log4net.Core,log4net.GlobalContext' log4net.LogManager' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net' log4net.Core' log4net.Util,log4net.GlobalContext' log4net.LogManager' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString
Cyclic Dependency,log4net.vs2010,log4net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net' log4net.Core' log4net.Appender' log4net.Util,log4net.GlobalContext' log4net.LogManager' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString
Cyclic Dependency,log4net.vs2010,log4net.Layout,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Layout' log4net.Util.TypeConverters,log4net.Layout.ExceptionLayout' log4net.Layout.PatternLayout' log4net.Layout.RawLayoutConverter' log4net.Layout.XmlLayoutSchemaLog4j' log4net.Util.TypeConverters.ConverterRegistry
Cyclic Dependency,log4net.vs2010,log4net.Layout,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Layout' log4net.Config' log4net.Core,log4net.Layout.ExceptionLayout' log4net.Layout.PatternLayout' log4net.Layout.RawLayoutConverter' log4net.Layout.XmlLayoutSchemaLog4j' log4net.Config.BasicConfigurator' log4net.Config.PluginAttribute' log4net.Config.SecurityContextProviderAttribute' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Layout,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Layout' log4net.Appender' log4net.Util' log4net.Core,log4net.Layout.ExceptionLayout' log4net.Layout.PatternLayout' log4net.Layout.RawLayoutConverter' log4net.Layout.XmlLayoutSchemaLog4j' log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Layout,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Layout' log4net.Config' log4net.Core' log4net.Util' log4net.Core,log4net.Layout.ExceptionLayout' log4net.Layout.PatternLayout' log4net.Layout.RawLayoutConverter' log4net.Layout.XmlLayoutSchemaLog4j' log4net.Config.BasicConfigurator' log4net.Config.PluginAttribute' log4net.Config.SecurityContextProviderAttribute' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString
Cyclic Dependency,log4net.vs2010,log4net.Layout.Pattern,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Layout.Pattern' log4net.Layout' log4net.Config' log4net.Core,log4net.Layout.Pattern.AppDomainPatternConverter' log4net.Layout.Pattern.AspNetCachePatternConverter' log4net.Layout.Pattern.DatePatternConverter' log4net.Layout.ExceptionLayout' log4net.Layout.PatternLayout' log4net.Layout.RawLayoutConverter' log4net.Layout.XmlLayoutSchemaLog4j' log4net.Config.BasicConfigurator' log4net.Config.PluginAttribute' log4net.Config.SecurityContextProviderAttribute' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
Cyclic Dependency,log4net.vs2010,log4net.Layout.Pattern,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: log4net.Layout.Pattern' log4net.Layout' log4net.Appender' log4net.Util' log4net.Core,log4net.Layout.Pattern.AppDomainPatternConverter' log4net.Layout.Pattern.AspNetCachePatternConverter' log4net.Layout.Pattern.DatePatternConverter' log4net.Layout.ExceptionLayout' log4net.Layout.PatternLayout' log4net.Layout.RawLayoutConverter' log4net.Layout.XmlLayoutSchemaLog4j' log4net.Appender.AdoNetAppender' log4net.Appender.AppenderSkeleton' log4net.Util.AppenderAttachedImpl' log4net.Util.OptionConverter' log4net.Util.PatternConverter' log4net.Util.PatternString' log4net.Core.CompactRepositorySelector' log4net.Core.DefaultRepositorySelector' log4net.Core.IAppenderAttachable' log4net.Core.LoggerManager' log4net.Core.LoggingEvent
