Method,LOC,CC,PC
LocalizationBehavior:ActivateFor,57,6,1
LocalizationBehavior:IsLocalized,3,1,1
LocalizationBehavior:GetLocalizationMatch,30,9,1
LocalizationBehavior:GetOldLocalizationRowId,11,2,3
LocalizationBehavior:OnAfterExecuteQuery,1,1,1
LocalizationBehavior:OnBeforeExecuteQuery,1,1,1
LocalizationBehavior:OnPrepareQuery,1,1,2
LocalizationBehavior:OnValidateRequest,1,1,1
LocalizationBehavior:OnPrepareQuery,1,1,2
LocalizationBehavior:OnValidateRequest,1,1,1
LocalizationBehavior:OnApplyFilters,1,1,2
LocalizationBehavior:OnBeforeExecuteQuery,1,1,1
LocalizationBehavior:OnAfterExecuteQuery,1,1,1
LocalizationBehavior:OnReturn,45,7,1
LocalizationBehavior:SaveLocalRow,9,1,4
LocalizationBehavior:DeleteLocalRow,5,1,2
LocalizationBehavior:AsString,5,2,1
LocalizationBehavior:OnAfterSave,40,10,1
LocalizationBehavior:OnBeforeDelete,20,3,1
JsonServiceClient:JsonServiceClient,4,1,1
JsonServiceClient:Post,3,1,2
JsonServiceClient:InternalPost,39,1,2
IImplicitBehavior:ActivateFor,0,1,1
DefaultImplicitBehaviorRegistry:DefaultImplicitBehaviorRegistry,2,1,0
DefaultImplicitBehaviorRegistry:GetTypes,10,4,0
IImplicitBehaviorRegistry:GetTypes,0,1,0
BaseDeleteBehavior:OnPrepareQuery,2,1,2
BaseDeleteBehavior:OnValidateRequest,2,1,1
BaseDeleteBehavior:OnBeforeDelete,2,1,1
BaseDeleteBehavior:OnAfterDelete,2,1,1
BaseDeleteBehavior:OnAudit,2,1,1
BaseDeleteBehavior:OnReturn,2,1,1
IDeleteBehavior:OnPrepareQuery,0,1,2
IDeleteBehavior:OnValidateRequest,0,1,1
IDeleteBehavior:OnBeforeDelete,0,1,1
IDeleteBehavior:OnAfterDelete,0,1,1
IDeleteBehavior:OnAudit,0,1,1
IDeleteBehavior:OnReturn,0,1,1
BracketRemoverDialect:QuoteColumnAlias,3,1,1
BracketRemoverDialect:QuoteIdentifier,3,1,1
BracketRemoverDialect:QuoteUnicodeString,3,1,1
UpdatableExtensionBehavior:ActivateFor,154,2,1
UpdatableExtensionBehavior:OnBeforeSave,10,3,1
UpdatableExtensionBehavior:GetExistingID,23,5,3
UpdatableExtensionBehavior:CheckPresenceValue,20,4,2
UpdatableExtensionBehavior:OnAfterSave,29,9,1
UpdatableExtensionBehavior:OnBeforeDelete,17,5,1
LinkingSetRelationBehavior:ActivateFor,86,12,1
LinkingSetRelationBehavior:OnAfterExecuteQuery,1,1,1
LinkingSetRelationBehavior:OnBeforeExecuteQuery,1,1,1
LinkingSetRelationBehavior:OnPrepareQuery,1,1,2
LinkingSetRelationBehavior:OnValidateRequest,1,1,1
LinkingSetRelationBehavior:OnValidateRequest,1,1,1
LinkingSetRelationBehavior:OnApplyFilters,1,1,2
LinkingSetRelationBehavior:OnBeforeExecuteQuery,1,1,1
LinkingSetRelationBehavior:OnAfterExecuteQuery,1,1,1
LinkingSetRelationBehavior:OnPrepareQuery,37,7,2
LinkingSetRelationBehavior:OnReturn,22,3,1
LinkingSetRelationBehavior:OnReturn,40,6,1
LinkingSetRelationBehavior:InsertDetail,11,2,3
LinkingSetRelationBehavior:DeleteDetail,5,1,2
LinkingSetRelationBehavior:DetailListSave,58,16,4
LinkingSetRelationBehavior:OnAfterSave,32,5,1
LinkingSetRelationBehavior:OnBeforeDelete,26,4,1
MasterDetailRelationBehavior:ActivateFor,73,12,1
MasterDetailRelationBehavior:OnAfterExecuteQuery,1,1,1
MasterDetailRelationBehavior:OnBeforeExecuteQuery,1,1,1
MasterDetailRelationBehavior:OnPrepareQuery,1,1,2
MasterDetailRelationBehavior:OnValidateRequest,1,1,1
MasterDetailRelationBehavior:OnPrepareQuery,1,1,2
MasterDetailRelationBehavior:OnValidateRequest,1,1,1
MasterDetailRelationBehavior:OnApplyFilters,1,1,2
MasterDetailRelationBehavior:OnBeforeExecuteQuery,1,1,1
MasterDetailRelationBehavior:OnAfterExecuteQuery,1,1,1
MasterDetailRelationBehavior:OnReturn,19,3,1
MasterDetailRelationBehavior:OnReturn,36,6,1
MasterDetailRelationBehavior:SaveDetail,11,2,4
MasterDetailRelationBehavior:DeleteDetail,5,1,2
MasterDetailRelationBehavior:AsString,5,2,1
MasterDetailRelationBehavior:DetailListSave,68,19,4
MasterDetailRelationBehavior:OnAfterSave,45,5,1
MasterDetailRelationBehavior:OnBeforeDelete,25,4,1
UpdateInsertLogBehavior:ActivateFor,3,1,1
UpdateInsertLogBehavior:OnSetInternalFields,30,3,1
BaseListBehavior:OnValidateRequest,2,1,1
BaseListBehavior:OnPrepareQuery,2,1,2
BaseListBehavior:OnApplyFilters,2,1,2
BaseListBehavior:OnBeforeExecuteQuery,2,1,1
