Method,LOC,CC,PC
DoublyLinkedList:Add,20,3,1
DoublyLinkedList:Remove,35,6,1
DoublyLinkedList:RemoveIndex,37,6,1
DoublyLinkedList:Find,10,3,1
DoublyLinkedList:GetValueAtIndex,12,3,1
ILinkedList:Add,1,1,1
ILinkedList:Remove,1,1,1
ILinkedList:RemoveIndex,1,1,1
ILinkedList:Find,1,1,1
ILinkedList:GetValueAtIndex,1,1,1
Node:Node,3,1,1
Program:Main,2,1,1
SinglyLinkedList:SinglyLinkedList,6,1,0
SinglyLinkedList:Add,20,3,1
SinglyLinkedList:Remove,4,1,1
SinglyLinkedList:RemoveIndex,26,5,1
SinglyLinkedList:Find,12,3,1
SinglyLinkedList:GetValueAtIndex,10,3,1
