Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SI4T.Query.Solr,Connection,C:\repos\SI4T_SI4T\examples\dotnet\SI4T.Query\Solr\Connection.cs,BuildQueryString,The length of the statement  "			return "?" + string.Join("&"' Array.ConvertAll(nvc.AllKeys' key => string.Format("{0}={1}"' HttpUtility.UrlEncode(key)' HttpUtility.UrlEncode(nvc[key]))));" is 155.
Long Statement,SI4T.Query.Solr,Connection,C:\repos\SI4T_SI4T\examples\dotnet\SI4T.Query\Solr\Connection.cs,ProcessResults,The length of the statement  "                string status = xmlData.Root.Elements("lst").Where(a => a.Attribute("name").Value == "responseHeader").Elements("int").Where(a => a.Attribute("name").Value == "status").FirstOrDefault().Value;" is 192.
Long Statement,SI4T.Query.Solr,Connection,C:\repos\SI4T_SI4T\examples\dotnet\SI4T.Query\Solr\Connection.cs,ProcessResults,The length of the statement  "                var highlighting = xmlData.Root.Elements("lst").Where(a => a.Attribute("name").Value == "highlighting").FirstOrDefault();" is 121.
Long Statement,SI4T.Query.Solr,Connection,C:\repos\SI4T_SI4T\examples\dotnet\SI4T.Query\Solr\Connection.cs,ProcessResult,The length of the statement  "                string plainText = Regex.Replace(Regex.Replace(highlighting.Elements("lst").Where(a => a.Attribute("name").Value == sr.Id).FirstOrDefault().Value' @"<[^>]*>"' String.Empty)' @"\s+"' " ");" is 187.
Magic Number,SI4T.Query.Solr,Connection,C:\repos\SI4T_SI4T\examples\dotnet\SI4T.Query\Solr\Connection.cs,Connection,The following statement contains a magic number: AutoSummarySize = 255;
Magic Number,SI4T.Query.Solr,Connection,C:\repos\SI4T_SI4T\examples\dotnet\SI4T.Query\Solr\Connection.cs,Connection,The following statement contains a magic number: DefaultPageSize = 10;
