Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,SharpChess.Model.AI,Brain,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\Brain.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Brain (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\Brain.cs' [7' 28])' Game (C:\repos\PeterHughes_SharpChess\SharpChess.Model\Game.cs' [7' 28])
Unnecessary Abstraction,SharpChess.Model.AI,ForceImmediateMoveException,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\ForceImmediateMoveException.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Duplicate Abstraction,SharpChess.Model.AI,ForceImmediateMoveException,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\ForceImmediateMoveException.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ForceImmediateMoveException (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\ForceImmediateMoveException.cs' [7' 27])' HashTable (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTable.cs' [8' 28])' HashTableCheck (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTableCheck.cs' [7' 27])' HashTablePawn (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTablePawnKing.cs' [9' 29])' HistoryHeuristic (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HistoryHeuristic.cs' [8' 28])' KillerMoves (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\KillerMoves.cs' [8' 28])' OpeningBook (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\OpeningBook.cs' [8' 28])' OpeningBookSimple (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\OpeningBookSimple.cs' [8' 28])' Search (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\Search.cs' [7' 27])
Duplicate Abstraction,SharpChess.Model.AI,ForceImmediateMoveException,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\ForceImmediateMoveException.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ForceImmediateMoveException (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\ForceImmediateMoveException.cs' [7' 30])' OpeningBook (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\OpeningBook.cs' [8' 31])' OpeningBookSimple (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\OpeningBookSimple.cs' [8' 31])' Search (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\Search.cs' [7' 30])
Duplicate Abstraction,SharpChess.Model.AI,ForceImmediateMoveException,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\ForceImmediateMoveException.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ForceImmediateMoveException (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\ForceImmediateMoveException.cs' [7' 34])' Search (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\Search.cs' [7' 34])
Duplicate Abstraction,SharpChess.Model.AI,HashTable,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTable.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  HashTable (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTable.cs' [83' 143])' HashTablePawn (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTablePawnKing.cs' [53' 113])
Duplicate Abstraction,SharpChess.Model.AI,HashTableCheck,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTableCheck.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  HashTableCheck (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTableCheck.cs' [7' 28])' HashTablePawn (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTablePawnKing.cs' [9' 30])' HistoryHeuristic (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HistoryHeuristic.cs' [8' 29])' KillerMoves (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\KillerMoves.cs' [8' 29])
Duplicate Abstraction,SharpChess.Model.AI,HashTableCheck,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTableCheck.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  HashTableCheck (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTableCheck.cs' [63' 82])' HashTablePawn (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\HashTablePawnKing.cs' [98' 117])' OpeningBook (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\OpeningBook.cs' [7' 26])' OpeningBookSimple (C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\OpeningBookSimple.cs' [7' 26])
Unutilized Abstraction,SharpChess.Model.AI,OpeningBook,C:\repos\PeterHughes_SharpChess\SharpChess.Model\AI\OpeningBook.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,SharpChess.Model,Board,C:\repos\PeterHughes_SharpChess\SharpChess.Model\Board.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Board (C:\repos\PeterHughes_SharpChess\SharpChess.Model\Board.cs' [8' 31])' BoardDebug (C:\repos\PeterHughes_SharpChess\SharpChess.Model\BoardDebug.cs' [7' 30])
