Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt' uPLibrary.Networking.M2Mqtt.Messages,uPLibrary.Networking.M2Mqtt.MqttClient' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgBase' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgConnack
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt' uPLibrary.Networking.M2Mqtt.Messages' uPLibrary.Networking.M2Mqtt.Internal,uPLibrary.Networking.M2Mqtt.MqttClient' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgBase' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgConnack' uPLibrary.Networking.M2Mqtt.Internal.MsgInternalEvent
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt.Internal' uPLibrary.Networking.M2Mqtt' uPLibrary.Networking.M2Mqtt.Messages' uPLibrary.Networking.M2Mqtt' uPLibrary.Networking.M2Mqtt.Messages,uPLibrary.Networking.M2Mqtt.Internal.MsgInternalEvent' uPLibrary.Networking.M2Mqtt.MqttClient' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgBase' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgConnack
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt.Messages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt.Messages' uPLibrary.Networking.M2Mqtt' uPLibrary.Networking.M2Mqtt.Session' uPLibrary.Networking.M2Mqtt,uPLibrary.Networking.M2Mqtt.Messages.MqttMsgBase' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgConnack' uPLibrary.Networking.M2Mqtt.MqttClient' uPLibrary.Networking.M2Mqtt.Session.MqttSession
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt.Messages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt.Messages' uPLibrary.Networking.M2Mqtt.Internal' uPLibrary.Networking.M2Mqtt' uPLibrary.Networking.M2Mqtt.Session' uPLibrary.Networking.M2Mqtt,uPLibrary.Networking.M2Mqtt.Messages.MqttMsgBase' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgConnack' uPLibrary.Networking.M2Mqtt.Internal.MsgInternalEvent' uPLibrary.Networking.M2Mqtt.MqttClient' uPLibrary.Networking.M2Mqtt.Session.MqttSession
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt.Session,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt.Session' uPLibrary.Networking.M2Mqtt,uPLibrary.Networking.M2Mqtt.Session.MqttSession' uPLibrary.Networking.M2Mqtt.MqttClient
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt.Utility,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt.Utility' uPLibrary.Networking.M2Mqtt,uPLibrary.Networking.M2Mqtt.Utility.QueueExtension' uPLibrary.Networking.M2Mqtt.MqttClient
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt.Utility,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt.Utility' uPLibrary.Networking.M2Mqtt' uPLibrary.Networking.M2Mqtt.Messages' uPLibrary.Networking.M2Mqtt,uPLibrary.Networking.M2Mqtt.Utility.QueueExtension' uPLibrary.Networking.M2Mqtt.MqttClient' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgBase' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgConnack
Cyclic Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt.Utility,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uPLibrary.Networking.M2Mqtt.Utility' uPLibrary.Networking.M2Mqtt' uPLibrary.Networking.M2Mqtt.Messages' uPLibrary.Networking.M2Mqtt.Internal' uPLibrary.Networking.M2Mqtt,uPLibrary.Networking.M2Mqtt.Utility.QueueExtension' uPLibrary.Networking.M2Mqtt.MqttClient' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgBase' uPLibrary.Networking.M2Mqtt.Messages.MqttMsgConnack' uPLibrary.Networking.M2Mqtt.Internal.MsgInternalEvent
Unstable Dependency,M2Mqtt.WinRT,uPLibrary.Networking.M2Mqtt.Messages,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): uPLibrary.Networking.M2Mqtt,uPLibrary.Networking.M2Mqtt.Messages.IMqttNetworkChannel
