Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,ConsoleControlAPI,Imports,D:\research\architectureSmells\repos\dwmkerr_consolecontrol\source\ConsoleControlAPI\Imports.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,ConsoleControlAPI,ProcessInterface,D:\research\architectureSmells\repos\dwmkerr_consolecontrol\source\ConsoleControlAPI\ProcessInterface.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
