Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AdMesh.Controllers,ReportsController,C:\repos\ImaginationOverflow_AdMeshForMobfox\code\Common\AdMesh.Controllers\ReportsController.cs,LoadDailyReports,The length of the statement  "	var weekDailyReports = 0.To (7).Select (async i => await GetDailyReport (DateTime.Now.Subtract (TimeSpan.FromDays (i + 1)))).ToList (); " is 135.
Long Statement,AdMesh.Controllers.Extensions,MobfoxExtensions,C:\repos\ImaginationOverflow_AdMeshForMobfox\code\Common\AdMesh.Controllers\Extensions\MobfoxExtensions.cs,GetThisWeekReport,The length of the statement  "	return await mobfox.GetReportAsync (app' startDate: currentTime.FirstDayOfWeek ()' endDate: currentTime.LastDayOfWeek ()); " is 122.
Long Statement,AdMesh.Controllers.Extensions,MobfoxExtensions,C:\repos\ImaginationOverflow_AdMeshForMobfox\code\Common\AdMesh.Controllers\Extensions\MobfoxExtensions.cs,GetLastWeekReport,The length of the statement  "	return await mobfox.GetReportAsync (app' currentTime.FirstDayOfWeek ().WeekEarlier ()' currentTime.LastDayOfWeek ().WeekEarlier ()); " is 132.
Magic Number,AdMesh.Controllers,ReportsController,C:\repos\ImaginationOverflow_AdMeshForMobfox\code\Common\AdMesh.Controllers\ReportsController.cs,RefreshDashboardAsync,The following statement contains a magic number: if (lastDayOnDailyReport < currentDate.Subtract (TimeSpan.FromDays (7))) {  	await LoadDailyReports (DashboardInfo);  	return;  }  
