Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,0,1,0,0,1,9,1,0,0,0,2,0
RootViewModel,1,1,2,0,1,25,1,0,0,1,0,1
RootView,0,9,2,0,1,84,10,0,0,0,2,1
SettingsView,0,2,2,0,1,48,2,0,0,0,3,1
AppKernel,2,1,1,0,0,21,1,0,0,0,0,1
LinkerPreserve,0,1,0,0,0,8,1,0,0,0,0,0
PreserveAttribute,0,0,0,0,0,3,0,0,0,0,0,0
AccountType,0,0,0,0,0,5,0,0,0,0,0,1
EncryptionType,0,0,0,0,0,6,0,0,0,0,0,1
AccountListModel,0,1,0,0,1,7,1,0,0,0,0,3
AccountModel,17,2,17,0,2,237,2,0,0,1,2,3
AccountViewModelFactory,1,2,0,0,2,12,2,0,0,0,3,1
AccountViewModel,0,2,4,0,2,47,2,0,0,0,2,5
SettingsViewModel,2,1,4,0,1,49,1,0,0,1,4,1
AccountViewFactory,1,2,0,0,2,12,2,0,0,0,2,1
AccountView,0,1,4,0,1,61,1,0,0,0,1,1
NinjectBindings,0,1,0,0,1,7,1,0,0,0,0,0
