Namespace,Type,Method,LOC,CC,PC
DotNetOpenAuth.ComponentModel,ClaimTypeSuggestions,ClaimTypeSuggestions,2,1,0
DotNetOpenAuth.ComponentModel,ConverterBase<T>,ConverterBase,2,1,0
DotNetOpenAuth.ComponentModel,ConverterBase<T>,GetStandardValuesSupported,3,1,1
DotNetOpenAuth.ComponentModel,ConverterBase<T>,GetStandardValues,3,1,1
DotNetOpenAuth.ComponentModel,ConverterBase<T>,GetStandardValuesExclusive,3,1,1
DotNetOpenAuth.ComponentModel,ConverterBase<T>,CanConvertFrom,4,1,2
DotNetOpenAuth.ComponentModel,ConverterBase<T>,CanConvertTo,5,1,2
DotNetOpenAuth.ComponentModel,ConverterBase<T>,ConvertFrom,8,2,3
DotNetOpenAuth.ComponentModel,ConverterBase<T>,ConvertTo,14,4,4
DotNetOpenAuth.ComponentModel,ConverterBase<T>,CreateInstanceDescriptor,7,1,2
DotNetOpenAuth.ComponentModel,ConverterBase<T>,GetStandardValuesForCache,3,1,0
DotNetOpenAuth.ComponentModel,ConverterBase<T>,ConvertFrom,0,1,1
DotNetOpenAuth.ComponentModel,ConverterBase<T>,CreateFrom,0,1,1
DotNetOpenAuth.ComponentModel,ConverterBase<T>,ConvertToString,0,1,1
DotNetOpenAuth.ComponentModel,ConverterBase<T>,CreateInstanceDescriptorPrivate,3,1,2
DotNetOpenAuth.ComponentModel,SuggestedStringsConverter,SuggestedStringsConverter,2,1,0
DotNetOpenAuth.ComponentModel,SuggestedStringsConverter,GetStandardValuesForCacheShared,8,1,1
DotNetOpenAuth.ComponentModel,SuggestedStringsConverter,ConvertFrom,3,1,1
DotNetOpenAuth.ComponentModel,SuggestedStringsConverter,CreateFrom,4,1,1
DotNetOpenAuth.ComponentModel,SuggestedStringsConverter,ConvertToString,3,1,1
DotNetOpenAuth.ComponentModel,SuggestedStringsConverter,GetStandardValuesForCache,3,1,0
