Implementation smell,Namespace,Class,File,Method,Description
Long Statement,DotNetOpenAuth,XrdsPublisher,C:\repos\DotNetOpenAuth_DotNetOpenAuth\src\DotNetOpenAuth.OpenId.UI\XrdsPublisher.cs,OnLoad,The length of the statement  "						Logger.Yadis.InfoFormat("Transferring request from {0} to {1} to respond to XRDS discovery request."' this.Page.Request.Url.AbsoluteUri' this.XrdsUrl); " is 151.
Long Statement,DotNetOpenAuth,XrdsPublisher,C:\repos\DotNetOpenAuth_DotNetOpenAuth\src\DotNetOpenAuth.OpenId.UI\XrdsPublisher.cs,Render,The length of the statement  "				Uri xrdsAddress = new Uri(MessagingUtilities.GetRequestUrlFromContext()' Page.Response.ApplyAppPathModifier(this.XrdsUrl)); " is 123.
