Implementation smell,Namespace,Class,File,Method,Description
Long Statement,OAuth2ProtectedWebApi.Code,BearerTokenHandler,C:\repos\DotNetOpenAuth_DotNetOpenAuth\samples\OAuth2ProtectedWebApi\Code\BearerTokenHandler.cs,SendAsync,The length of the statement  "					var resourceServer = new ResourceServer(new StandardAccessTokenAnalyzer(AuthorizationServerHost.HardCodedCryptoKeyStore)); " is 122.
