Method,LOC,CC,PC
AccountMembershipService:AccountMembershipService,2,1,0
AccountMembershipService:AccountMembershipService,3,1,1
AccountMembershipService:ValidateUser,3,1,2
AccountMembershipService:CreateUser,5,1,3
AccountMembershipService:ChangePassword,4,1,3
AnonymousIdentifierProvider:AnonymousIdentifierProvider,2,1,0
AnonymousIdentifierProvider:GetHashSaltForLocalIdentifier,13,1,1
FormsAuthenticationService:SignIn,3,1,2
FormsAuthenticationService:SignOut,3,1,0
IFormsAuthentication:SignIn,0,1,2
IFormsAuthentication:SignOut,0,1,0
IMembershipService:ValidateUser,0,1,2
IMembershipService:CreateUser,0,1,3
IMembershipService:ChangePassword,0,1,3
ReadOnlyXmlMembershipProvider:Initialize,43,8,2
ReadOnlyXmlMembershipProvider:ValidateUser,29,4,2
ReadOnlyXmlMembershipProvider:GetUser,15,3,2
ReadOnlyXmlMembershipProvider:GetAllUsers,12,2,3
ReadOnlyXmlMembershipProvider:GetNumberOfUsersOnline,3,1,0
ReadOnlyXmlMembershipProvider:ChangePassword,3,1,3
ReadOnlyXmlMembershipProvider:ChangePasswordQuestionAndAnswer,3,1,4
ReadOnlyXmlMembershipProvider:CreateUser,3,1,8
ReadOnlyXmlMembershipProvider:DeleteUser,3,1,2
ReadOnlyXmlMembershipProvider:FindUsersByEmail,3,1,4
ReadOnlyXmlMembershipProvider:FindUsersByName,3,1,4
ReadOnlyXmlMembershipProvider:GetPassword,3,1,2
ReadOnlyXmlMembershipProvider:GetUser,3,1,2
ReadOnlyXmlMembershipProvider:GetUserNameByEmail,3,1,1
ReadOnlyXmlMembershipProvider:ResetPassword,3,1,2
ReadOnlyXmlMembershipProvider:UnlockUser,3,1,1
ReadOnlyXmlMembershipProvider:UpdateUser,3,1,1
ReadOnlyXmlMembershipProvider:GetSalt,6,1,1
ReadOnlyXmlMembershipProvider:ReadMembershipDataStore,29,1,0
Util:GetAppPathRootedUri,7,2,1
AccountController:AccountController,2,1,0
AccountController:AccountController,4,1,2
AccountController:LogOn,3,1,0
AccountController:LogOn,11,3,4
AccountController:LogOff,4,1,0
AccountController:Register,4,1,0
AccountController:Register,15,3,4
AccountController:ChangePassword,4,1,0
AccountController:ChangePassword,17,3,3
AccountController:ChangePasswordSuccess,3,1,0
AccountController:OnActionExecuting,5,2,1
AccountController:ErrorCodeToString,26,2,1
AccountController:ValidateChangePassword,14,4,3
AccountController:ValidateLogOn,12,4,2
AccountController:ValidateRegistration,17,5,4
HomeController:Index,8,2,0
HomeController:About,3,1,0
HomeController:Xrds,4,1,0
OpenIdController:OpenIdController,2,1,0
OpenIdController:OpenIdController,3,1,1
OpenIdController:Provider,27,5,0
OpenIdController:ProcessAuthRequest,16,4,0
OpenIdController:AskUser,17,4,0
OpenIdController:AskUserResponse,15,3,1
OpenIdController:SendAssertion,53,12,0
OpenIdController:AutoRespondIfPossibleAsync,22,5,0
OpenIdController:HasUserAuthorizedAutoLogin,17,4,1
OpenIdController:UserControlsIdentifier,15,3,1
UserController:Identity,15,5,2
UserController:Xrds,3,1,1
UserController:RedirectIfNotNormalizedRequestUri,7,2,1
_Default:Page_Load,10,1,2
MvcApplication:RegisterRoutes,15,1,1
MvcApplication:Application_Start,3,1,0
MvcApplication:Application_BeginRequest,3,1,2
MvcApplication:InitializeBehaviors,10,2,0
User:GetClaimedIdentifierForUser,6,2,1
User:GetUserFromClaimedIdentifier,8,2,1
User:GetNormalizedClaimedIdentifier,3,1,1
