Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Quartz,PluginConfigurationExtensions,C:\research\architectureSmells\repos\quartznet_quartznet\src\Quartz.Plugins\PluginConfigurationExtensions.cs,UseXmlSchedulingConfiguration,The length of the statement  "            schedulerBuilder.SetProperty("quartz.plugin.xml.type"' typeof(XMLSchedulingDataProcessorPlugin).AssemblyQualifiedNameWithoutVersion()); " is 135.
Empty Catch Block,Quartz.Plugin.Xml,JobFile,C:\research\architectureSmells\repos\quartznet_quartznet\src\Quartz.Plugins\Plugin\Xml\XMLSchedulingDataProcessorPlugin.cs,Initialize,The method has an empty catch block.
