Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
ICSharpCode.NRefactory.AstBuilder,ExpressionBuilder,0,7,0,0,7,79,18,0,0,-1,10,3,ICSharpCode.NRefactory.Ast.BinaryOperatorType' ICSharpCode.NRefactory.Ast.Expression' ICSharpCode.NRefactory.Ast.PrimitiveExpression' ICSharpCode.NRefactory.Ast.BinaryOperatorExpression' ICSharpCode.NRefactory.Ast.DefaultValueExpression' ICSharpCode.NRefactory.Ast.IdentifierExpression' ICSharpCode.NRefactory.Ast.InvocationExpression' ICSharpCode.NRefactory.Ast.MemberReferenceExpression' ICSharpCode.NRefactory.Ast.ObjectCreateExpression' ICSharpCode.NRefactory.Ast.TypeReference,ICSharpCode.NRefactory.Visitors.VBNetConstructsConvertVisitor' ICSharpCode.NRefactory.Visitors.ToVBNetConvertVisitor' ICSharpCode.NRefactory.Visitors.ToCSharpConvertVisitor
ICSharpCode.NRefactory.AstBuilder,StatementBuilder,0,5,0,0,5,42,12,0,0,-1,8,0,ICSharpCode.NRefactory.Ast.AssignmentOperatorType' ICSharpCode.NRefactory.Ast.BlockStatement' ICSharpCode.NRefactory.Ast.Expression' ICSharpCode.NRefactory.Ast.Statement' ICSharpCode.NRefactory.Ast.AssignmentExpression' ICSharpCode.NRefactory.Ast.ExpressionStatement' ICSharpCode.NRefactory.Ast.ReturnStatement' ICSharpCode.NRefactory.Ast.ThrowStatement,
ICSharpCode.NRefactory.Ast,AbstractNode,1,4,5,0,4,61,8,22,1,0.75,3,22,ICSharpCode.NRefactory.Ast.INode' ICSharpCode.NRefactory.IAstVisitor' ICSharpCode.NRefactory.Location,ICSharpCode.NRefactory.Ast.Expression' ICSharpCode.NRefactory.Ast.CompilationUnit' ICSharpCode.NRefactory.Ast.Statement' ICSharpCode.NRefactory.Ast.TypeReference' ICSharpCode.NRefactory.Ast.Attribute' ICSharpCode.NRefactory.Ast.AttributedNode' ICSharpCode.NRefactory.Ast.AttributeSection' ICSharpCode.NRefactory.Ast.CaseLabel' ICSharpCode.NRefactory.Ast.CatchClause' ICSharpCode.NRefactory.Ast.CollectionRangeVariable' ICSharpCode.NRefactory.Ast.ConstructorInitializer' ICSharpCode.NRefactory.Ast.ExpressionRangeVariable' ICSharpCode.NRefactory.Ast.ExternAliasDirective' ICSharpCode.NRefactory.Ast.InterfaceImplementation' ICSharpCode.NRefactory.Ast.NamespaceDeclaration' ICSharpCode.NRefactory.Ast.OptionDeclaration' ICSharpCode.NRefactory.Ast.QueryExpressionClause' ICSharpCode.NRefactory.Ast.QueryExpressionJoinConditionVB' ICSharpCode.NRefactory.Ast.QueryExpressionOrdering' ICSharpCode.NRefactory.Ast.Using' ICSharpCode.NRefactory.Ast.UsingDeclaration' ICSharpCode.NRefactory.Ast.VariableDeclaration
ICSharpCode.NRefactory.Ast,Modifiers,0,0,0,0,0,73,0,0,0,-1,0,21,,ICSharpCode.NRefactory.Parser.CSharp.Parser' ICSharpCode.NRefactory.Ast.LocalVariableDeclaration' ICSharpCode.NRefactory.Visitors.LookupTableVisitor' ICSharpCode.NRefactory.Parser.ModifierList' ICSharpCode.NRefactory.Ast.AttributedNode' ICSharpCode.NRefactory.Ast.ConstructorDeclaration' ICSharpCode.NRefactory.Ast.DeclareDeclaration' ICSharpCode.NRefactory.Ast.DelegateDeclaration' ICSharpCode.NRefactory.Ast.DestructorDeclaration' ICSharpCode.NRefactory.Ast.FieldDeclaration' ICSharpCode.NRefactory.Ast.MemberNode' ICSharpCode.NRefactory.Ast.ParametrizedNode' ICSharpCode.NRefactory.Ast.PropertyDeclaration' ICSharpCode.NRefactory.Ast.TypeDeclaration' ICSharpCode.NRefactory.Visitors.ToCSharpConvertVisitor' ICSharpCode.NRefactory.Visitors.VBNetConstructsConvertVisitor' ICSharpCode.NRefactory.Visitors.ToVBNetConvertVisitor' ICSharpCode.NRefactory.PrettyPrinter.CSharpOutputVisitor' ICSharpCode.NRefactory.Visitors.CodeDomVisitor' ICSharpCode.NRefactory.Parser.VB.Parser' ICSharpCode.NRefactory.PrettyPrinter.VBNetOutputVisitor
ICSharpCode.NRefactory.Ast,ClassType,0,0,0,0,0,8,0,0,0,-1,0,8,,ICSharpCode.NRefactory.Visitors.ToVBNetConvertVisitor' ICSharpCode.NRefactory.Visitors.VBNetConstructsConvertVisitor' ICSharpCode.NRefactory.Visitors.ToCSharpConvertVisitor' ICSharpCode.NRefactory.Visitors.CodeDomVisitor' ICSharpCode.NRefactory.Ast.TypeDeclaration' ICSharpCode.NRefactory.Parser.VB.Parser' ICSharpCode.NRefactory.PrettyPrinter.CSharpOutputVisitor' ICSharpCode.NRefactory.PrettyPrinter.VBNetOutputVisitor
ICSharpCode.NRefactory.Ast,ParentType,0,0,0,0,0,7,0,0,0,-1,0,0,,
ICSharpCode.NRefactory.Ast,FieldDirection,0,0,0,0,0,7,0,0,0,-1,0,2,,ICSharpCode.NRefactory.PrettyPrinter.CSharpOutputVisitor' ICSharpCode.NRefactory.Ast.DirectionExpression
ICSharpCode.NRefactory.Ast,ParameterModifiers,0,0,0,0,0,11,0,0,0,-1,0,6,,ICSharpCode.NRefactory.Visitors.ToVBNetConvertVisitor' ICSharpCode.NRefactory.Parser.VB.ParamModifierList' ICSharpCode.NRefactory.Ast.ParameterDeclarationExpression' ICSharpCode.NRefactory.PrettyPrinter.VBNetOutputVisitor' ICSharpCode.NRefactory.PrettyPrinter.CSharpOutputVisitor' ICSharpCode.NRefactory.Parser.VB.Parser
ICSharpCode.NRefactory.Ast,VarianceModifier,0,0,0,0,0,6,0,0,0,-1,0,4,,ICSharpCode.NRefactory.PrettyPrinter.CSharpOutputVisitor' ICSharpCode.NRefactory.PrettyPrinter.VBNetOutputVisitor' ICSharpCode.NRefactory.Parser.VB.Parser' ICSharpCode.NRefactory.Ast.TemplateDefinition
ICSharpCode.NRefactory.Ast,AssignmentOperatorType,0,0,0,0,0,22,0,0,0,-1,0,9,,ICSharpCode.NRefactory.AstBuilder.StatementBuilder' ICSharpCode.NRefactory.Visitors.ToCSharpConvertVisitor' ICSharpCode.NRefactory.Visitors.CodeDomVisitor' ICSharpCode.NRefactory.Visitors.ToVBNetConvertVisitor' ICSharpCode.NRefactory.Ast.AssignmentExpression' ICSharpCode.NRefactory.PrettyPrinter.VBNetOutputVisitor' ICSharpCode.NRefactory.Visitors.CSharpConstructsConvertVisitor' ICSharpCode.NRefactory.PrettyPrinter.CSharpOutputVisitor' ICSharpCode.NRefactory.Parser.VB.Parser
