Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,MarkdownEdit,MarkdownEdit.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.Commands' MarkdownEdit.Controls,MarkdownEdit.Commands.CloseCommand' MarkdownEdit.Commands.ConvertSelectionToListCommand' MarkdownEdit.Commands.ExportThemeCommand' MarkdownEdit.Commands.OpenUserSnippetsCommand' MarkdownEdit.Commands.ToggleAutoSaveCommand' MarkdownEdit.Controls.DisplayDocumentStructureViewModel' MarkdownEdit.Controls.DisplaySettings' MarkdownEdit.Controls.ImageDropDialog' MarkdownEdit.Controls.MainWindowViewModel' MarkdownEdit.Controls.Preview
Cyclic Dependency,MarkdownEdit,MarkdownEdit.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.Commands' MarkdownEdit.Models' MarkdownEdit.Controls,MarkdownEdit.Commands.CloseCommand' MarkdownEdit.Commands.ConvertSelectionToListCommand' MarkdownEdit.Commands.ExportThemeCommand' MarkdownEdit.Commands.OpenUserSnippetsCommand' MarkdownEdit.Commands.ToggleAutoSaveCommand' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown' MarkdownEdit.Controls.DisplayDocumentStructureViewModel' MarkdownEdit.Controls.DisplaySettings' MarkdownEdit.Controls.ImageDropDialog' MarkdownEdit.Controls.MainWindowViewModel' MarkdownEdit.Controls.Preview
Cyclic Dependency,MarkdownEdit,MarkdownEdit.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.Commands' MarkdownEdit.Controls' MarkdownEdit.Models' MarkdownEdit.Controls,MarkdownEdit.Commands.CloseCommand' MarkdownEdit.Commands.ConvertSelectionToListCommand' MarkdownEdit.Commands.ExportThemeCommand' MarkdownEdit.Commands.OpenUserSnippetsCommand' MarkdownEdit.Commands.ToggleAutoSaveCommand' MarkdownEdit.Controls.DisplayDocumentStructureViewModel' MarkdownEdit.Controls.DisplaySettings' MarkdownEdit.Controls.ImageDropDialog' MarkdownEdit.Controls.MainWindowViewModel' MarkdownEdit.Controls.Preview' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown
Cyclic Dependency,MarkdownEdit,MarkdownEdit.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.Commands' MarkdownEdit.Models' MarkdownEdit.Controls' MarkdownEdit.Models' MarkdownEdit.Controls,MarkdownEdit.Commands.CloseCommand' MarkdownEdit.Commands.ConvertSelectionToListCommand' MarkdownEdit.Commands.ExportThemeCommand' MarkdownEdit.Commands.OpenUserSnippetsCommand' MarkdownEdit.Commands.ToggleAutoSaveCommand' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown' MarkdownEdit.Controls.DisplayDocumentStructureViewModel' MarkdownEdit.Controls.DisplaySettings' MarkdownEdit.Controls.ImageDropDialog' MarkdownEdit.Controls.MainWindowViewModel' MarkdownEdit.Controls.Preview
Cyclic Dependency,MarkdownEdit,MarkdownEdit.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.Controls' MarkdownEdit.Models,MarkdownEdit.Controls.DisplayDocumentStructureViewModel' MarkdownEdit.Controls.DisplaySettings' MarkdownEdit.Controls.ImageDropDialog' MarkdownEdit.Controls.MainWindowViewModel' MarkdownEdit.Controls.Preview' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown
Cyclic Dependency,MarkdownEdit,MarkdownEdit.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.Controls' MarkdownEdit.SpellCheck' MarkdownEdit.Models,MarkdownEdit.Controls.DisplayDocumentStructureViewModel' MarkdownEdit.Controls.DisplaySettings' MarkdownEdit.Controls.ImageDropDialog' MarkdownEdit.Controls.MainWindowViewModel' MarkdownEdit.Controls.Preview' MarkdownEdit.SpellCheck.ISpellCheckProvider' MarkdownEdit.SpellCheck.SpellCheckBackgroundRenderer' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown
Cyclic Dependency,MarkdownEdit,MarkdownEdit.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.Controls' MarkdownEdit' MarkdownEdit.i18n' MarkdownEdit.Models,MarkdownEdit.Controls.DisplayDocumentStructureViewModel' MarkdownEdit.Controls.DisplaySettings' MarkdownEdit.Controls.ImageDropDialog' MarkdownEdit.Controls.MainWindowViewModel' MarkdownEdit.Controls.Preview' MarkdownEdit.App' MarkdownEdit.i18n.TranslationProvider' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown
Cyclic Dependency,MarkdownEdit,MarkdownEdit.Controls,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.Controls' MarkdownEdit.SpellCheck' MarkdownEdit' MarkdownEdit.i18n' MarkdownEdit.Models,MarkdownEdit.Controls.DisplayDocumentStructureViewModel' MarkdownEdit.Controls.DisplaySettings' MarkdownEdit.Controls.ImageDropDialog' MarkdownEdit.Controls.MainWindowViewModel' MarkdownEdit.Controls.Preview' MarkdownEdit.SpellCheck.ISpellCheckProvider' MarkdownEdit.SpellCheck.SpellCheckBackgroundRenderer' MarkdownEdit.App' MarkdownEdit.i18n.TranslationProvider' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown
Cyclic Dependency,MarkdownEdit,MarkdownEdit.i18n,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.i18n' MarkdownEdit.Models,MarkdownEdit.i18n.TranslationProvider' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown
Cyclic Dependency,MarkdownEdit,MarkdownEdit.i18n,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MarkdownEdit.i18n' MarkdownEdit.Models' MarkdownEdit,MarkdownEdit.i18n.TranslationProvider' MarkdownEdit.Models.Clipboard' MarkdownEdit.Models.EditorSpellCheck' MarkdownEdit.Models.EditorUtilities' MarkdownEdit.Models.FindReplaceSettings' MarkdownEdit.Models.Markdown' MarkdownEdit.App
